Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
Total, Total, Valcea, 173374 STOILESTI, Anul 2026, Numar persoane, 3404
Total, Total, Valcea, 173533 STROESTI, Anul 2026, Numar persoane, 2532
Total, Total, Valcea, 173793 SUSANI, Anul 2026, Numar persoane, 2815
Total, Total, Valcea, 173597 SUTESTI, Anul 2026, Numar persoane, 2078
Total, Total, Valcea, 173855 TETOIU, Anul 2026, Numar persoane, 2244
Total, Total, Valcea, 174496 TITESTI, Anul 2026, Numar persoane, 642
Total, Total, Valcea, 173935 TOMSANI, Anul 2026, Numar persoane, 3381
Total, Total, Valcea, 174021 VAIDEENI, Anul 2026, Numar persoane, 3890
Total, Total, Valcea, 174085 VALEA MARE, Anul 2026, Numar persoane, 2248
Total, Total, Valcea, 174156 VLADESTI, Anul 2026, Numar persoane, 3686
Total, Total, Valcea, 174218 VOICESTI, Anul 2026, Numar persoane, 1542
Total, Total, Valcea, 174254 VOINEASA, Anul 2026, Numar persoane, 1416
Total, Total, Valcea, 174290 ZATRENI, Anul 2026, Numar persoane, 1878
65-69 ani, Total, Valcea, 167473 MUNICIPIUL RAMNICU VALCEA, Anul 2026, Numar persoane, 7640
65-69 ani, Total, Valcea, 167981 MUNICIPIUL DRAGASANI, Anul 2026, Numar persoane, 1306
65-69 ani, Total, Valcea, 168372 ORAS BABENI, Anul 2026, Numar persoane, 474
65-69 ani, Total, Valcea, 167641 ORAS BAILE GOVORA, Anul 2026, Numar persoane, 186
65-69 ani, Total, Valcea, 167696 ORAS BAILE OLANESTI, Anul 2026, Numar persoane, 251
65-69 ani, Total, Valcea, 168452 ORAS BALCESTI, Anul 2026, Numar persoane, 281
65-69 ani, Total, Valcea, 168602 ORAS BERBESTI, Anul 2026, Numar persoane, 277
65-69 ani, Total, Valcea, 167794 ORAS BREZOI, Anul 2026, Numar persoane, 382
65-69 ani, Total, Valcea, 167909 ORAS CALIMANESTI, Anul 2026, Numar persoane, 533
65-69 ani, Total, Valcea, 168041 ORAS HOREZU, Anul 2026, Numar persoane, 425
65-69 ani, Total, Valcea, 168130 ORAS OCNELE MARI, Anul 2026, Numar persoane, 198
65-69 ani, Total, Valcea, 168229 ALUNU, Anul 2026, Numar persoane, 180
65-69 ani, Total, Valcea, 168309 AMARASTI, Anul 2026, Numar persoane, 101
65-69 ani, Total, Valcea, 168559 BARBATESTI, Anul 2026, Numar persoane, 209
65-69 ani, Total, Valcea, 168675 BERISLAVESTI, Anul 2026, Numar persoane, 140
65-69 ani, Total, Valcea, 168755 BOISOARA, Anul 2026, Numar persoane, 63
65-69 ani, Total, Valcea, 168791 BUDESTI, Anul 2026, Numar persoane, 370
65-69 ani, Total, Valcea, 168880 BUJORENI, Anul 2026, Numar persoane, 247
65-69 ani, Total, Valcea, 168960 BUNESTI, Anul 2026, Numar persoane, 160
65-69 ani, Total, Valcea, 169119 CAINENI, Anul 2026, Numar persoane, 96
65-69 ani, Total, Valcea, 169039 CERNISOARA, Anul 2026, Numar persoane, 185
65-69 ani, Total, Valcea, 169182 COPACENI, Anul 2026, Numar persoane, 130
65-69 ani, Total, Valcea, 169253 COSTESTI, Anul 2026, Numar persoane, 171
65-69 ani, Total, Valcea, 169306 CRETENI, Anul 2026, Numar persoane, 158
65-69 ani, Total, Valcea, 169351 DAESTI, Anul 2026, Numar persoane, 183
65-69 ani, Total, Valcea, 169404 DANICEI, Anul 2026, Numar persoane, 103
65-69 ani, Total, Valcea, 174502 DICULESTI, Anul 2026, Numar persoane, 90
65-69 ani, Total, Valcea, 169547 DRAGOESTI, Anul 2026, Numar persoane, 105
65-69 ani, Total, Valcea, 169681 FARTATESTI, Anul 2026, Numar persoane, 204
65-69 ani, Total, Valcea, 169583 FAURESTI, Anul 2026, Numar persoane, 58
65-69 ani, Total, Valcea, 169896 FRANCESTI, Anul 2026, Numar persoane, 327
65-69 ani, Total, Valcea, 169994 GALICEA, Anul 2026, Numar persoane, 246
65-69 ani, Total, Valcea, 170097 GHIOROIU, Anul 2026, Numar persoane, 73
65-69 ani, Total, Valcea, 170168 GLAVILE, Anul 2026, Numar persoane, 125
65-69 ani, Total, Valcea, 170220 GOLESTI, Anul 2026, Numar persoane, 142
65-69 ani, Total, Valcea, 170346 GRADISTEA, Anul 2026, Numar persoane, 117
65-69 ani, Total, Valcea, 170444 GUSOENI, Anul 2026, Numar persoane, 75
65-69 ani, Total, Valcea, 170514 IONESTI, Anul 2026, Numar persoane, 264
65-69 ani, Total, Valcea, 174511 LACUSTENI, Anul 2026, Numar persoane, 67
65-69 ani, Total, Valcea, 170685 LADESTI, Anul 2026, Numar persoane, 94
65-69 ani, Total, Valcea, 170612 LALOSU, Anul 2026, Numar persoane, 97
65-69 ani, Total, Valcea, 170792 LAPUSATA, Anul 2026, Numar persoane, 111
65-69 ani, Total, Valcea, 170872 LIVEZI, Anul 2026, Numar persoane, 107
65-69 ani, Total, Valcea, 170952 LUNGESTI, Anul 2026, Numar persoane, 193
65-69 ani, Total, Valcea, 171101 MACIUCA, Anul 2026, Numar persoane, 92
65-69 ani, Total, Valcea, 171209 MADULARI, Anul 2026, Numar persoane, 73
65-69 ani, Total, Valcea, 171021 MALAIA, Anul 2026, Numar persoane, 114
65-69 ani, Total, Valcea, 171272 MALDARESTI, Anul 2026, Numar persoane, 110
65-69 ani, Total, Valcea, 171067 MATEESTI, Anul 2026, Numar persoane, 196
