Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
Total, Total, Bacau, 25068 SASCUT, Anul 2026, Numar persoane, 9393
Total, Total, Bacau, 25228 SAUCESTI, Anul 2026, Numar persoane, 5745
Total, Total, Bacau, 25291 SCORTENI, Anul 2026, Numar persoane, 2809
Total, Total, Bacau, 25362 SECUIENI, Anul 2026, Numar persoane, 2332
Total, Total, Bacau, 25488 SOLONT, Anul 2026, Numar persoane, 3200
Total, Total, Bacau, 25521 STANISESTI, Anul 2026, Numar persoane, 4450
Total, Total, Bacau, 20670 STEFAN CEL MARE, Anul 2026, Numar persoane, 5263
Total, Total, Bacau, 25629 STRUGARI, Anul 2026, Numar persoane, 2224
Total, Total, Bacau, 25692 TAMASI, Anul 2026, Numar persoane, 3260
Total, Total, Bacau, 25825 TARGU TROTUS, Anul 2026, Numar persoane, 5330
Total, Total, Bacau, 25745 TATARASTI, Anul 2026, Numar persoane, 2231
Total, Total, Bacau, 25861 TRAIAN, Anul 2026, Numar persoane, 3294
Total, Total, Bacau, 25932 UNGURENI, Anul 2026, Numar persoane, 3686
Total, Total, Bacau, 26029 URECHESTI, Anul 2026, Numar persoane, 3385
Total, Total, Bacau, 26083 VALEA SEACA, Anul 2026, Numar persoane, 4365
Total, Total, Bacau, 26118 VULTURENI, Anul 2026, Numar persoane, 1726
Total, Total, Bacau, 26289 ZEMES, Anul 2026, Numar persoane, 4399
65-69 ani, Total, Bacau, 20297 MUNICIPIUL BACAU, Anul 2026, Numar persoane, 13164
65-69 ani, Total, Bacau, 20876 MUNICIPIUL MOINESTI, Anul 2026, Numar persoane, 1363
65-69 ani, Total, Bacau, 20563 MUNICIPIUL ONESTI, Anul 2026, Numar persoane, 3522
65-69 ani, Total, Bacau, 20778 ORAS BUHUSI, Anul 2026, Numar persoane, 1269
65-69 ani, Total, Bacau, 20821 ORAS COMANESTI, Anul 2026, Numar persoane, 1338
