Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
Total, Total, Botosani, 39872 VORONA, Anul 2026, Numar persoane, 7360
65-69 ani, Total, Botosani, 35731 MUNICIPIUL BOTOSANI, Anul 2026, Numar persoane, 8226
65-69 ani, Total, Botosani, 36006 MUNICIPIUL DOROHOI, Anul 2026, Numar persoane, 1909
65-69 ani, Total, Botosani, 36453 ORAS BUCECEA, Anul 2026, Numar persoane, 245
65-69 ani, Total, Botosani, 35946 ORAS DARABANI, Anul 2026, Numar persoane, 531
65-69 ani, Total, Botosani, 37280 ORAS FLAMANZI, Anul 2026, Numar persoane, 457
65-69 ani, Total, Botosani, 36060 ORAS SAVENI, Anul 2026, Numar persoane, 354
65-69 ani, Total, Botosani, 39168 ORAS STEFANESTI, Anul 2026, Numar persoane, 243
65-69 ani, Total, Botosani, 40035 ADASENI, Anul 2026, Numar persoane, 50
65-69 ani, Total, Botosani, 36131 ALBESTI, Anul 2026, Numar persoane, 201
65-69 ani, Total, Botosani, 36202 AVRAMENI, Anul 2026, Numar persoane, 123
65-69 ani, Total, Botosani, 36300 BALUSENI, Anul 2026, Numar persoane, 201
65-69 ani, Total, Botosani, 39983 BLANDESTI, Anul 2026, Numar persoane, 88
65-69 ani, Total, Botosani, 36373 BRAESTI, Anul 2026, Numar persoane, 107
65-69 ani, Total, Botosani, 36426 BROSCAUTI, Anul 2026, Numar persoane, 179
65-69 ani, Total, Botosani, 36499 CALARASI, Anul 2026, Numar persoane, 125
65-69 ani, Total, Botosani, 39967 CANDESTI, Anul 2026, Numar persoane, 105
65-69 ani, Total, Botosani, 36532 CONCESTI, Anul 2026, Numar persoane, 61
65-69 ani, Total, Botosani, 36569 COPALAU, Anul 2026, Numar persoane, 160
65-69 ani, Total, Botosani, 36649 CORDARENI, Anul 2026, Numar persoane, 60
65-69 ani, Total, Botosani, 36676 CORLATENI, Anul 2026, Numar persoane, 87
65-69 ani, Total, Botosani, 36756 CORNI, Anul 2026, Numar persoane, 210
65-69 ani, Total, Botosani, 39975 COSULA, Anul 2026, Numar persoane, 120
65-69 ani, Total, Botosani, 36809 COTUSCA, Anul 2026, Numar persoane, 240
65-69 ani, Total, Botosani, 36907 CRISTESTI, Anul 2026, Numar persoane, 202
65-69 ani, Total, Botosani, 36952 CRISTINESTI, Anul 2026, Numar persoane, 116
