Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Caras-Severin, 53791 SASCA MONTANA, Anul 2026, Numar persoane, 78
75-79 ani, Total, Caras-Severin, 53853 SICHEVITA, Anul 2026, Numar persoane, 144
75-79 ani, Total, Caras-Severin, 54056 SLATINA-TIMIS, Anul 2026, Numar persoane, 134
75-79 ani, Total, Caras-Severin, 54109 SOCOL, Anul 2026, Numar persoane, 101
75-79 ani, Total, Caras-Severin, 54163 SOPOTU NOU, Anul 2026, Numar persoane, 55
75-79 ani, Total, Caras-Severin, 54350 TARNOVA, Anul 2026, Numar persoane, 61
75-79 ani, Total, Caras-Severin, 54270 TEREGOVA, Anul 2026, Numar persoane, 168
75-79 ani, Total, Caras-Severin, 54305 TICVANIU MARE, Anul 2026, Numar persoane, 56
75-79 ani, Total, Caras-Severin, 54387 TOPLET, Anul 2026, Numar persoane, 89
75-79 ani, Total, Caras-Severin, 54412 TURNU RUIENI, Anul 2026, Numar persoane, 137
75-79 ani, Total, Caras-Severin, 54485 VALIUG, Anul 2026, Numar persoane, 34
75-79 ani, Total, Caras-Severin, 54500 VARADIA, Anul 2026, Numar persoane, 56
75-79 ani, Total, Caras-Severin, 54537 VERMES, Anul 2026, Numar persoane, 80
75-79 ani, Total, Caras-Severin, 54573 VRANI, Anul 2026, Numar persoane, 46
75-79 ani, Total, Caras-Severin, 54617 ZAVOI, Anul 2026, Numar persoane, 137
75-79 ani, Total, Caras-Severin, 54699 ZORLENTU MARE, Anul 2026, Numar persoane, 90
80-84 ani, Total, Caras-Severin, 50790 MUNICIPIUL RESITA, Anul 2026, Numar persoane, 1632
80-84 ani, Total, Caras-Severin, 51010 MUNICIPIUL CARANSEBES, Anul 2026, Numar persoane, 485
80-84 ani, Total, Caras-Severin, 50889 ORAS ANINA, Anul 2026, Numar persoane, 193
80-84 ani, Total, Caras-Severin, 50923 ORAS BAILE HERCULANE, Anul 2026, Numar persoane, 110
80-84 ani, Total, Caras-Severin, 50969 ORAS BOCSA, Anul 2026, Numar persoane, 349
80-84 ani, Total, Caras-Severin, 51056 ORAS MOLDOVA NOUA, Anul 2026, Numar persoane, 242
80-84 ani, Total, Caras-Severin, 51118 ORAS ORAVITA, Anul 2026, Numar persoane, 240
80-84 ani, Total, Caras-Severin, 51207 ORAS OTELU ROSU, Anul 2026, Numar persoane, 242
80-84 ani, Total, Caras-Severin, 51243 ARMENIS, Anul 2026, Numar persoane, 72
80-84 ani, Total, Caras-Severin, 51305 BANIA, Anul 2026, Numar persoane, 48
80-84 ani, Total, Caras-Severin, 51332 BAUTAR, Anul 2026, Numar persoane, 58
80-84 ani, Total, Caras-Severin, 51387 BERLISTE, Anul 2026, Numar persoane, 27
80-84 ani, Total, Caras-Severin, 51449 BERZASCA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Caras-Severin, 51500 BERZOVIA, Anul 2026, Numar persoane, 68
80-84 ani, Total, Caras-Severin, 51546 BOLVASNITA, Anul 2026, Numar persoane, 21
80-84 ani, Total, Caras-Severin, 51573 BOZOVICI, Anul 2026, Numar persoane, 55
80-84 ani, Total, Caras-Severin, 51626 BREBU, Anul 2026, Numar persoane, 39
80-84 ani, Total, Caras-Severin, 51662 BREBU NOU, Anul 2026, Numar persoane, 8
80-84 ani, Total, Caras-Severin, 51699 BUCHIN, Anul 2026, Numar persoane, 44
80-84 ani, Total, Caras-Severin, 51751 BUCOSNITA, Anul 2026, Numar persoane, 60
80-84 ani, Total, Caras-Severin, 51804 CARASOVA, Anul 2026, Numar persoane, 65
80-84 ani, Total, Caras-Severin, 51840 CARBUNARI, Anul 2026, Numar persoane, 43
80-84 ani, Total, Caras-Severin, 51948 CICLOVA ROMANA, Anul 2026, Numar persoane, 46
80-84 ani, Total, Caras-Severin, 51984 CIUCHICI, Anul 2026, Numar persoane, 47
80-84 ani, Total, Caras-Severin, 52035 CIUDANOVITA, Anul 2026, Numar persoane, 17
80-84 ani, Total, Caras-Severin, 51877 CONSTANTIN DAICOVICIU, Anul 2026, Numar persoane, 72
80-84 ani, Total, Caras-Severin, 52062 COPACELE, Anul 2026, Numar persoane, 44
80-84 ani, Total, Caras-Severin, 52115 CORNEA, Anul 2026, Numar persoane, 82
80-84 ani, Total, Caras-Severin, 52160 CORNEREVA, Anul 2026, Numar persoane, 76
80-84 ani, Total, Caras-Severin, 53489 CORONINI, Anul 2026, Numar persoane, 29
80-84 ani, Total, Caras-Severin, 52570 DALBOSET, Anul 2026, Numar persoane, 55
80-84 ani, Total, Caras-Severin, 52650 DOCLIN, Anul 2026, Numar persoane, 42
80-84 ani, Total, Caras-Severin, 52696 DOGNECEA, Anul 2026, Numar persoane, 64
80-84 ani, Total, Caras-Severin, 52721 DOMASNEA, Anul 2026, Numar persoane, 41
80-84 ani, Total, Caras-Severin, 53700 EFTIMIE MURGU, Anul 2026, Numar persoane, 54
80-84 ani, Total, Caras-Severin, 52758 EZERIS, Anul 2026, Numar persoane, 40
80-84 ani, Total, Caras-Severin, 52785 FARLIUG, Anul 2026, Numar persoane, 69
80-84 ani, Total, Caras-Severin, 52856 FOROTIC, Anul 2026, Numar persoane, 31
80-84 ani, Total, Caras-Severin, 52909 GARNIC, Anul 2026, Numar persoane, 37
80-84 ani, Total, Caras-Severin, 52936 GLIMBOCA, Anul 2026, Numar persoane, 41
80-84 ani, Total, Caras-Severin, 52954 GORUIA, Anul 2026, Numar persoane, 21
80-84 ani, Total, Caras-Severin, 52990 GRADINARI, Anul 2026, Numar persoane, 33
80-84 ani, Total, Caras-Severin, 53023 IABLANITA, Anul 2026, Numar persoane, 92
80-84 ani, Total, Caras-Severin, 53069 LAPUSNICEL, Anul 2026, Numar persoane, 54
80-84 ani, Total, Caras-Severin, 53103 LAPUSNICU MARE, Anul 2026, Numar persoane, 56
80-84 ani, Total, Caras-Severin, 53130 LUNCAVITA, Anul 2026, Numar persoane, 66
80-84 ani, Total, Caras-Severin, 53167 LUPAC, Anul 2026, Numar persoane, 57
80-84 ani, Total, Caras-Severin, 53210 MARGA, Anul 2026, Numar persoane, 29
80-84 ani, Total, Caras-Severin, 53247 MAURENI, Anul 2026, Numar persoane, 50
80-84 ani, Total, Caras-Severin, 53274 MEHADIA, Anul 2026, Numar persoane, 92
80-84 ani, Total, Caras-Severin, 53327 MEHADICA, Anul 2026, Numar persoane, 34
80-84 ani, Total, Caras-Severin, 53345 NAIDAS, Anul 2026, Numar persoane, 54
80-84 ani, Total, Caras-Severin, 53372 OBREJA, Anul 2026, Numar persoane, 71
80-84 ani, Total, Caras-Severin, 50987 OCNA DE FIER, Anul 2026, Numar persoane, 15
80-84 ani, Total, Caras-Severin, 53425 PALTINIS, Anul 2026, Numar persoane, 66
80-84 ani, Total, Caras-Severin, 53513 POJEJENA, Anul 2026, Numar persoane, 71
80-84 ani, Total, Caras-Severin, 53577 PRIGOR, Anul 2026, Numar persoane, 72
80-84 ani, Total, Caras-Severin, 53675 RACASDIA, Anul 2026, Numar persoane, 40
80-84 ani, Total, Caras-Severin, 53639 RAMNA, Anul 2026, Numar persoane, 33
80-84 ani, Total, Caras-Severin, 53728 RUSCA MONTANA, Anul 2026, Numar persoane, 32
80-84 ani, Total, Caras-Severin, 53755 SACU, Anul 2026, Numar persoane, 33
80-84 ani, Total, Caras-Severin, 53791 SASCA MONTANA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Caras-Severin, 53853 SICHEVITA, Anul 2026, Numar persoane, 67
80-84 ani, Total, Caras-Severin, 54056 SLATINA-TIMIS, Anul 2026, Numar persoane, 59
80-84 ani, Total, Caras-Severin, 54109 SOCOL, Anul 2026, Numar persoane, 45
80-84 ani, Total, Caras-Severin, 54163 SOPOTU NOU, Anul 2026, Numar persoane, 28
80-84 ani, Total, Caras-Severin, 54350 TARNOVA, Anul 2026, Numar persoane, 45
80-84 ani, Total, Caras-Severin, 54270 TEREGOVA, Anul 2026, Numar persoane, 96
80-84 ani, Total, Caras-Severin, 54305 TICVANIU MARE, Anul 2026, Numar persoane, 40
80-84 ani, Total, Caras-Severin, 54387 TOPLET, Anul 2026, Numar persoane, 48
80-84 ani, Total, Caras-Severin, 54412 TURNU RUIENI, Anul 2026, Numar persoane, 75
80-84 ani, Total, Caras-Severin, 54485 VALIUG, Anul 2026, Numar persoane, 17
80-84 ani, Total, Caras-Severin, 54500 VARADIA, Anul 2026, Numar persoane, 23
80-84 ani, Total, Caras-Severin, 54537 VERMES, Anul 2026, Numar persoane, 32
80-84 ani, Total, Caras-Severin, 54573 VRANI, Anul 2026, Numar persoane, 21
80-84 ani, Total, Caras-Severin, 54617 ZAVOI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Caras-Severin, 54699 ZORLENTU MARE, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Caras-Severin, 50790 MUNICIPIUL RESITA, Anul 2026, Numar persoane, 1785
85 ani si peste, Total, Caras-Severin, 51010 MUNICIPIUL CARANSEBES, Anul 2026, Numar persoane, 655
85 ani si peste, Total, Caras-Severin, 50889 ORAS ANINA, Anul 2026, Numar persoane, 186
85 ani si peste, Total, Caras-Severin, 50923 ORAS BAILE HERCULANE, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Caras-Severin, 50969 ORAS BOCSA, Anul 2026, Numar persoane, 365
85 ani si peste, Total, Caras-Severin, 51056 ORAS MOLDOVA NOUA, Anul 2026, Numar persoane, 190
85 ani si peste, Total, Caras-Severin, 51118 ORAS ORAVITA, Anul 2026, Numar persoane, 194
85 ani si peste, Total, Caras-Severin, 51207 ORAS OTELU ROSU, Anul 2026, Numar persoane, 270
85 ani si peste, Total, Caras-Severin, 51243 ARMENIS, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Caras-Severin, 51305 BANIA, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Caras-Severin, 51332 BAUTAR, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Caras-Severin, 51387 BERLISTE, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Caras-Severin, 51449 BERZASCA, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Caras-Severin, 51500 BERZOVIA, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Caras-Severin, 51546 BOLVASNITA, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Caras-Severin, 51573 BOZOVICI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Caras-Severin, 51626 BREBU, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Caras-Severin, 51662 BREBU NOU, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Caras-Severin, 51699 BUCHIN, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Caras-Severin, 51751 BUCOSNITA, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Caras-Severin, 51804 CARASOVA, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Caras-Severin, 51840 CARBUNARI, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Caras-Severin, 51948 CICLOVA ROMANA, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Caras-Severin, 51984 CIUCHICI, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Caras-Severin, 52035 CIUDANOVITA, Anul 2026, Numar persoane, 24
85 ani si peste, Total, Caras-Severin, 51877 CONSTANTIN DAICOVICIU, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Caras-Severin, 52062 COPACELE, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Caras-Severin, 52115 CORNEA, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Caras-Severin, 52160 CORNEREVA, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Caras-Severin, 53489 CORONINI, Anul 2026, Numar persoane, 24
85 ani si peste, Total, Caras-Severin, 52570 DALBOSET, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Caras-Severin, 52650 DOCLIN, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Caras-Severin, 52696 DOGNECEA, Anul 2026, Numar persoane, 99
85 ani si peste, Total, Caras-Severin, 52721 DOMASNEA, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Caras-Severin, 53700 EFTIMIE MURGU, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Caras-Severin, 52758 EZERIS, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Caras-Severin, 52785 FARLIUG, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Caras-Severin, 52856 FOROTIC, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Caras-Severin, 52909 GARNIC, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Caras-Severin, 52936 GLIMBOCA, Anul 2026, Numar persoane, 30
85 ani si peste, Total, Caras-Severin, 52954 GORUIA, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Caras-Severin, 52990 GRADINARI, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Caras-Severin, 53023 IABLANITA, Anul 2026, Numar persoane, 134
85 ani si peste, Total, Caras-Severin, 53069 LAPUSNICEL, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Caras-Severin, 53103 LAPUSNICU MARE, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Caras-Severin, 53130 LUNCAVITA, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Caras-Severin, 53167 LUPAC, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Caras-Severin, 53210 MARGA, Anul 2026, Numar persoane, 21
85 ani si peste, Total, Caras-Severin, 53247 MAURENI, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Caras-Severin, 53274 MEHADIA, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Caras-Severin, 53327 MEHADICA, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Caras-Severin, 53345 NAIDAS, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Caras-Severin, 53372 OBREJA, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Caras-Severin, 50987 OCNA DE FIER, Anul 2026, Numar persoane, 17
85 ani si peste, Total, Caras-Severin, 53425 PALTINIS, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Caras-Severin, 53513 POJEJENA, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Caras-Severin, 53577 PRIGOR, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Caras-Severin, 53675 RACASDIA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Caras-Severin, 53639 RAMNA, Anul 2026, Numar persoane, 34
85 ani si peste, Total, Caras-Severin, 53728 RUSCA MONTANA, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Caras-Severin, 53755 SACU, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Caras-Severin, 53791 SASCA MONTANA, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Caras-Severin, 53853 SICHEVITA, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Caras-Severin, 54056 SLATINA-TIMIS, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Caras-Severin, 54109 SOCOL, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Caras-Severin, 54163 SOPOTU NOU, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Caras-Severin, 54350 TARNOVA, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Caras-Severin, 54270 TEREGOVA, Anul 2026, Numar persoane, 107
85 ani si peste, Total, Caras-Severin, 54305 TICVANIU MARE, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Caras-Severin, 54387 TOPLET, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Caras-Severin, 54412 TURNU RUIENI, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Caras-Severin, 54485 VALIUG, Anul 2026, Numar persoane, 13
85 ani si peste, Total, Caras-Severin, 54500 VARADIA, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Caras-Severin, 54537 VERMES, Anul 2026, Numar persoane, 32
85 ani si peste, Total, Caras-Severin, 54573 VRANI, Anul 2026, Numar persoane, 19
85 ani si peste, Total, Caras-Severin, 54617 ZAVOI, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Caras-Severin, 54699 ZORLENTU MARE, Anul 2026, Numar persoane, 58
