Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Arad, 12938 ZADARENI, Anul 2026, Numar persoane, 156
65-69 ani, Total, Arad, 12812 ZARAND, Anul 2026, Numar persoane, 123
65-69 ani, Total, Arad, 12849 ZERIND, Anul 2026, Numar persoane, 66
65-69 ani, Total, Arad, 12876 ZIMANDU NOU, Anul 2026, Numar persoane, 299
70-74 ani, Total, Arad, 9262 MUNICIPIUL ARAD, Anul 2026, Numar persoane, 10337
70-74 ani, Total, Arad, 9459 ORAS CHISINEU-CRIS, Anul 2026, Numar persoane, 456
70-74 ani, Total, Arad, 9495 ORAS CURTICI, Anul 2026, Numar persoane, 449
70-74 ani, Total, Arad, 9538 ORAS INEU, Anul 2026, Numar persoane, 566
70-74 ani, Total, Arad, 9574 ORAS LIPOVA, Anul 2026, Numar persoane, 618
70-74 ani, Total, Arad, 9627 ORAS NADLAC, Anul 2026, Numar persoane, 377
70-74 ani, Total, Arad, 9654 ORAS PANCOTA, Anul 2026, Numar persoane, 344
70-74 ani, Total, Arad, 11584 ORAS PECICA, Anul 2026, Numar persoane, 638
70-74 ani, Total, Arad, 12091 ORAS SANTANA, Anul 2026, Numar persoane, 677
70-74 ani, Total, Arad, 9690 ORAS SEBIS, Anul 2026, Numar persoane, 351
70-74 ani, Total, Arad, 9743 ALMAS, Anul 2026, Numar persoane, 155
70-74 ani, Total, Arad, 9798 APATEU, Anul 2026, Numar persoane, 172
70-74 ani, Total, Arad, 9832 ARCHIS, Anul 2026, Numar persoane, 85
70-74 ani, Total, Arad, 10051 BARSA, Anul 2026, Numar persoane, 97
70-74 ani, Total, Arad, 10104 BARZAVA, Anul 2026, Numar persoane, 137
70-74 ani, Total, Arad, 9887 BATA, Anul 2026, Numar persoane, 44
70-74 ani, Total, Arad, 9930 BELIU, Anul 2026, Numar persoane, 145
70-74 ani, Total, Arad, 10006 BIRCHIS, Anul 2026, Numar persoane, 89
70-74 ani, Total, Arad, 10195 BOCSIG, Anul 2026, Numar persoane, 174
70-74 ani, Total, Arad, 10239 BRAZII, Anul 2026, Numar persoane, 63
70-74 ani, Total, Arad, 10293 BUTENI, Anul 2026, Numar persoane, 161
70-74 ani, Total, Arad, 10346 CARAND, Anul 2026, Numar persoane, 64
70-74 ani, Total, Arad, 10373 CERMEI, Anul 2026, Numar persoane, 137
70-74 ani, Total, Arad, 10417 CHISINDIA, Anul 2026, Numar persoane, 74
70-74 ani, Total, Arad, 10453 CONOP, Anul 2026, Numar persoane, 98
70-74 ani, Total, Arad, 10514 COVASINT, Anul 2026, Numar persoane, 97
70-74 ani, Total, Arad, 10532 CRAIVA, Anul 2026, Numar persoane, 123
70-74 ani, Total, Arad, 10649 DEZNA, Anul 2026, Numar persoane, 69
70-74 ani, Total, Arad, 10701 DIECI, Anul 2026, Numar persoane, 73
70-74 ani, Total, Arad, 12912 DOROBANTI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Arad, 9280 FANTANELE, Anul 2026, Numar persoane, 162
70-74 ani, Total, Arad, 10827 FELNAC, Anul 2026, Numar persoane, 147
70-74 ani, Total, Arad, 12920 FRUMUSENI, Anul 2026, Numar persoane, 119
70-74 ani, Total, Arad, 10872 GHIOROC, Anul 2026, Numar persoane, 246
70-74 ani, Total, Arad, 10916 GRANICERI, Anul 2026, Numar persoane, 100
70-74 ani, Total, Arad, 10943 GURAHONT, Anul 2026, Numar persoane, 225
70-74 ani, Total, Arad, 11174 HALMAGEL, Anul 2026, Numar persoane, 97
70-74 ani, Total, Arad, 11058 HALMAGIU, Anul 2026, Numar persoane, 229
70-74 ani, Total, Arad, 11236 HASMAS, Anul 2026, Numar persoane, 79
70-74 ani, Total, Arad, 11307 IGNESTI, Anul 2026, Numar persoane, 37
70-74 ani, Total, Arad, 11352 IRATOSU, Anul 2026, Numar persoane, 148
70-74 ani, Total, Arad, 9333 LIVADA, Anul 2026, Numar persoane, 183
70-74 ani, Total, Arad, 11398 MACEA, Anul 2026, Numar persoane, 352
70-74 ani, Total, Arad, 11423 MISCA, Anul 2026, Numar persoane, 136
70-74 ani, Total, Arad, 11478 MONEASA, Anul 2026, Numar persoane, 65
70-74 ani, Total, Arad, 11502 OLARI, Anul 2026, Numar persoane, 87
70-74 ani, Total, Arad, 11539 PAULIS, Anul 2026, Numar persoane, 182
70-74 ani, Total, Arad, 11637 PEREGU MARE, Anul 2026, Numar persoane, 88
70-74 ani, Total, Arad, 11664 PETRIS, Anul 2026, Numar persoane, 73
70-74 ani, Total, Arad, 11735 PILU, Anul 2026, Numar persoane, 57
70-74 ani, Total, Arad, 11762 PLESCUTA, Anul 2026, Numar persoane, 76
70-74 ani, Total, Arad, 12144 SAGU, Anul 2026, Numar persoane, 193
70-74 ani, Total, Arad, 11842 SAVARSIN, Anul 2026, Numar persoane, 142
70-74 ani, Total, Arad, 11940 SECUSIGIU, Anul 2026, Numar persoane, 210
