Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Buzau, 48557 PARSCOV, Anul 2026, Numar persoane, 324
65-69 ani, Total, Buzau, 48487 PIETROASELE, Anul 2026, Numar persoane, 167
65-69 ani, Total, Buzau, 48682 PODGORIA, Anul 2026, Numar persoane, 203
65-69 ani, Total, Buzau, 48771 POSTA CALNAU, Anul 2026, Numar persoane, 357
65-69 ani, Total, Buzau, 48842 PUIESTI, Anul 2026, Numar persoane, 134
65-69 ani, Total, Buzau, 48922 RACOVITENI, Anul 2026, Numar persoane, 59
65-69 ani, Total, Buzau, 48968 RAMNICELU, Anul 2026, Numar persoane, 221
65-69 ani, Total, Buzau, 49019 ROBEASCA, Anul 2026, Numar persoane, 41
65-69 ani, Total, Buzau, 49046 RUSETU, Anul 2026, Numar persoane, 175
65-69 ani, Total, Buzau, 49073 SAGEATA, Anul 2026, Numar persoane, 250
65-69 ani, Total, Buzau, 49153 SAHATENI, Anul 2026, Numar persoane, 129
65-69 ani, Total, Buzau, 49206 SAPOCA, Anul 2026, Numar persoane, 189
65-69 ani, Total, Buzau, 49233 SARULESTI, Anul 2026, Numar persoane, 41
65-69 ani, Total, Buzau, 49313 SCORTOASA, Anul 2026, Numar persoane, 137
65-69 ani, Total, Buzau, 49439 SCUTELNICI, Anul 2026, Numar persoane, 85
65-69 ani, Total, Buzau, 49484 SIRIU, Anul 2026, Numar persoane, 164
65-69 ani, Total, Buzau, 49545 SMEENI, Anul 2026, Numar persoane, 339
65-69 ani, Total, Buzau, 49625 STALPU, Anul 2026, Numar persoane, 173
65-69 ani, Total, Buzau, 49849 TINTESTI, Anul 2026, Numar persoane, 269
65-69 ani, Total, Buzau, 49643 TISAU, Anul 2026, Numar persoane, 255
65-69 ani, Total, Buzau, 49769 TOPLICENI, Anul 2026, Numar persoane, 250
65-69 ani, Total, Buzau, 49894 ULMENI, Anul 2026, Numar persoane, 166
65-69 ani, Total, Buzau, 50549 UNGURIU, Anul 2026, Numar persoane, 121
65-69 ani, Total, Buzau, 49956 VADU PASII, Anul 2026, Numar persoane, 585
65-69 ani, Total, Buzau, 50399 VALCELELE, Anul 2026, Numar persoane, 64
65-69 ani, Total, Buzau, 50022 VALEA RAMNICULUI, Anul 2026, Numar persoane, 339
65-69 ani, Total, Buzau, 50068 VALEA SALCIEI, Anul 2026, Numar persoane, 27
65-69 ani, Total, Buzau, 50102 VERNESTI, Anul 2026, Numar persoane, 480
65-69 ani, Total, Buzau, 50228 VINTILA VODA, Anul 2026, Numar persoane, 167
65-69 ani, Total, Buzau, 50326 VIPERESTI, Anul 2026, Numar persoane, 140
65-69 ani, Total, Buzau, 50415 ZARNESTI, Anul 2026, Numar persoane, 281
65-69 ani, Total, Buzau, 50479 ZIDURI, Anul 2026, Numar persoane, 211
70-74 ani, Total, Buzau, 44818 MUNICIPIUL BUZAU, Anul 2026, Numar persoane, 8496
70-74 ani, Total, Buzau, 44845 MUNICIPIUL RAMNICU SARAT, Anul 2026, Numar persoane, 2280
