Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Giurgiu, 101617 BUTURUGENI, Anul 2026, Numar persoane, 169
70-74 ani, Total, Giurgiu, 101662 CALUGARENI, Anul 2026, Numar persoane, 212
70-74 ani, Total, Giurgiu, 101984 CLEJANI, Anul 2026, Numar persoane, 99
70-74 ani, Total, Giurgiu, 102071 COLIBASI, Anul 2026, Numar persoane, 143
70-74 ani, Total, Giurgiu, 102106 COMANA, Anul 2026, Numar persoane, 323
70-74 ani, Total, Giurgiu, 179748 COSOBA, Anul 2026, Numar persoane, 121
70-74 ani, Total, Giurgiu, 102348 CREVEDIA MARE, Anul 2026, Numar persoane, 158
70-74 ani, Total, Giurgiu, 102446 DAIA, Anul 2026, Numar persoane, 114
70-74 ani, Total, Giurgiu, 102794 FLORESTI-STOENESTI, Anul 2026, Numar persoane, 393
70-74 ani, Total, Giurgiu, 102909 FRATESTI, Anul 2026, Numar persoane, 255
70-74 ani, Total, Giurgiu, 103087 GAISENI, Anul 2026, Numar persoane, 180
70-74 ani, Total, Giurgiu, 103194 GAUJANI, Anul 2026, Numar persoane, 119
70-74 ani, Total, Giurgiu, 103238 GHIMPATI, Anul 2026, Numar persoane, 185
70-74 ani, Total, Giurgiu, 103309 GOGOSARI, Anul 2026, Numar persoane, 90
70-74 ani, Total, Giurgiu, 103372 GOSTINARI, Anul 2026, Numar persoane, 85
70-74 ani, Total, Giurgiu, 103354 GOSTINU, Anul 2026, Numar persoane, 130
70-74 ani, Total, Giurgiu, 103407 GRADINARI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Giurgiu, 103470 GREACA, Anul 2026, Numar persoane, 95
70-74 ani, Total, Giurgiu, 179757 HERASTI, Anul 2026, Numar persoane, 86
70-74 ani, Total, Giurgiu, 103639 HOTARELE, Anul 2026, Numar persoane, 132
70-74 ani, Total, Giurgiu, 103693 IEPURESTI, Anul 2026, Numar persoane, 68
70-74 ani, Total, Giurgiu, 179766 ISVOARELE, Anul 2026, Numar persoane, 57
70-74 ani, Total, Giurgiu, 103899 IZVOARELE, Anul 2026, Numar persoane, 166
70-74 ani, Total, Giurgiu, 103997 JOITA, Anul 2026, Numar persoane, 174
70-74 ani, Total, Giurgiu, 104047 LETCA NOUA, Anul 2026, Numar persoane, 110
70-74 ani, Total, Giurgiu, 179739 MALU, Anul 2026, Numar persoane, 163
70-74 ani, Total, Giurgiu, 104225 MARSA, Anul 2026, Numar persoane, 95
70-74 ani, Total, Giurgiu, 104118 MIHAI BRAVU, Anul 2026, Numar persoane, 96
70-74 ani, Total, Giurgiu, 104485 OGREZENI, Anul 2026, Numar persoane, 192
70-74 ani, Total, Giurgiu, 104519 OINACU, Anul 2026, Numar persoane, 195
70-74 ani, Total, Giurgiu, 104680 PRUNDU, Anul 2026, Numar persoane, 194
70-74 ani, Total, Giurgiu, 104715 PUTINEIU, Anul 2026, Numar persoane, 132
70-74 ani, Total, Giurgiu, 104788 RASUCENI, Anul 2026, Numar persoane, 75
70-74 ani, Total, Giurgiu, 104831 ROATA DE JOS, Anul 2026, Numar persoane, 293
70-74 ani, Total, Giurgiu, 179775 SABARENI, Anul 2026, Numar persoane, 127
70-74 ani, Total, Giurgiu, 104975 SCHITU, Anul 2026, Numar persoane, 55
70-74 ani, Total, Giurgiu, 105106 SINGURENI, Anul 2026, Numar persoane, 112
70-74 ani, Total, Giurgiu, 100549 SLOBOZIA, Anul 2026, Numar persoane, 140
70-74 ani, Total, Giurgiu, 105295 STANESTI, Anul 2026, Numar persoane, 134
70-74 ani, Total, Giurgiu, 105348 STOENESTI, Anul 2026, Numar persoane, 52
