Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
85 ani si peste, Total, Salaj, 140084 BABENI, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Salaj, 140146 BALAN, Anul 2026, Numar persoane, 129
85 ani si peste, Total, Salaj, 140208 BANISOR, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Salaj, 140244 BENESAT, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Salaj, 140280 BOBOTA, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Salaj, 140324 BOCSA, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Salaj, 180037 BOGHIS, Anul 2026, Numar persoane, 27
85 ani si peste, Total, Salaj, 140379 BUCIUMI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Salaj, 140440 CAMAR, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Salaj, 140477 CARASTELEC, Anul 2026, Numar persoane, 30
85 ani si peste, Total, Salaj, 140501 CHIESD, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Salaj, 140547 CIZER, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Salaj, 140583 COSEIU, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Salaj, 140627 CRASNA, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Salaj, 140672 CREACA, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Salaj, 140823 CRISENI, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Salaj, 140770 CRISTOLT, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Salaj, 140869 CUZAPLAC, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Salaj, 140958 DOBRIN, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Salaj, 141027 DRAGU, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Salaj, 141081 FILDU DE JOS, Anul 2026, Numar persoane, 33
85 ani si peste, Total, Salaj, 141134 GALGAU, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Salaj, 141232 GARBOU, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Salaj, 141312 HALMASD, Anul 2026, Numar persoane, 60
85 ani si peste, Total, Salaj, 141376 HERECLEAN, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Salaj, 141447 HIDA, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Salaj, 141535 HOROATU CRASNEI, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Salaj, 141580 ILEANDA, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Salaj, 141722 IP, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Salaj, 141786 LETCA, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Salaj, 141884 LOZNA, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Salaj, 142006 MAERISTE, Anul 2026, Numar persoane, 95
85 ani si peste, Total, Salaj, 141946 MARCA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Salaj, 142079 MESESENII DE JOS, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Salaj, 142122 MIRSID, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Salaj, 142177 NAPRADEA, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Salaj, 142239 NUSFALAU, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Salaj, 142284 PERICEI, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Salaj, 142337 PLOPIS, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Salaj, 142373 POIANA BLENCHII, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Salaj, 142426 ROMANASI, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Salaj, 142499 RUS, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Salaj, 142612 SAG, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Salaj, 142550 SALATIG, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Salaj, 142854 SAMSUD, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Salaj, 142676 SANMIHAIU ALMASULUI, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Salaj, 142881 SARMASAG, Anul 2026, Numar persoane, 107
85 ani si peste, Total, Salaj, 179695 SIMISNA, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Salaj, 142710 SOMES-ODORHEI, Anul 2026, Numar persoane, 91
85 ani si peste, Total, Salaj, 142774 SURDUC, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Salaj, 179631 TREZNEA, Anul 2026, Numar persoane, 27
85 ani si peste, Total, Salaj, 142952 VALCAU DE JOS, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Salaj, 143021 VARSOLT, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Salaj, 143067 ZALHA, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Salaj, 143147 ZIMBOR, Anul 2026, Numar persoane, 33
