Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
75-79 ani, Total, Neamt, 124634 TAMASENI, Anul 2026, Numar persoane, 230
75-79 ani, Total, Neamt, 124493 TARCAU, Anul 2026, Numar persoane, 153
75-79 ani, Total, Neamt, 124563 TASCA, Anul 2026, Numar persoane, 81
75-79 ani, Total, Neamt, 124616 TAZLAU, Anul 2026, Numar persoane, 87
75-79 ani, Total, Neamt, 124803 TIBUCANI, Anul 2026, Numar persoane, 146
75-79 ani, Total, Neamt, 124661 TIMISESTI, Anul 2026, Numar persoane, 129
75-79 ani, Total, Neamt, 124723 TRIFESTI, Anul 2026, Numar persoane, 209
75-79 ani, Total, Neamt, 124750 TUPILATI, Anul 2026, Numar persoane, 94
75-79 ani, Total, Neamt, 124849 URECHENI, Anul 2026, Numar persoane, 150
75-79 ani, Total, Neamt, 124885 VALEA URSULUI, Anul 2026, Numar persoane, 118
75-79 ani, Total, Neamt, 125123 VALENI, Anul 2026, Numar persoane, 54
75-79 ani, Total, Neamt, 125016 VANATORI-NEAMT, Anul 2026, Numar persoane, 235
75-79 ani, Total, Neamt, 125061 ZANESTI, Anul 2026, Numar persoane, 222
80-84 ani, Total, Neamt, 120726 MUNICIPIUL PIATRA-NEAMT, Anul 2026, Numar persoane, 2249
80-84 ani, Total, Neamt, 120860 MUNICIPIUL ROMAN, Anul 2026, Numar persoane, 1073
80-84 ani, Total, Neamt, 120968 ORAS BICAZ, Anul 2026, Numar persoane, 189
80-84 ani, Total, Neamt, 124117 ORAS ROZNOV, Anul 2026, Numar persoane, 165
80-84 ani, Total, Neamt, 121055 ORAS TARGU NEAMT, Anul 2026, Numar persoane, 334
80-84 ani, Total, Neamt, 121108 AGAPIA, Anul 2026, Numar persoane, 110
80-84 ani, Total, Neamt, 124938 ALEXANDRU CEL BUN, Anul 2026, Numar persoane, 108
80-84 ani, Total, Neamt, 121153 BAHNA, Anul 2026, Numar persoane, 103
80-84 ani, Total, Neamt, 121242 BALTATESTI, Anul 2026, Numar persoane, 128
80-84 ani, Total, Neamt, 121466 BARGAUANI, Anul 2026, Numar persoane, 109
80-84 ani, Total, Neamt, 121297 BICAZ-CHEI, Anul 2026, Numar persoane, 86
80-84 ani, Total, Neamt, 121340 BICAZU ARDELEAN, Anul 2026, Numar persoane, 93
80-84 ani, Total, Neamt, 121386 BIRA, Anul 2026, Numar persoane, 27
80-84 ani, Total, Neamt, 121607 BODESTI, Anul 2026, Numar persoane, 166
80-84 ani, Total, Neamt, 125178 BOGHICEA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Neamt, 121652 BORCA, Anul 2026, Numar persoane, 158
80-84 ani, Total, Neamt, 121732 BORLESTI, Anul 2026, Numar persoane, 188
80-84 ani, Total, Neamt, 121796 BOTESTI, Anul 2026, Numar persoane, 93
80-84 ani, Total, Neamt, 121876 BOZIENI, Anul 2026, Numar persoane, 67
80-84 ani, Total, Neamt, 121938 BRUSTURI, Anul 2026, Numar persoane, 85
80-84 ani, Total, Neamt, 122061 CANDESTI, Anul 2026, Numar persoane, 78
80-84 ani, Total, Neamt, 122025 CEAHLAU, Anul 2026, Numar persoane, 71
80-84 ani, Total, Neamt, 120888 CORDUN, Anul 2026, Numar persoane, 154
80-84 ani, Total, Neamt, 122132 COSTISA, Anul 2026, Numar persoane, 97
80-84 ani, Total, Neamt, 122187 CRACAOANI, Anul 2026, Numar persoane, 100
80-84 ani, Total, Neamt, 122249 DAMUC, Anul 2026, Numar persoane, 59
80-84 ani, Total, Neamt, 122285 DOBRENI, Anul 2026, Numar persoane, 34
80-84 ani, Total, Neamt, 125098 DOCHIA, Anul 2026, Numar persoane, 71
80-84 ani, Total, Neamt, 122347 DOLJESTI, Anul 2026, Numar persoane, 116
80-84 ani, Total, Neamt, 125132 DRAGANESTI, Anul 2026, Numar persoane, 31
80-84 ani, Total, Neamt, 122392 DRAGOMIRESTI, Anul 2026, Numar persoane, 60
80-84 ani, Total, Neamt, 122463 DULCESTI, Anul 2026, Numar persoane, 79
80-84 ani, Total, Neamt, 120771 DUMBRAVA ROSIE, Anul 2026, Numar persoane, 154
80-84 ani, Total, Neamt, 122551 FARCASA, Anul 2026, Numar persoane, 97
80-84 ani, Total, Neamt, 122613 FAUREI, Anul 2026, Numar persoane, 79
80-84 ani, Total, Neamt, 125150 GADINTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Neamt, 122828 GARCINA, Anul 2026, Numar persoane, 117
80-84 ani, Total, Neamt, 122668 GHERAESTI, Anul 2026, Numar persoane, 108
80-84 ani, Total, Neamt, 125114 GHINDAOANI, Anul 2026, Numar persoane, 84
80-84 ani, Total, Neamt, 122702 GIROV, Anul 2026, Numar persoane, 114
80-84 ani, Total, Neamt, 122864 GRINTIES, Anul 2026, Numar persoane, 67
80-84 ani, Total, Neamt, 122908 GRUMAZESTI, Anul 2026, Numar persoane, 128
80-84 ani, Total, Neamt, 122953 HANGU, Anul 2026, Numar persoane, 114
80-84 ani, Total, Neamt, 120922 HORIA, Anul 2026, Numar persoane, 161
80-84 ani, Total, Neamt, 123013 ICUSESTI, Anul 2026, Numar persoane, 93
80-84 ani, Total, Neamt, 123102 ION CREANGA, Anul 2026, Numar persoane, 97
80-84 ani, Total, Neamt, 123175 MARGINENI, Anul 2026, Numar persoane, 100
80-84 ani, Total, Neamt, 123228 MOLDOVENI, Anul 2026, Numar persoane, 68
80-84 ani, Total, Neamt, 125169 NEGRESTI, Anul 2026, Numar persoane, 42
80-84 ani, Total, Neamt, 123255 ONICENI, Anul 2026, Numar persoane, 56
80-84 ani, Total, Neamt, 125141 PANCESTI, Anul 2026, Numar persoane, 32
80-84 ani, Total, Neamt, 123601 PANGARATI, Anul 2026, Numar persoane, 97
80-84 ani, Total, Neamt, 123371 PASTRAVENI, Anul 2026, Numar persoane, 82
80-84 ani, Total, Neamt, 123424 PETRICANI, Anul 2026, Numar persoane, 126
80-84 ani, Total, Neamt, 123479 PIATRA SOIMULUI, Anul 2026, Numar persoane, 200
80-84 ani, Total, Neamt, 123521 PIPIRIG, Anul 2026, Numar persoane, 149
80-84 ani, Total, Neamt, 123674 PODOLENI, Anul 2026, Numar persoane, 159
80-84 ani, Total, Neamt, 123790 POIANA TEIULUI, Anul 2026, Numar persoane, 160
80-84 ani, Total, Neamt, 123709 POIENARI, Anul 2026, Numar persoane, 48
80-84 ani, Total, Neamt, 123914 RAUCESTI, Anul 2026, Numar persoane, 162
80-84 ani, Total, Neamt, 123969 RAZBOIENI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Neamt, 124028 REDIU, Anul 2026, Numar persoane, 112
80-84 ani, Total, Neamt, 124073 ROMANI, Anul 2026, Numar persoane, 115
80-84 ani, Total, Neamt, 125105 RUGINOASA, Anul 2026, Numar persoane, 54
80-84 ani, Total, Neamt, 124206 SABAOANI, Anul 2026, Numar persoane, 148
80-84 ani, Total, Neamt, 124153 SAGNA, Anul 2026, Numar persoane, 83
80-84 ani, Total, Neamt, 120824 SAVINESTI, Anul 2026, Numar persoane, 145
80-84 ani, Total, Neamt, 124233 SECUIENI, Anul 2026, Numar persoane, 83
80-84 ani, Total, Neamt, 124331 STANITA, Anul 2026, Numar persoane, 49
80-84 ani, Total, Neamt, 124411 STEFAN CEL MARE, Anul 2026, Numar persoane, 90
80-84 ani, Total, Neamt, 124634 TAMASENI, Anul 2026, Numar persoane, 132
80-84 ani, Total, Neamt, 124493 TARCAU, Anul 2026, Numar persoane, 86
80-84 ani, Total, Neamt, 124563 TASCA, Anul 2026, Numar persoane, 55
80-84 ani, Total, Neamt, 124616 TAZLAU, Anul 2026, Numar persoane, 60
80-84 ani, Total, Neamt, 124803 TIBUCANI, Anul 2026, Numar persoane, 138
80-84 ani, Total, Neamt, 124661 TIMISESTI, Anul 2026, Numar persoane, 74
80-84 ani, Total, Neamt, 124723 TRIFESTI, Anul 2026, Numar persoane, 154
80-84 ani, Total, Neamt, 124750 TUPILATI, Anul 2026, Numar persoane, 62
80-84 ani, Total, Neamt, 124849 URECHENI, Anul 2026, Numar persoane, 91
80-84 ani, Total, Neamt, 124885 VALEA URSULUI, Anul 2026, Numar persoane, 66
80-84 ani, Total, Neamt, 125123 VALENI, Anul 2026, Numar persoane, 43
80-84 ani, Total, Neamt, 125016 VANATORI-NEAMT, Anul 2026, Numar persoane, 144
80-84 ani, Total, Neamt, 125061 ZANESTI, Anul 2026, Numar persoane, 178
85 ani si peste, Total, Neamt, 120726 MUNICIPIUL PIATRA-NEAMT, Anul 2026, Numar persoane, 2144
85 ani si peste, Total, Neamt, 120860 MUNICIPIUL ROMAN, Anul 2026, Numar persoane, 1059
85 ani si peste, Total, Neamt, 120968 ORAS BICAZ, Anul 2026, Numar persoane, 207
85 ani si peste, Total, Neamt, 124117 ORAS ROZNOV, Anul 2026, Numar persoane, 184
85 ani si peste, Total, Neamt, 121055 ORAS TARGU NEAMT, Anul 2026, Numar persoane, 360
85 ani si peste, Total, Neamt, 121108 AGAPIA, Anul 2026, Numar persoane, 156
85 ani si peste, Total, Neamt, 124938 ALEXANDRU CEL BUN, Anul 2026, Numar persoane, 138
85 ani si peste, Total, Neamt, 121153 BAHNA, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Neamt, 121242 BALTATESTI, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Neamt, 121466 BARGAUANI, Anul 2026, Numar persoane, 133
85 ani si peste, Total, Neamt, 121297 BICAZ-CHEI, Anul 2026, Numar persoane, 93
85 ani si peste, Total, Neamt, 121340 BICAZU ARDELEAN, Anul 2026, Numar persoane, 106
85 ani si peste, Total, Neamt, 121386 BIRA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Neamt, 121607 BODESTI, Anul 2026, Numar persoane, 160
85 ani si peste, Total, Neamt, 125178 BOGHICEA, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Neamt, 121652 BORCA, Anul 2026, Numar persoane, 193
85 ani si peste, Total, Neamt, 121732 BORLESTI, Anul 2026, Numar persoane, 187
85 ani si peste, Total, Neamt, 121796 BOTESTI, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Neamt, 121876 BOZIENI, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Neamt, 121938 BRUSTURI, Anul 2026, Numar persoane, 125
85 ani si peste, Total, Neamt, 122061 CANDESTI, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Neamt, 122025 CEAHLAU, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Neamt, 120888 CORDUN, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Neamt, 122132 COSTISA, Anul 2026, Numar persoane, 102
85 ani si peste, Total, Neamt, 122187 CRACAOANI, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Neamt, 122249 DAMUC, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Neamt, 122285 DOBRENI, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Neamt, 125098 DOCHIA, Anul 2026, Numar persoane, 139
85 ani si peste, Total, Neamt, 122347 DOLJESTI, Anul 2026, Numar persoane, 116
85 ani si peste, Total, Neamt, 125132 DRAGANESTI, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Neamt, 122392 DRAGOMIRESTI, Anul 2026, Numar persoane, 92
85 ani si peste, Total, Neamt, 122463 DULCESTI, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Neamt, 120771 DUMBRAVA ROSIE, Anul 2026, Numar persoane, 163
85 ani si peste, Total, Neamt, 122551 FARCASA, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Neamt, 122613 FAUREI, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Neamt, 125150 GADINTI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Neamt, 122828 GARCINA, Anul 2026, Numar persoane, 120
85 ani si peste, Total, Neamt, 122668 GHERAESTI, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Neamt, 125114 GHINDAOANI, Anul 2026, Numar persoane, 114
85 ani si peste, Total, Neamt, 122702 GIROV, Anul 2026, Numar persoane, 136
85 ani si peste, Total, Neamt, 122864 GRINTIES, Anul 2026, Numar persoane, 70
85 ani si peste, Total, Neamt, 122908 GRUMAZESTI, Anul 2026, Numar persoane, 158
85 ani si peste, Total, Neamt, 122953 HANGU, Anul 2026, Numar persoane, 156
85 ani si peste, Total, Neamt, 120922 HORIA, Anul 2026, Numar persoane, 133
85 ani si peste, Total, Neamt, 123013 ICUSESTI, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Neamt, 123102 ION CREANGA, Anul 2026, Numar persoane, 135
85 ani si peste, Total, Neamt, 123175 MARGINENI, Anul 2026, Numar persoane, 111
85 ani si peste, Total, Neamt, 123228 MOLDOVENI, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Neamt, 125169 NEGRESTI, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Neamt, 123255 ONICENI, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Neamt, 125141 PANCESTI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Neamt, 123601 PANGARATI, Anul 2026, Numar persoane, 136
85 ani si peste, Total, Neamt, 123371 PASTRAVENI, Anul 2026, Numar persoane, 109
85 ani si peste, Total, Neamt, 123424 PETRICANI, Anul 2026, Numar persoane, 129
85 ani si peste, Total, Neamt, 123479 PIATRA SOIMULUI, Anul 2026, Numar persoane, 156
85 ani si peste, Total, Neamt, 123521 PIPIRIG, Anul 2026, Numar persoane, 149
85 ani si peste, Total, Neamt, 123674 PODOLENI, Anul 2026, Numar persoane, 139
85 ani si peste, Total, Neamt, 123790 POIANA TEIULUI, Anul 2026, Numar persoane, 139
85 ani si peste, Total, Neamt, 123709 POIENARI, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Neamt, 123914 RAUCESTI, Anul 2026, Numar persoane, 202
85 ani si peste, Total, Neamt, 123969 RAZBOIENI, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Neamt, 124028 REDIU, Anul 2026, Numar persoane, 99
85 ani si peste, Total, Neamt, 124073 ROMANI, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Neamt, 125105 RUGINOASA, Anul 2026, Numar persoane, 90
85 ani si peste, Total, Neamt, 124206 SABAOANI, Anul 2026, Numar persoane, 127
85 ani si peste, Total, Neamt, 124153 SAGNA, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Neamt, 120824 SAVINESTI, Anul 2026, Numar persoane, 126
85 ani si peste, Total, Neamt, 124233 SECUIENI, Anul 2026, Numar persoane, 98
85 ani si peste, Total, Neamt, 124331 STANITA, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Neamt, 124411 STEFAN CEL MARE, Anul 2026, Numar persoane, 116
85 ani si peste, Total, Neamt, 124634 TAMASENI, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Neamt, 124493 TARCAU, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Neamt, 124563 TASCA, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Neamt, 124616 TAZLAU, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Neamt, 124803 TIBUCANI, Anul 2026, Numar persoane, 130
85 ani si peste, Total, Neamt, 124661 TIMISESTI, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Neamt, 124723 TRIFESTI, Anul 2026, Numar persoane, 138
85 ani si peste, Total, Neamt, 124750 TUPILATI, Anul 2026, Numar persoane, 95
85 ani si peste, Total, Neamt, 124849 URECHENI, Anul 2026, Numar persoane, 132
85 ani si peste, Total, Neamt, 124885 VALEA URSULUI, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Neamt, 125123 VALENI, Anul 2026, Numar persoane, 72
85 ani si peste, Total, Neamt, 125016 VANATORI-NEAMT, Anul 2026, Numar persoane, 218
85 ani si peste, Total, Neamt, 125061 ZANESTI, Anul 2026, Numar persoane, 177
