Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Maramures, 106407 RECEA, Anul 2026, Numar persoane, 387
65-69 ani, Total, Maramures, 108491 REMETEA CHIOARULUI, Anul 2026, Numar persoane, 144
65-69 ani, Total, Maramures, 108552 REMETI, Anul 2026, Numar persoane, 180
65-69 ani, Total, Maramures, 108598 REPEDEA, Anul 2026, Numar persoane, 208
65-69 ani, Total, Maramures, 108614 RONA DE JOS, Anul 2026, Numar persoane, 118
65-69 ani, Total, Maramures, 108632 RONA DE SUS, Anul 2026, Numar persoane, 265
65-69 ani, Total, Maramures, 108669 ROZAVLEA, Anul 2026, Numar persoane, 175
65-69 ani, Total, Maramures, 108696 RUSCOVA, Anul 2026, Numar persoane, 276
65-69 ani, Total, Maramures, 108794 SACALASENI, Anul 2026, Numar persoane, 125
65-69 ani, Total, Maramures, 108874 SACEL, Anul 2026, Numar persoane, 161
65-69 ani, Total, Maramures, 108918 SALSIG, Anul 2026, Numar persoane, 69
65-69 ani, Total, Maramures, 108945 SAPANTA, Anul 2026, Numar persoane, 183
65-69 ani, Total, Maramures, 106620 SARASAU, Anul 2026, Numar persoane, 138
65-69 ani, Total, Maramures, 108712 SATULUNG, Anul 2026, Numar persoane, 305
65-69 ani, Total, Maramures, 179613 SIEU, Anul 2026, Numar persoane, 141
65-69 ani, Total, Maramures, 109096 SISESTI, Anul 2026, Numar persoane, 283
65-69 ani, Total, Maramures, 109005 STRAMTURA, Anul 2026, Numar persoane, 237
65-69 ani, Total, Maramures, 109041 SUCIU DE SUS, Anul 2026, Numar persoane, 197
65-69 ani, Total, Maramures, 106648 VADU IZEI, Anul 2026, Numar persoane, 159
65-69 ani, Total, Maramures, 109354 VALEA CHIOARULUI, Anul 2026, Numar persoane, 107
65-69 ani, Total, Maramures, 109425 VIMA MICA, Anul 2026, Numar persoane, 77
65-69 ani, Total, Maramures, 109504 VISEU DE JOS, Anul 2026, Numar persoane, 274
