Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
Total, Total, Teleorman, 154184 SEGARCEA-VALE, Anul 2026, Numar persoane, 2475
Total, Total, Teleorman, 154166 SFINTESTI, Anul 2026, Numar persoane, 1038
Total, Total, Teleorman, 154228 SILISTEA, Anul 2026, Numar persoane, 1811
Total, Total, Teleorman, 154282 SILISTEA-GUMESTI, Anul 2026, Numar persoane, 2045
Total, Total, Teleorman, 154344 SLOBOZIA MANDRA, Anul 2026, Numar persoane, 1222
Total, Total, Teleorman, 154380 SMARDIOASA, Anul 2026, Numar persoane, 2231
Total, Total, Teleorman, 154415 STEJARU, Anul 2026, Numar persoane, 1637
Total, Total, Teleorman, 154497 STOROBANEASA, Anul 2026, Numar persoane, 2833
Total, Total, Teleorman, 154460 SUHAIA, Anul 2026, Numar persoane, 1784
Total, Total, Teleorman, 154521 TALPA, Anul 2026, Numar persoane, 1644
Total, Total, Teleorman, 154585 TATARASTII DE JOS, Anul 2026, Numar persoane, 2810
Total, Total, Teleorman, 154665 TATARASTII DE SUS, Anul 2026, Numar persoane, 2637
Total, Total, Teleorman, 154834 TIGANESTI, Anul 2026, Numar persoane, 4321
Total, Total, Teleorman, 154736 TRAIAN, Anul 2026, Numar persoane, 1502
Total, Total, Teleorman, 154754 TRIVALEA-MOSTENI, Anul 2026, Numar persoane, 2270
Total, Total, Teleorman, 154790 TROIANUL, Anul 2026, Numar persoane, 2311
Total, Total, Teleorman, 155154 UDA-CLOCOCIOV, Anul 2026, Numar persoane, 1149
Total, Total, Teleorman, 154932 VARTOAPE, Anul 2026, Numar persoane, 2533
Total, Total, Teleorman, 154852 VEDEA, Anul 2026, Numar persoane, 2517
Total, Total, Teleorman, 154914 VIISOARA, Anul 2026, Numar persoane, 1327
Total, Total, Teleorman, 153776 VITANESTI, Anul 2026, Numar persoane, 2522
Total, Total, Teleorman, 154978 ZAMBREASCA, Anul 2026, Numar persoane, 1143
65-69 ani, Total, Teleorman, 151790 MUNICIPIUL ALEXANDRIA, Anul 2026, Numar persoane, 3326
65-69 ani, Total, Teleorman, 151870 MUNICIPIUL ROSIORI DE VEDE, Anul 2026, Numar persoane, 2000
65-69 ani, Total, Teleorman, 151683 MUNICIPIUL TURNU MAGURELE, Anul 2026, Numar persoane, 1726
65-69 ani, Total, Teleorman, 151905 ORAS VIDELE, Anul 2026, Numar persoane, 542
65-69 ani, Total, Teleorman, 151978 ORAS ZIMNICEA, Anul 2026, Numar persoane, 922
65-69 ani, Total, Teleorman, 152038 BABAITA, Anul 2026, Numar persoane, 106
65-69 ani, Total, Teleorman, 151996 BALACI, Anul 2026, Numar persoane, 69
65-69 ani, Total, Teleorman, 155083 BECIU, Anul 2026, Numar persoane, 73
65-69 ani, Total, Teleorman, 155092 BEUCA, Anul 2026, Numar persoane, 69
65-69 ani, Total, Teleorman, 152083 BLEJESTI, Anul 2026, Numar persoane, 154
65-69 ani, Total, Teleorman, 152127 BOGDANA, Anul 2026, Numar persoane, 107
65-69 ani, Total, Teleorman, 152172 BOTOROAGA, Anul 2026, Numar persoane, 189
65-69 ani, Total, Teleorman, 152234 BRAGADIRU, Anul 2026, Numar persoane, 169
65-69 ani, Total, Teleorman, 152252 BRANCENI, Anul 2026, Numar persoane, 135
65-69 ani, Total, Teleorman, 152270 BUJORENI, Anul 2026, Numar persoane, 53
65-69 ani, Total, Teleorman, 152314 BUJORU, Anul 2026, Numar persoane, 66
65-69 ani, Total, Teleorman, 152332 BUZESCU, Anul 2026, Numar persoane, 216
65-69 ani, Total, Teleorman, 152350 CALINESTI, Anul 2026, Numar persoane, 147
65-69 ani, Total, Teleorman, 152412 CALMATUIU, Anul 2026, Numar persoane, 83
65-69 ani, Total, Teleorman, 152467 CALMATUIU DE SUS, Anul 2026, Numar persoane, 109
65-69 ani, Total, Teleorman, 152500 CERVENIA, Anul 2026, Numar persoane, 129
65-69 ani, Total, Teleorman, 152528 CIOLANESTI, Anul 2026, Numar persoane, 121
65-69 ani, Total, Teleorman, 151709 CIUPERCENI, Anul 2026, Numar persoane, 88
65-69 ani, Total, Teleorman, 152564 CONTESTI, Anul 2026, Numar persoane, 146
65-69 ani, Total, Teleorman, 152582 COSMESTI, Anul 2026, Numar persoane, 120
65-69 ani, Total, Teleorman, 152617 CRANGENI, Anul 2026, Numar persoane, 101
65-69 ani, Total, Teleorman, 152662 CRANGU, Anul 2026, Numar persoane, 48
65-69 ani, Total, Teleorman, 151932 CREVENICU, Anul 2026, Numar persoane, 55
65-69 ani, Total, Teleorman, 152724 DIDESTI, Anul 2026, Numar persoane, 50
65-69 ani, Total, Teleorman, 152760 DOBROTESTI, Anul 2026, Numar persoane, 199
65-69 ani, Total, Teleorman, 155109 DRACEA, Anul 2026, Numar persoane, 84
65-69 ani, Total, Teleorman, 152797 DRACSENEI, Anul 2026, Numar persoane, 73
65-69 ani, Total, Teleorman, 152868 DRAGANESTI DE VEDE, Anul 2026, Numar persoane, 103
65-69 ani, Total, Teleorman, 152902 DRAGANESTI-VLASCA, Anul 2026, Numar persoane, 205
65-69 ani, Total, Teleorman, 155118 FANTANELE, Anul 2026, Numar persoane, 84
65-69 ani, Total, Teleorman, 155127 FRASINET, Anul 2026, Numar persoane, 117
65-69 ani, Total, Teleorman, 152993 FRUMOASA, Anul 2026, Numar persoane, 146
65-69 ani, Total, Teleorman, 152948 FURCULESTI, Anul 2026, Numar persoane, 160
65-69 ani, Total, Teleorman, 153026 GALATENI, Anul 2026, Numar persoane, 104
65-69 ani, Total, Teleorman, 153062 GRATIA, Anul 2026, Numar persoane, 117
65-69 ani, Total, Teleorman, 151736 ISLAZ, Anul 2026, Numar persoane, 258
65-69 ani, Total, Teleorman, 153106 IZVOARELE, Anul 2026, Numar persoane, 118
65-69 ani, Total, Teleorman, 153124 LISA, Anul 2026, Numar persoane, 135
65-69 ani, Total, Teleorman, 151763 LITA, Anul 2026, Numar persoane, 165
65-69 ani, Total, Teleorman, 153151 LUNCA, Anul 2026, Numar persoane, 152
65-69 ani, Total, Teleorman, 153240 MAGURA, Anul 2026, Numar persoane, 107
65-69 ani, Total, Teleorman, 153277 MALDAENI, Anul 2026, Numar persoane, 255
65-69 ani, Total, Teleorman, 153339 MARZANESTI, Anul 2026, Numar persoane, 214
65-69 ani, Total, Teleorman, 153204 MAVRODIN, Anul 2026, Numar persoane, 135
65-69 ani, Total, Teleorman, 153295 MERENI, Anul 2026, Numar persoane, 82
65-69 ani, Total, Teleorman, 153384 MOSTENI, Anul 2026, Numar persoane, 67
65-69 ani, Total, Teleorman, 151816 NANOV, Anul 2026, Numar persoane, 236
65-69 ani, Total, Teleorman, 153400 NASTURELU, Anul 2026, Numar persoane, 121
65-69 ani, Total, Teleorman, 153437 NECSESTI, Anul 2026, Numar persoane, 45
65-69 ani, Total, Teleorman, 154996 NENCIULESTI, Anul 2026, Numar persoane, 123
65-69 ani, Total, Teleorman, 153473 OLTENI, Anul 2026, Numar persoane, 115
65-69 ani, Total, Teleorman, 153507 ORBEASCA, Anul 2026, Numar persoane, 338
65-69 ani, Total, Teleorman, 153543 PERETU, Anul 2026, Numar persoane, 393
65-69 ani, Total, Teleorman, 153561 PIATRA, Anul 2026, Numar persoane, 155
65-69 ani, Total, Teleorman, 153589 PIETROSANI, Anul 2026, Numar persoane, 120
65-69 ani, Total, Teleorman, 153623 PLOPII-SLAVITESTI, Anul 2026, Numar persoane, 117
65-69 ani, Total, Teleorman, 153605 PLOSCA, Anul 2026, Numar persoane, 259
65-69 ani, Total, Teleorman, 153696 POENI, Anul 2026, Numar persoane, 89
65-69 ani, Total, Teleorman, 151834 POROSCHIA, Anul 2026, Numar persoane, 265
65-69 ani, Total, Teleorman, 155136 PURANI, Anul 2026, Numar persoane, 49
65-69 ani, Total, Teleorman, 153829 PUTINEIU, Anul 2026, Numar persoane, 99
65-69 ani, Total, Teleorman, 153865 RADOIESTI, Anul 2026, Numar persoane, 99
65-69 ani, Total, Teleorman, 153909 RASMIRESTI, Anul 2026, Numar persoane, 38
65-69 ani, Total, Teleorman, 153972 SACENI, Anul 2026, Numar persoane, 54
65-69 ani, Total, Teleorman, 155145 SAELELE, Anul 2026, Numar persoane, 138
65-69 ani, Total, Teleorman, 153936 SALCIA, Anul 2026, Numar persoane, 127
65-69 ani, Total, Teleorman, 154308 SARBENI, Anul 2026, Numar persoane, 48
65-69 ani, Total, Teleorman, 154013 SCRIOASTEA, Anul 2026, Numar persoane, 206
65-69 ani, Total, Teleorman, 154068 SCURTU MARE, Anul 2026, Numar persoane, 44
65-69 ani, Total, Teleorman, 154139 SEACA, Anul 2026, Numar persoane, 140
65-69 ani, Total, Teleorman, 154184 SEGARCEA-VALE, Anul 2026, Numar persoane, 141
65-69 ani, Total, Teleorman, 154166 SFINTESTI, Anul 2026, Numar persoane, 55
65-69 ani, Total, Teleorman, 154228 SILISTEA, Anul 2026, Numar persoane, 76
65-69 ani, Total, Teleorman, 154282 SILISTEA-GUMESTI, Anul 2026, Numar persoane, 89
65-69 ani, Total, Teleorman, 154344 SLOBOZIA MANDRA, Anul 2026, Numar persoane, 77
65-69 ani, Total, Teleorman, 154380 SMARDIOASA, Anul 2026, Numar persoane, 125
65-69 ani, Total, Teleorman, 154415 STEJARU, Anul 2026, Numar persoane, 91
65-69 ani, Total, Teleorman, 154497 STOROBANEASA, Anul 2026, Numar persoane, 161
65-69 ani, Total, Teleorman, 154460 SUHAIA, Anul 2026, Numar persoane, 130
65-69 ani, Total, Teleorman, 154521 TALPA, Anul 2026, Numar persoane, 83
65-69 ani, Total, Teleorman, 154585 TATARASTII DE JOS, Anul 2026, Numar persoane, 113
65-69 ani, Total, Teleorman, 154665 TATARASTII DE SUS, Anul 2026, Numar persoane, 93
65-69 ani, Total, Teleorman, 154834 TIGANESTI, Anul 2026, Numar persoane, 298
65-69 ani, Total, Teleorman, 154736 TRAIAN, Anul 2026, Numar persoane, 64
65-69 ani, Total, Teleorman, 154754 TRIVALEA-MOSTENI, Anul 2026, Numar persoane, 105
65-69 ani, Total, Teleorman, 154790 TROIANUL, Anul 2026, Numar persoane, 126
65-69 ani, Total, Teleorman, 155154 UDA-CLOCOCIOV, Anul 2026, Numar persoane, 65
65-69 ani, Total, Teleorman, 154932 VARTOAPE, Anul 2026, Numar persoane, 130
65-69 ani, Total, Teleorman, 154852 VEDEA, Anul 2026, Numar persoane, 134
65-69 ani, Total, Teleorman, 154914 VIISOARA, Anul 2026, Numar persoane, 104
65-69 ani, Total, Teleorman, 153776 VITANESTI, Anul 2026, Numar persoane, 124
65-69 ani, Total, Teleorman, 154978 ZAMBREASCA, Anul 2026, Numar persoane, 60
70-74 ani, Total, Teleorman, 151790 MUNICIPIUL ALEXANDRIA, Anul 2026, Numar persoane, 3066
70-74 ani, Total, Teleorman, 151870 MUNICIPIUL ROSIORI DE VEDE, Anul 2026, Numar persoane, 1936
70-74 ani, Total, Teleorman, 151683 MUNICIPIUL TURNU MAGURELE, Anul 2026, Numar persoane, 1583
70-74 ani, Total, Teleorman, 151905 ORAS VIDELE, Anul 2026, Numar persoane, 555
70-74 ani, Total, Teleorman, 151978 ORAS ZIMNICEA, Anul 2026, Numar persoane, 863
