Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Tulcea, 159730 ORAS MACIN, Anul 2026, Numar persoane, 190
80-84 ani, Total, Tulcea, 159767 ORAS SULINA, Anul 2026, Numar persoane, 76
80-84 ani, Total, Tulcea, 159785 BAIA, Anul 2026, Numar persoane, 87
80-84 ani, Total, Tulcea, 159847 BEIDAUD, Anul 2026, Numar persoane, 21
80-84 ani, Total, Tulcea, 161552 BESTEPE, Anul 2026, Numar persoane, 57
80-84 ani, Total, Tulcea, 159883 C.A. ROSETTI, Anul 2026, Numar persoane, 13
80-84 ani, Total, Tulcea, 159945 CARCALIU, Anul 2026, Numar persoane, 68
80-84 ani, Total, Tulcea, 159963 CASIMCEA, Anul 2026, Numar persoane, 45
80-84 ani, Total, Tulcea, 160092 CEAMURLIA DE JOS, Anul 2026, Numar persoane, 47
80-84 ani, Total, Tulcea, 160047 CEATALCHIOI, Anul 2026, Numar persoane, 14
80-84 ani, Total, Tulcea, 160127 CERNA, Anul 2026, Numar persoane, 78
80-84 ani, Total, Tulcea, 160172 CHILIA VECHE, Anul 2026, Numar persoane, 42
80-84 ani, Total, Tulcea, 160225 CIUCUROVA, Anul 2026, Numar persoane, 32
80-84 ani, Total, Tulcea, 160261 CRISAN, Anul 2026, Numar persoane, 19
80-84 ani, Total, Tulcea, 160305 DAENI, Anul 2026, Numar persoane, 54
80-84 ani, Total, Tulcea, 160323 DOROBANTU, Anul 2026, Numar persoane, 34
80-84 ani, Total, Tulcea, 160387 FRECATEI, Anul 2026, Numar persoane, 70
80-84 ani, Total, Tulcea, 160430 GRECI, Anul 2026, Numar persoane, 96
80-84 ani, Total, Tulcea, 160458 GRINDU, Anul 2026, Numar persoane, 37
80-84 ani, Total, Tulcea, 160476 HAMCEARCA, Anul 2026, Numar persoane, 24
80-84 ani, Total, Tulcea, 160528 HORIA, Anul 2026, Numar persoane, 35
80-84 ani, Total, Tulcea, 161525 I.C.BRATIANU, Anul 2026, Numar persoane, 22
80-84 ani, Total, Tulcea, 160564 IZVOARELE, Anul 2026, Numar persoane, 65
80-84 ani, Total, Tulcea, 160617 JIJILA, Anul 2026, Numar persoane, 131
80-84 ani, Total, Tulcea, 160644 JURILOVCA, Anul 2026, Numar persoane, 73
