Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
Total, Total, Arges, 18411 RECEA, Anul 2026, Numar persoane, 2346
Total, Total, Arges, 18475 ROCIU, Anul 2026, Numar persoane, 2218
Total, Total, Arges, 18527 RUCAR, Anul 2026, Numar persoane, 5435
Total, Total, Arges, 18554 SALATRUCU, Anul 2026, Numar persoane, 2081
Total, Total, Arges, 18581 SAPATA, Anul 2026, Numar persoane, 1502
Total, Total, Arges, 18670 SCHITU GOLESTI, Anul 2026, Numar persoane, 5005
Total, Total, Arges, 18741 SLOBOZIA, Anul 2026, Numar persoane, 4137
Total, Total, Arges, 18778 STALPENI, Anul 2026, Numar persoane, 4620
Total, Total, Arges, 19114 STEFAN CEL MARE, Anul 2026, Numar persoane, 2029
Total, Total, Arges, 18858 STOENESTI, Anul 2026, Numar persoane, 4118
Total, Total, Arges, 18938 STOLNICI, Anul 2026, Numar persoane, 2639
Total, Total, Arges, 19141 SUICI, Anul 2026, Numar persoane, 2089
Total, Total, Arges, 19007 SUSENI, Anul 2026, Numar persoane, 2866
Total, Total, Arges, 19212 TEIU, Anul 2026, Numar persoane, 1157
Total, Total, Arges, 19249 TIGVENI, Anul 2026, Numar persoane, 3370
Total, Total, Arges, 19338 TITESTI, Anul 2026, Numar persoane, 5215
Total, Total, Arges, 19392 UDA, Anul 2026, Numar persoane, 1563
Total, Total, Arges, 19560 UNGHENI, Anul 2026, Numar persoane, 2259
Total, Total, Arges, 19631 VALEA DANULUI, Anul 2026, Numar persoane, 2912
Total, Total, Arges, 19695 VALEA IASULUI, Anul 2026, Numar persoane, 2718
Total, Total, Arges, 13524 VALEA MARE PRAVAT, Anul 2026, Numar persoane, 4170
Total, Total, Arges, 19793 VEDEA, Anul 2026, Numar persoane, 3162
Total, Total, Arges, 19999 VLADESTI, Anul 2026, Numar persoane, 3094
Total, Total, Arges, 20055 VULTURESTI, Anul 2026, Numar persoane, 2686
65-69 ani, Total, Arges, 13169 MUNICIPIUL PITESTI, Anul 2026, Numar persoane, 10368
