Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
80-84 ani, Total, Sibiu, 145471 SADU, Anul 2026, Numar persoane, 47
80-84 ani, Total, Sibiu, 145667 SEICA MARE, Anul 2026, Numar persoane, 88
80-84 ani, Total, Sibiu, 145738 SEICA MICA, Anul 2026, Numar persoane, 32
80-84 ani, Total, Sibiu, 143557 SELIMBAR, Anul 2026, Numar persoane, 159
80-84 ani, Total, Sibiu, 145603 SLIMNIC, Anul 2026, Numar persoane, 75
80-84 ani, Total, Sibiu, 145765 SURA MARE, Anul 2026, Numar persoane, 56
80-84 ani, Total, Sibiu, 145792 SURA MICA, Anul 2026, Numar persoane, 38
80-84 ani, Total, Sibiu, 143646 TARNAVA, Anul 2026, Numar persoane, 43
80-84 ani, Total, Sibiu, 145907 TILISCA, Anul 2026, Numar persoane, 25
80-84 ani, Total, Sibiu, 145934 TURNU ROSU, Anul 2026, Numar persoane, 73
80-84 ani, Total, Sibiu, 145961 VALEA VIILOR, Anul 2026, Numar persoane, 45
80-84 ani, Total, Sibiu, 145998 VURPAR, Anul 2026, Numar persoane, 18
85 ani si peste, Total, Sibiu, 143450 MUNICIPIUL SIBIU, Anul 2026, Numar persoane, 4530
85 ani si peste, Total, Sibiu, 143619 MUNICIPIUL MEDIAS, Anul 2026, Numar persoane, 1429
85 ani si peste, Total, Sibiu, 143682 ORAS AGNITA, Anul 2026, Numar persoane, 217
85 ani si peste, Total, Sibiu, 144054 ORAS AVRIG, Anul 2026, Numar persoane, 233
85 ani si peste, Total, Sibiu, 143735 ORAS CISNADIE, Anul 2026, Numar persoane, 464
85 ani si peste, Total, Sibiu, 143771 ORAS COPSA MICA, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Sibiu, 143806 ORAS DUMBRAVENI, Anul 2026, Numar persoane, 156
85 ani si peste, Total, Sibiu, 144928 ORAS MIERCUREA SIBIULUI, Anul 2026, Numar persoane, 195
85 ani si peste, Total, Sibiu, 143851 ORAS OCNA SIBIULUI, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Sibiu, 145499 ORAS SALISTE, Anul 2026, Numar persoane, 105
85 ani si peste, Total, Sibiu, 145827 ORAS TALMACIU, Anul 2026, Numar persoane, 131
85 ani si peste, Total, Sibiu, 146012 ALMA, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Sibiu, 143888 ALTINA, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Sibiu, 143922 APOLDU DE JOS, Anul 2026, Numar persoane, 38
85 ani si peste, Total, Sibiu, 143959 ARPASU DE JOS, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Sibiu, 143995 ATEL, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Sibiu, 144116 AXENTE SEVER, Anul 2026, Numar persoane, 129
85 ani si peste, Total, Sibiu, 144232 BARGHIS, Anul 2026, Numar persoane, 81
85 ani si peste, Total, Sibiu, 144152 BAZNA, Anul 2026, Numar persoane, 95
85 ani si peste, Total, Sibiu, 144198 BIERTAN, Anul 2026, Numar persoane, 62
85 ani si peste, Total, Sibiu, 144303 BLAJEL, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Sibiu, 146021 BOITA, Anul 2026, Numar persoane, 21
85 ani si peste, Total, Sibiu, 144376 BRADENI, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Sibiu, 144349 BRATEIU, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Sibiu, 144410 BRUIU, Anul 2026, Numar persoane, 55
85 ani si peste, Total, Sibiu, 144508 CARTA, Anul 2026, Numar persoane, 76
85 ani si peste, Total, Sibiu, 144535 CARTISOARA, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Sibiu, 144456 CHIRPAR, Anul 2026, Numar persoane, 100
85 ani si peste, Total, Sibiu, 143487 CRISTIAN, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Sibiu, 144553 DARLOS, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Sibiu, 144599 GURA RAULUI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Sibiu, 144615 HOGHILAG, Anul 2026, Numar persoane, 36
85 ani si peste, Total, Sibiu, 144651 IACOBENI, Anul 2026, Numar persoane, 71
85 ani si peste, Total, Sibiu, 144713 JINA, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Sibiu, 144731 LASLEA, Anul 2026, Numar persoane, 167
85 ani si peste, Total, Sibiu, 144795 LOAMNES, Anul 2026, Numar persoane, 149
85 ani si peste, Total, Sibiu, 144866 LUDOS, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Sibiu, 144893 MARPOD, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Sibiu, 144964 MERGHINDEAL, Anul 2026, Numar persoane, 46
85 ani si peste, Total, Sibiu, 144991 MICASASA, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Sibiu, 145042 MIHAILENI, Anul 2026, Numar persoane, 28
85 ani si peste, Total, Sibiu, 145104 MOSNA, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Sibiu, 145140 NOCRICH, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Sibiu, 145202 ORLAT, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Sibiu, 145220 PAUCA, Anul 2026, Numar persoane, 108
85 ani si peste, Total, Sibiu, 145275 POIANA SIBIULUI, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Sibiu, 143502 POPLACA, Anul 2026, Numar persoane, 21
85 ani si peste, Total, Sibiu, 145293 PORUMBACU DE JOS, Anul 2026, Numar persoane, 118
85 ani si peste, Total, Sibiu, 145355 RACOVITA, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Sibiu, 143520 RASINARI, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Sibiu, 145382 RAU SADULUI, Anul 2026, Numar persoane, 21
85 ani si peste, Total, Sibiu, 145408 ROSIA, Anul 2026, Numar persoane, 101
85 ani si peste, Total, Sibiu, 145471 SADU, Anul 2026, Numar persoane, 33
85 ani si peste, Total, Sibiu, 145667 SEICA MARE, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Sibiu, 145738 SEICA MICA, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Sibiu, 143557 SELIMBAR, Anul 2026, Numar persoane, 152
85 ani si peste, Total, Sibiu, 145603 SLIMNIC, Anul 2026, Numar persoane, 85
85 ani si peste, Total, Sibiu, 145765 SURA MARE, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Sibiu, 145792 SURA MICA, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Sibiu, 143646 TARNAVA, Anul 2026, Numar persoane, 43
85 ani si peste, Total, Sibiu, 145907 TILISCA, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Sibiu, 145934 TURNU ROSU, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Sibiu, 145961 VALEA VIILOR, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Sibiu, 145998 VURPAR, Anul 2026, Numar persoane, 35
