Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Mehedinti, 110296 BALA, Anul 2026, Numar persoane, 215
65-69 ani, Total, Mehedinti, 110535 BALACITA, Anul 2026, Numar persoane, 130
65-69 ani, Total, Mehedinti, 110456 BALTA, Anul 2026, Numar persoane, 60
65-69 ani, Total, Mehedinti, 110688 BALVANESTI, Anul 2026, Numar persoane, 45
65-69 ani, Total, Mehedinti, 114060 BRANISTEA, Anul 2026, Numar persoane, 87
65-69 ani, Total, Mehedinti, 110740 BREZNITA-MOTRU, Anul 2026, Numar persoane, 82
65-69 ani, Total, Mehedinti, 110820 BREZNITA-OCOL, Anul 2026, Numar persoane, 210
65-69 ani, Total, Mehedinti, 110875 BROSTENI, Anul 2026, Numar persoane, 171
65-69 ani, Total, Mehedinti, 110946 BURILA MARE, Anul 2026, Numar persoane, 130
65-69 ani, Total, Mehedinti, 111006 BUTOIESTI, Anul 2026, Numar persoane, 160
65-69 ani, Total, Mehedinti, 111097 CAZANESTI, Anul 2026, Numar persoane, 117
65-69 ani, Total, Mehedinti, 111220 CIRESU, Anul 2026, Numar persoane, 32
65-69 ani, Total, Mehedinti, 111275 CORCOVA, Anul 2026, Numar persoane, 281
65-69 ani, Total, Mehedinti, 111417 CORLATEL, Anul 2026, Numar persoane, 85
65-69 ani, Total, Mehedinti, 111444 CUJMIR, Anul 2026, Numar persoane, 196
65-69 ani, Total, Mehedinti, 111550 DARVARI, Anul 2026, Numar persoane, 129
65-69 ani, Total, Mehedinti, 111480 DEVESEL, Anul 2026, Numar persoane, 139
65-69 ani, Total, Mehedinti, 112904 DUBOVA, Anul 2026, Numar persoane, 61
65-69 ani, Total, Mehedinti, 111587 DUMBRAVA, Anul 2026, Numar persoane, 65
65-69 ani, Total, Mehedinti, 112245 ESELNITA, Anul 2026, Numar persoane, 167
65-69 ani, Total, Mehedinti, 111685 FLORESTI, Anul 2026, Numar persoane, 143
65-69 ani, Total, Mehedinti, 111783 GARLA MARE, Anul 2026, Numar persoane, 143
65-69 ani, Total, Mehedinti, 111818 GODEANU, Anul 2026, Numar persoane, 30
65-69 ani, Total, Mehedinti, 111863 GOGOSU, Anul 2026, Numar persoane, 196
65-69 ani, Total, Mehedinti, 111916 GRECI, Anul 2026, Numar persoane, 71
65-69 ani, Total, Mehedinti, 111989 GROZESTI, Anul 2026, Numar persoane, 86
65-69 ani, Total, Mehedinti, 112030 GRUIA, Anul 2026, Numar persoane, 121
65-69 ani, Total, Mehedinti, 112076 HINOVA, Anul 2026, Numar persoane, 187
65-69 ani, Total, Mehedinti, 112129 HUSNICIOARA, Anul 2026, Numar persoane, 60
65-69 ani, Total, Mehedinti, 112263 ILOVAT, Anul 2026, Numar persoane, 62
65-69 ani, Total, Mehedinti, 112334 ILOVITA, Anul 2026, Numar persoane, 94
65-69 ani, Total, Mehedinti, 112370 ISVERNA, Anul 2026, Numar persoane, 116
65-69 ani, Total, Mehedinti, 112469 IZVORU BARZII, Anul 2026, Numar persoane, 183
65-69 ani, Total, Mehedinti, 112548 JIANA, Anul 2026, Numar persoane, 241
65-69 ani, Total, Mehedinti, 112600 LIVEZILE, Anul 2026, Numar persoane, 95
65-69 ani, Total, Mehedinti, 112664 MALOVAT, Anul 2026, Numar persoane, 150
65-69 ani, Total, Mehedinti, 112744 OBARSIA DE CAMP, Anul 2026, Numar persoane, 107
65-69 ani, Total, Mehedinti, 110027 OBARSIA-CLOSANI, Anul 2026, Numar persoane, 62
65-69 ani, Total, Mehedinti, 112771 OPRISOR, Anul 2026, Numar persoane, 117
65-69 ani, Total, Mehedinti, 112806 PADINA, Anul 2026, Numar persoane, 60
65-69 ani, Total, Mehedinti, 112879 PATULELE, Anul 2026, Numar persoane, 232
65-69 ani, Total, Mehedinti, 112959 PODENI, Anul 2026, Numar persoane, 64
65-69 ani, Total, Mehedinti, 112995 PONOARELE, Anul 2026, Numar persoane, 156
65-69 ani, Total, Mehedinti, 113153 POROINA MARE, Anul 2026, Numar persoane, 49
65-69 ani, Total, Mehedinti, 113206 PRISTOL, Anul 2026, Numar persoane, 93
65-69 ani, Total, Mehedinti, 113233 PRUNISOR, Anul 2026, Numar persoane, 102
65-69 ani, Total, Mehedinti, 113395 PUNGHINA, Anul 2026, Numar persoane, 107
65-69 ani, Total, Mehedinti, 113466 ROGOVA, Anul 2026, Numar persoane, 102
65-69 ani, Total, Mehedinti, 113493 SALCIA, Anul 2026, Numar persoane, 157
65-69 ani, Total, Mehedinti, 109826 SIMIAN, Anul 2026, Numar persoane, 559
65-69 ani, Total, Mehedinti, 113625 SISESTI, Anul 2026, Numar persoane, 138
65-69 ani, Total, Mehedinti, 113698 SOVARNA, Anul 2026, Numar persoane, 69
65-69 ani, Total, Mehedinti, 113518 STANGACEAUA, Anul 2026, Numar persoane, 78
65-69 ani, Total, Mehedinti, 113607 SVINITA, Anul 2026, Numar persoane, 70
65-69 ani, Total, Mehedinti, 113732 TAMNA, Anul 2026, Numar persoane, 134
65-69 ani, Total, Mehedinti, 113849 VANATORI, Anul 2026, Numar persoane, 130
65-69 ani, Total, Mehedinti, 113894 VANJULET, Anul 2026, Numar persoane, 84
65-69 ani, Total, Mehedinti, 113929 VLADAIA, Anul 2026, Numar persoane, 81
65-69 ani, Total, Mehedinti, 113974 VOLOIAC, Anul 2026, Numar persoane, 80
65-69 ani, Total, Mehedinti, 114079 VRATA, Anul 2026, Numar persoane, 93
70-74 ani, Total, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2026, Numar persoane, 5593
70-74 ani, Total, Mehedinti, 110063 MUNICIPIUL ORSOVA, Anul 2026, Numar persoane, 901
70-74 ani, Total, Mehedinti, 109924 ORAS BAIA DE ARAMA, Anul 2026, Numar persoane, 220
70-74 ani, Total, Mehedinti, 110116 ORAS STREHAIA, Anul 2026, Numar persoane, 536
70-74 ani, Total, Mehedinti, 110232 ORAS VANJU MARE, Anul 2026, Numar persoane, 313
70-74 ani, Total, Mehedinti, 110571 BACLES, Anul 2026, Numar persoane, 101
70-74 ani, Total, Mehedinti, 110296 BALA, Anul 2026, Numar persoane, 192
70-74 ani, Total, Mehedinti, 110535 BALACITA, Anul 2026, Numar persoane, 115
70-74 ani, Total, Mehedinti, 110456 BALTA, Anul 2026, Numar persoane, 55
70-74 ani, Total, Mehedinti, 110688 BALVANESTI, Anul 2026, Numar persoane, 58
70-74 ani, Total, Mehedinti, 114060 BRANISTEA, Anul 2026, Numar persoane, 81
70-74 ani, Total, Mehedinti, 110740 BREZNITA-MOTRU, Anul 2026, Numar persoane, 60
70-74 ani, Total, Mehedinti, 110820 BREZNITA-OCOL, Anul 2026, Numar persoane, 175
70-74 ani, Total, Mehedinti, 110875 BROSTENI, Anul 2026, Numar persoane, 136
70-74 ani, Total, Mehedinti, 110946 BURILA MARE, Anul 2026, Numar persoane, 102
70-74 ani, Total, Mehedinti, 111006 BUTOIESTI, Anul 2026, Numar persoane, 112
70-74 ani, Total, Mehedinti, 111097 CAZANESTI, Anul 2026, Numar persoane, 107
70-74 ani, Total, Mehedinti, 111220 CIRESU, Anul 2026, Numar persoane, 12
70-74 ani, Total, Mehedinti, 111275 CORCOVA, Anul 2026, Numar persoane, 224
70-74 ani, Total, Mehedinti, 111417 CORLATEL, Anul 2026, Numar persoane, 65
70-74 ani, Total, Mehedinti, 111444 CUJMIR, Anul 2026, Numar persoane, 164
70-74 ani, Total, Mehedinti, 111550 DARVARI, Anul 2026, Numar persoane, 107
70-74 ani, Total, Mehedinti, 111480 DEVESEL, Anul 2026, Numar persoane, 182
70-74 ani, Total, Mehedinti, 112904 DUBOVA, Anul 2026, Numar persoane, 57
70-74 ani, Total, Mehedinti, 111587 DUMBRAVA, Anul 2026, Numar persoane, 59
