Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Ilfov, 104243 MOARA VLASIEI, Anul 2026, Numar persoane, 325
65-69 ani, Total, Ilfov, 179463 MOGOSOAIA, Anul 2026, Numar persoane, 413
65-69 ani, Total, Ilfov, 104421 NUCI, Anul 2026, Numar persoane, 113
65-69 ani, Total, Ilfov, 104546 PERIS, Anul 2026, Numar persoane, 372
65-69 ani, Total, Ilfov, 104582 PETRACHIOAIA, Anul 2026, Numar persoane, 148
65-69 ani, Total, Ilfov, 105160 SNAGOV, Anul 2026, Numar persoane, 459
65-69 ani, Total, Ilfov, 105419 STEFANESTII DE JOS, Anul 2026, Numar persoane, 419
65-69 ani, Total, Ilfov, 105570 TUNARI, Anul 2026, Numar persoane, 343
65-69 ani, Total, Ilfov, 105936 VIDRA, Anul 2026, Numar persoane, 490
70-74 ani, Total, Ilfov, 179221 ORAS BRAGADIRU, Anul 2026, Numar persoane, 1023
70-74 ani, Total, Ilfov, 100576 ORAS BUFTEA, Anul 2026, Numar persoane, 1247
70-74 ani, Total, Ilfov, 179285 ORAS CHITILA, Anul 2026, Numar persoane, 707
70-74 ani, Total, Ilfov, 179409 ORAS MAGURELE, Anul 2026, Numar persoane, 618
70-74 ani, Total, Ilfov, 179481 ORAS OTOPENI, Anul 2026, Numar persoane, 802
70-74 ani, Total, Ilfov, 179515 ORAS PANTELIMON, Anul 2026, Numar persoane, 1289
70-74 ani, Total, Ilfov, 179533 ORAS POPESTI LEORDENI, Anul 2026, Numar persoane, 1303
70-74 ani, Total, Ilfov, 179551 ORAS VOLUNTARI, Anul 2026, Numar persoane, 2328
70-74 ani, Total, Ilfov, 102543 1 DECEMBRIE, Anul 2026, Numar persoane, 344
70-74 ani, Total, Ilfov, 100834 AFUMATI, Anul 2026, Numar persoane, 402
70-74 ani, Total, Ilfov, 100969 BALOTESTI, Anul 2026, Numar persoane, 443
70-74 ani, Total, Ilfov, 101145 BERCENI, Anul 2026, Numar persoane, 411
70-74 ani, Total, Ilfov, 101298 BRANESTI, Anul 2026, Numar persoane, 547
70-74 ani, Total, Ilfov, 101742 CERNICA, Anul 2026, Numar persoane, 448
70-74 ani, Total, Ilfov, 179249 CHIAJNA, Anul 2026, Numar persoane, 1055
70-74 ani, Total, Ilfov, 101902 CIOLPANI, Anul 2026, Numar persoane, 284
70-74 ani, Total, Ilfov, 101957 CIOROGARLA, Anul 2026, Numar persoane, 279
70-74 ani, Total, Ilfov, 102035 CLINCENI, Anul 2026, Numar persoane, 408
70-74 ani, Total, Ilfov, 179588 COPACENI, Anul 2026, Numar persoane, 138
70-74 ani, Total, Ilfov, 102160 CORBEANCA, Anul 2026, Numar persoane, 348
70-74 ani, Total, Ilfov, 102213 CORNETU, Anul 2026, Numar persoane, 265
70-74 ani, Total, Ilfov, 102525 DARASTI-ILFOV, Anul 2026, Numar persoane, 127
70-74 ani, Total, Ilfov, 102473 DASCALU, Anul 2026, Numar persoane, 124
70-74 ani, Total, Ilfov, 179310 DOBROESTI, Anul 2026, Numar persoane, 562
70-74 ani, Total, Ilfov, 102570 DOMNESTI, Anul 2026, Numar persoane, 448
70-74 ani, Total, Ilfov, 102605 DRAGOMIRESTI-VALE, Anul 2026, Numar persoane, 247
70-74 ani, Total, Ilfov, 103130 GANEASA, Anul 2026, Numar persoane, 193
70-74 ani, Total, Ilfov, 179347 GLINA, Anul 2026, Numar persoane, 443
70-74 ani, Total, Ilfov, 103443 GRADISTEA, Anul 2026, Numar persoane, 175
70-74 ani, Total, Ilfov, 103513 GRUIU, Anul 2026, Numar persoane, 347
70-74 ani, Total, Ilfov, 179383 JILAVA, Anul 2026, Numar persoane, 442
70-74 ani, Total, Ilfov, 104243 MOARA VLASIEI, Anul 2026, Numar persoane, 305
70-74 ani, Total, Ilfov, 179463 MOGOSOAIA, Anul 2026, Numar persoane, 392
70-74 ani, Total, Ilfov, 104421 NUCI, Anul 2026, Numar persoane, 81
70-74 ani, Total, Ilfov, 104546 PERIS, Anul 2026, Numar persoane, 330
70-74 ani, Total, Ilfov, 104582 PETRACHIOAIA, Anul 2026, Numar persoane, 134
70-74 ani, Total, Ilfov, 105160 SNAGOV, Anul 2026, Numar persoane, 399
70-74 ani, Total, Ilfov, 105419 STEFANESTII DE JOS, Anul 2026, Numar persoane, 318
70-74 ani, Total, Ilfov, 105570 TUNARI, Anul 2026, Numar persoane, 314
70-74 ani, Total, Ilfov, 105936 VIDRA, Anul 2026, Numar persoane, 444
75-79 ani, Total, Ilfov, 179221 ORAS BRAGADIRU, Anul 2026, Numar persoane, 533
75-79 ani, Total, Ilfov, 100576 ORAS BUFTEA, Anul 2026, Numar persoane, 740
75-79 ani, Total, Ilfov, 179285 ORAS CHITILA, Anul 2026, Numar persoane, 469
75-79 ani, Total, Ilfov, 179409 ORAS MAGURELE, Anul 2026, Numar persoane, 407
75-79 ani, Total, Ilfov, 179481 ORAS OTOPENI, Anul 2026, Numar persoane, 559
75-79 ani, Total, Ilfov, 179515 ORAS PANTELIMON, Anul 2026, Numar persoane, 791
75-79 ani, Total, Ilfov, 179533 ORAS POPESTI LEORDENI, Anul 2026, Numar persoane, 783
75-79 ani, Total, Ilfov, 179551 ORAS VOLUNTARI, Anul 2026, Numar persoane, 1478
75-79 ani, Total, Ilfov, 102543 1 DECEMBRIE, Anul 2026, Numar persoane, 198
75-79 ani, Total, Ilfov, 100834 AFUMATI, Anul 2026, Numar persoane, 279
75-79 ani, Total, Ilfov, 100969 BALOTESTI, Anul 2026, Numar persoane, 238
75-79 ani, Total, Ilfov, 101145 BERCENI, Anul 2026, Numar persoane, 309
75-79 ani, Total, Ilfov, 101298 BRANESTI, Anul 2026, Numar persoane, 355
75-79 ani, Total, Ilfov, 101742 CERNICA, Anul 2026, Numar persoane, 321
75-79 ani, Total, Ilfov, 179249 CHIAJNA, Anul 2026, Numar persoane, 634
75-79 ani, Total, Ilfov, 101902 CIOLPANI, Anul 2026, Numar persoane, 205
75-79 ani, Total, Ilfov, 101957 CIOROGARLA, Anul 2026, Numar persoane, 218
75-79 ani, Total, Ilfov, 102035 CLINCENI, Anul 2026, Numar persoane, 254
75-79 ani, Total, Ilfov, 179588 COPACENI, Anul 2026, Numar persoane, 99
75-79 ani, Total, Ilfov, 102160 CORBEANCA, Anul 2026, Numar persoane, 266
75-79 ani, Total, Ilfov, 102213 CORNETU, Anul 2026, Numar persoane, 185
75-79 ani, Total, Ilfov, 102525 DARASTI-ILFOV, Anul 2026, Numar persoane, 113
75-79 ani, Total, Ilfov, 102473 DASCALU, Anul 2026, Numar persoane, 101
75-79 ani, Total, Ilfov, 179310 DOBROESTI, Anul 2026, Numar persoane, 327
75-79 ani, Total, Ilfov, 102570 DOMNESTI, Anul 2026, Numar persoane, 292
75-79 ani, Total, Ilfov, 102605 DRAGOMIRESTI-VALE, Anul 2026, Numar persoane, 192
75-79 ani, Total, Ilfov, 103130 GANEASA, Anul 2026, Numar persoane, 117
75-79 ani, Total, Ilfov, 179347 GLINA, Anul 2026, Numar persoane, 236
75-79 ani, Total, Ilfov, 103443 GRADISTEA, Anul 2026, Numar persoane, 116
75-79 ani, Total, Ilfov, 103513 GRUIU, Anul 2026, Numar persoane, 252
75-79 ani, Total, Ilfov, 179383 JILAVA, Anul 2026, Numar persoane, 352
75-79 ani, Total, Ilfov, 104243 MOARA VLASIEI, Anul 2026, Numar persoane, 213
75-79 ani, Total, Ilfov, 179463 MOGOSOAIA, Anul 2026, Numar persoane, 243
75-79 ani, Total, Ilfov, 104421 NUCI, Anul 2026, Numar persoane, 103
75-79 ani, Total, Ilfov, 104546 PERIS, Anul 2026, Numar persoane, 269
75-79 ani, Total, Ilfov, 104582 PETRACHIOAIA, Anul 2026, Numar persoane, 82
75-79 ani, Total, Ilfov, 105160 SNAGOV, Anul 2026, Numar persoane, 299
75-79 ani, Total, Ilfov, 105419 STEFANESTII DE JOS, Anul 2026, Numar persoane, 186
75-79 ani, Total, Ilfov, 105570 TUNARI, Anul 2026, Numar persoane, 223
75-79 ani, Total, Ilfov, 105936 VIDRA, Anul 2026, Numar persoane, 347
80-84 ani, Total, Ilfov, 179221 ORAS BRAGADIRU, Anul 2026, Numar persoane, 228
80-84 ani, Total, Ilfov, 100576 ORAS BUFTEA, Anul 2026, Numar persoane, 354
80-84 ani, Total, Ilfov, 179285 ORAS CHITILA, Anul 2026, Numar persoane, 227
80-84 ani, Total, Ilfov, 179409 ORAS MAGURELE, Anul 2026, Numar persoane, 185
80-84 ani, Total, Ilfov, 179481 ORAS OTOPENI, Anul 2026, Numar persoane, 274
80-84 ani, Total, Ilfov, 179515 ORAS PANTELIMON, Anul 2026, Numar persoane, 377
80-84 ani, Total, Ilfov, 179533 ORAS POPESTI LEORDENI, Anul 2026, Numar persoane, 372
80-84 ani, Total, Ilfov, 179551 ORAS VOLUNTARI, Anul 2026, Numar persoane, 774
