Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2026, Numar persoane, 14081
65-69 ani, Total, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2026, Numar persoane, 2513
65-69 ani, Total, Prahova, 130954 ORAS AZUGA, Anul 2026, Numar persoane, 309
65-69 ani, Total, Prahova, 130981 ORAS BAICOI, Anul 2026, Numar persoane, 1225
65-69 ani, Total, Prahova, 131069 ORAS BOLDESTI-SCAENI, Anul 2026, Numar persoane, 639
65-69 ani, Total, Prahova, 131103 ORAS BREAZA, Anul 2026, Numar persoane, 1076
65-69 ani, Total, Prahova, 131210 ORAS BUSTENI, Anul 2026, Numar persoane, 575
65-69 ani, Total, Prahova, 131336 ORAS COMARNIC, Anul 2026, Numar persoane, 706
65-69 ani, Total, Prahova, 131407 ORAS MIZIL, Anul 2026, Numar persoane, 932
65-69 ani, Total, Prahova, 131443 ORAS PLOPENI, Anul 2026, Numar persoane, 735
65-69 ani, Total, Prahova, 131540 ORAS SINAIA, Anul 2026, Numar persoane, 837
65-69 ani, Total, Prahova, 131577 ORAS SLANIC, Anul 2026, Numar persoane, 401
65-69 ani, Total, Prahova, 131620 ORAS URLATI, Anul 2026, Numar persoane, 652
65-69 ani, Total, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2026, Numar persoane, 894
65-69 ani, Total, Prahova, 131899 ADUNATI, Anul 2026, Numar persoane, 98
65-69 ani, Total, Prahova, 131933 ALBESTI-PALEOLOGU, Anul 2026, Numar persoane, 278
65-69 ani, Total, Prahova, 131988 ALUNIS, Anul 2026, Numar persoane, 156
65-69 ani, Total, Prahova, 132011 APOSTOLACHE, Anul 2026, Numar persoane, 86
65-69 ani, Total, Prahova, 132075 ARICESTII RAHTIVANI, Anul 2026, Numar persoane, 430
65-69 ani, Total, Prahova, 132137 ARICESTII ZELETIN, Anul 2026, Numar persoane, 44
65-69 ani, Total, Prahova, 132164 BABA ANA, Anul 2026, Numar persoane, 196
65-69 ani, Total, Prahova, 132226 BALTA DOAMNEI, Anul 2026, Numar persoane, 90
65-69 ani, Total, Prahova, 132271 BALTESTI, Anul 2026, Numar persoane, 151
65-69 ani, Total, Prahova, 132315 BANESTI, Anul 2026, Numar persoane, 345
65-69 ani, Total, Prahova, 130552 BARCANESTI, Anul 2026, Numar persoane, 418
65-69 ani, Total, Prahova, 136278 BATRANI, Anul 2026, Numar persoane, 84
65-69 ani, Total, Prahova, 130614 BERCENI, Anul 2026, Numar persoane, 281
65-69 ani, Total, Prahova, 132342 BERTEA, Anul 2026, Numar persoane, 154
65-69 ani, Total, Prahova, 130678 BLEJOI, Anul 2026, Numar persoane, 500
65-69 ani, Total, Prahova, 132379 BOLDESTI-GRADISTEA, Anul 2026, Numar persoane, 65
65-69 ani, Total, Prahova, 130712 BRAZI, Anul 2026, Numar persoane, 444
65-69 ani, Total, Prahova, 132404 BREBU, Anul 2026, Numar persoane, 395
65-69 ani, Total, Prahova, 130785 BUCOV, Anul 2026, Numar persoane, 612
65-69 ani, Total, Prahova, 132459 CALUGARENI, Anul 2026, Numar persoane, 45
65-69 ani, Total, Prahova, 132486 CARBUNESTI, Anul 2026, Numar persoane, 65
65-69 ani, Total, Prahova, 132510 CEPTURA, Anul 2026, Numar persoane, 218
65-69 ani, Total, Prahova, 132574 CERASU, Anul 2026, Numar persoane, 209
65-69 ani, Total, Prahova, 132645 CHIOJDEANCA, Anul 2026, Numar persoane, 68
65-69 ani, Total, Prahova, 132681 CIORANI, Anul 2026, Numar persoane, 249
65-69 ani, Total, Prahova, 136241 COCORASTII COLT, Anul 2026, Numar persoane, 130
65-69 ani, Total, Prahova, 132716 COCORASTII MISLII, Anul 2026, Numar persoane, 211
65-69 ani, Total, Prahova, 132752 COLCEAG, Anul 2026, Numar persoane, 175
65-69 ani, Total, Prahova, 132805 CORNU, Anul 2026, Numar persoane, 280
65-69 ani, Total, Prahova, 132841 COSMINELE, Anul 2026, Numar persoane, 52
65-69 ani, Total, Prahova, 133018 DRAGANESTI, Anul 2026, Numar persoane, 187
