Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Braila, 42771 SURDILA-GRECI, Anul 2026, Numar persoane, 61
65-69 ani, Total, Braila, 44140 SUTESTI, Anul 2026, Numar persoane, 196
65-69 ani, Total, Braila, 44177 TICHILESTI, Anul 2026, Numar persoane, 184
65-69 ani, Total, Braila, 44202 TRAIAN, Anul 2026, Numar persoane, 178
65-69 ani, Total, Braila, 44257 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 122
65-69 ani, Total, Braila, 44300 TUFESTI, Anul 2026, Numar persoane, 275
65-69 ani, Total, Braila, 44328 ULMU, Anul 2026, Numar persoane, 168
65-69 ani, Total, Braila, 44355 UNIREA, Anul 2026, Numar persoane, 111
65-69 ani, Total, Braila, 44391 VADENI, Anul 2026, Numar persoane, 230
65-69 ani, Total, Braila, 44435 VICTORIA, Anul 2026, Numar persoane, 166
65-69 ani, Total, Braila, 44462 VISANI, Anul 2026, Numar persoane, 89
65-69 ani, Total, Braila, 44505 VIZIRU, Anul 2026, Numar persoane, 306
65-69 ani, Total, Braila, 44532 ZAVOAIA, Anul 2026, Numar persoane, 142
70-74 ani, Total, Braila, 42682 MUNICIPIUL BRAILA, Anul 2026, Numar persoane, 12655
70-74 ani, Total, Braila, 42753 ORAS FAUREI, Anul 2026, Numar persoane, 213
70-74 ani, Total, Braila, 43331 ORAS IANCA, Anul 2026, Numar persoane, 490
70-74 ani, Total, Braila, 43411 ORAS INSURATEI, Anul 2026, Numar persoane, 294
70-74 ani, Total, Braila, 42824 BARAGANUL, Anul 2026, Numar persoane, 112
70-74 ani, Total, Braila, 42842 BERTESTII DE JOS, Anul 2026, Numar persoane, 115
70-74 ani, Total, Braila, 42913 BORDEI VERDE, Anul 2026, Numar persoane, 111
70-74 ani, Total, Braila, 44560 CAZASU, Anul 2026, Numar persoane, 190
70-74 ani, Total, Braila, 42708 CHISCANI, Anul 2026, Numar persoane, 288
70-74 ani, Total, Braila, 42968 CIOCILE, Anul 2026, Numar persoane, 90
70-74 ani, Total, Braila, 43019 CIRESU, Anul 2026, Numar persoane, 149
70-74 ani, Total, Braila, 43073 DUDESTI, Anul 2026, Numar persoane, 128
