Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Covasna, 65139 MICFALAU, Anul 2026, Numar persoane, 93
65-69 ani, Total, Covasna, 64568 MOACSA, Anul 2026, Numar persoane, 57
65-69 ani, Total, Covasna, 64602 OJDULA, Anul 2026, Numar persoane, 181
65-69 ani, Total, Covasna, 64639 OZUN, Anul 2026, Numar persoane, 233
65-69 ani, Total, Covasna, 64719 POIAN, Anul 2026, Numar persoane, 60
65-69 ani, Total, Covasna, 64773 RECI, Anul 2026, Numar persoane, 110
65-69 ani, Total, Covasna, 64826 SANZIENI, Anul 2026, Numar persoane, 180
65-69 ani, Total, Covasna, 63688 SITA BUZAULUI, Anul 2026, Numar persoane, 279
65-69 ani, Total, Covasna, 64871 TURIA, Anul 2026, Numar persoane, 179
65-69 ani, Total, Covasna, 64942 VALCELE, Anul 2026, Numar persoane, 154
65-69 ani, Total, Covasna, 64906 VALEA CRISULUI, Anul 2026, Numar persoane, 116
65-69 ani, Total, Covasna, 65099 VALEA MARE, Anul 2026, Numar persoane, 68
65-69 ani, Total, Covasna, 64997 VARGHIS, Anul 2026, Numar persoane, 77
65-69 ani, Total, Covasna, 65048 ZABALA, Anul 2026, Numar persoane, 220
65-69 ani, Total, Covasna, 65011 ZAGON, Anul 2026, Numar persoane, 229
70-74 ani, Total, Covasna, 63394 MUNICIPIUL SFANTU GHEORGHE, Anul 2026, Numar persoane, 3804
70-74 ani, Total, Covasna, 63740 MUNICIPIUL TARGU SECUIESC, Anul 2026, Numar persoane, 1104
70-74 ani, Total, Covasna, 63447 ORAS BARAOLT, Anul 2026, Numar persoane, 520
70-74 ani, Total, Covasna, 63526 ORAS COVASNA, Anul 2026, Numar persoane, 634
70-74 ani, Total, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2026, Numar persoane, 411
70-74 ani, Total, Covasna, 63777 AITA MARE, Anul 2026, Numar persoane, 75
70-74 ani, Total, Covasna, 65113 ARCUS, Anul 2026, Numar persoane, 84
70-74 ani, Total, Covasna, 63633 BARCANI, Anul 2026, Numar persoane, 154
70-74 ani, Total, Covasna, 63802 BATANI, Anul 2026, Numar persoane, 157
70-74 ani, Total, Covasna, 63866 BELIN, Anul 2026, Numar persoane, 90
70-74 ani, Total, Covasna, 65121 BIXAD, Anul 2026, Numar persoane, 91
70-74 ani, Total, Covasna, 63893 BODOC, Anul 2026, Numar persoane, 123
70-74 ani, Total, Covasna, 63937 BOROSNEU MARE, Anul 2026, Numar persoane, 120
70-74 ani, Total, Covasna, 64041 BRADUT, Anul 2026, Numar persoane, 218
70-74 ani, Total, Covasna, 64005 BRATES, Anul 2026, Numar persoane, 71
70-74 ani, Total, Covasna, 64096 BRETCU, Anul 2026, Numar persoane, 171
70-74 ani, Total, Covasna, 64130 CATALINA, Anul 2026, Numar persoane, 148
70-74 ani, Total, Covasna, 64194 CERNAT, Anul 2026, Numar persoane, 193
70-74 ani, Total, Covasna, 64238 CHICHIS, Anul 2026, Numar persoane, 80
70-74 ani, Total, Covasna, 63553 COMANDAU, Anul 2026, Numar persoane, 48
70-74 ani, Total, Covasna, 65147 DALNIC, Anul 2026, Numar persoane, 44
70-74 ani, Total, Covasna, 64265 DOBARLAU, Anul 2026, Numar persoane, 118
70-74 ani, Total, Covasna, 65154 ESTELNIC, Anul 2026, Numar persoane, 43
70-74 ani, Total, Covasna, 64318 GHELINTA, Anul 2026, Numar persoane, 227
70-74 ani, Total, Covasna, 64345 GHIDFALAU, Anul 2026, Numar persoane, 133
70-74 ani, Total, Covasna, 64390 HAGHIG, Anul 2026, Numar persoane, 75
70-74 ani, Total, Covasna, 64425 ILIENI, Anul 2026, Numar persoane, 129
70-74 ani, Total, Covasna, 64461 LEMNIA, Anul 2026, Numar persoane, 99
70-74 ani, Total, Covasna, 64504 MALNAS, Anul 2026, Numar persoane, 70
70-74 ani, Total, Covasna, 65105 MERENI, Anul 2026, Numar persoane, 64
70-74 ani, Total, Covasna, 65139 MICFALAU, Anul 2026, Numar persoane, 105
70-74 ani, Total, Covasna, 64568 MOACSA, Anul 2026, Numar persoane, 50
70-74 ani, Total, Covasna, 64602 OJDULA, Anul 2026, Numar persoane, 150
70-74 ani, Total, Covasna, 64639 OZUN, Anul 2026, Numar persoane, 228
70-74 ani, Total, Covasna, 64719 POIAN, Anul 2026, Numar persoane, 79
70-74 ani, Total, Covasna, 64773 RECI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Covasna, 64826 SANZIENI, Anul 2026, Numar persoane, 231
70-74 ani, Total, Covasna, 63688 SITA BUZAULUI, Anul 2026, Numar persoane, 222
70-74 ani, Total, Covasna, 64871 TURIA, Anul 2026, Numar persoane, 183
70-74 ani, Total, Covasna, 64942 VALCELE, Anul 2026, Numar persoane, 117
70-74 ani, Total, Covasna, 64906 VALEA CRISULUI, Anul 2026, Numar persoane, 88
70-74 ani, Total, Covasna, 65099 VALEA MARE, Anul 2026, Numar persoane, 36
70-74 ani, Total, Covasna, 64997 VARGHIS, Anul 2026, Numar persoane, 92
70-74 ani, Total, Covasna, 65048 ZABALA, Anul 2026, Numar persoane, 210
70-74 ani, Total, Covasna, 65011 ZAGON, Anul 2026, Numar persoane, 212
75-79 ani, Total, Covasna, 63394 MUNICIPIUL SFANTU GHEORGHE, Anul 2026, Numar persoane, 2215
75-79 ani, Total, Covasna, 63740 MUNICIPIUL TARGU SECUIESC, Anul 2026, Numar persoane, 686
75-79 ani, Total, Covasna, 63447 ORAS BARAOLT, Anul 2026, Numar persoane, 328
75-79 ani, Total, Covasna, 63526 ORAS COVASNA, Anul 2026, Numar persoane, 373
75-79 ani, Total, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2026, Numar persoane, 297
75-79 ani, Total, Covasna, 63777 AITA MARE, Anul 2026, Numar persoane, 67
75-79 ani, Total, Covasna, 65113 ARCUS, Anul 2026, Numar persoane, 60
75-79 ani, Total, Covasna, 63633 BARCANI, Anul 2026, Numar persoane, 133
75-79 ani, Total, Covasna, 63802 BATANI, Anul 2026, Numar persoane, 120
75-79 ani, Total, Covasna, 63866 BELIN, Anul 2026, Numar persoane, 54
75-79 ani, Total, Covasna, 65121 BIXAD, Anul 2026, Numar persoane, 58
75-79 ani, Total, Covasna, 63893 BODOC, Anul 2026, Numar persoane, 69
75-79 ani, Total, Covasna, 63937 BOROSNEU MARE, Anul 2026, Numar persoane, 72
75-79 ani, Total, Covasna, 64041 BRADUT, Anul 2026, Numar persoane, 147
75-79 ani, Total, Covasna, 64005 BRATES, Anul 2026, Numar persoane, 62
75-79 ani, Total, Covasna, 64096 BRETCU, Anul 2026, Numar persoane, 103
75-79 ani, Total, Covasna, 64130 CATALINA, Anul 2026, Numar persoane, 98
75-79 ani, Total, Covasna, 64194 CERNAT, Anul 2026, Numar persoane, 133
75-79 ani, Total, Covasna, 64238 CHICHIS, Anul 2026, Numar persoane, 72
75-79 ani, Total, Covasna, 63553 COMANDAU, Anul 2026, Numar persoane, 38
75-79 ani, Total, Covasna, 65147 DALNIC, Anul 2026, Numar persoane, 33
75-79 ani, Total, Covasna, 64265 DOBARLAU, Anul 2026, Numar persoane, 85
75-79 ani, Total, Covasna, 65154 ESTELNIC, Anul 2026, Numar persoane, 35
75-79 ani, Total, Covasna, 64318 GHELINTA, Anul 2026, Numar persoane, 141
75-79 ani, Total, Covasna, 64345 GHIDFALAU, Anul 2026, Numar persoane, 66
75-79 ani, Total, Covasna, 64390 HAGHIG, Anul 2026, Numar persoane, 67
75-79 ani, Total, Covasna, 64425 ILIENI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Covasna, 64461 LEMNIA, Anul 2026, Numar persoane, 69
75-79 ani, Total, Covasna, 64504 MALNAS, Anul 2026, Numar persoane, 34
75-79 ani, Total, Covasna, 65105 MERENI, Anul 2026, Numar persoane, 51
75-79 ani, Total, Covasna, 65139 MICFALAU, Anul 2026, Numar persoane, 55
75-79 ani, Total, Covasna, 64568 MOACSA, Anul 2026, Numar persoane, 35
75-79 ani, Total, Covasna, 64602 OJDULA, Anul 2026, Numar persoane, 130
75-79 ani, Total, Covasna, 64639 OZUN, Anul 2026, Numar persoane, 149
75-79 ani, Total, Covasna, 64719 POIAN, Anul 2026, Numar persoane, 69
75-79 ani, Total, Covasna, 64773 RECI, Anul 2026, Numar persoane, 83
75-79 ani, Total, Covasna, 64826 SANZIENI, Anul 2026, Numar persoane, 179
75-79 ani, Total, Covasna, 63688 SITA BUZAULUI, Anul 2026, Numar persoane, 159
75-79 ani, Total, Covasna, 64871 TURIA, Anul 2026, Numar persoane, 140
75-79 ani, Total, Covasna, 64942 VALCELE, Anul 2026, Numar persoane, 93
75-79 ani, Total, Covasna, 64906 VALEA CRISULUI, Anul 2026, Numar persoane, 66
75-79 ani, Total, Covasna, 65099 VALEA MARE, Anul 2026, Numar persoane, 35
75-79 ani, Total, Covasna, 64997 VARGHIS, Anul 2026, Numar persoane, 50
75-79 ani, Total, Covasna, 65048 ZABALA, Anul 2026, Numar persoane, 145
75-79 ani, Total, Covasna, 65011 ZAGON, Anul 2026, Numar persoane, 162
80-84 ani, Total, Covasna, 63394 MUNICIPIUL SFANTU GHEORGHE, Anul 2026, Numar persoane, 1502
80-84 ani, Total, Covasna, 63740 MUNICIPIUL TARGU SECUIESC, Anul 2026, Numar persoane, 511
80-84 ani, Total, Covasna, 63447 ORAS BARAOLT, Anul 2026, Numar persoane, 199
80-84 ani, Total, Covasna, 63526 ORAS COVASNA, Anul 2026, Numar persoane, 260
80-84 ani, Total, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2026, Numar persoane, 158
80-84 ani, Total, Covasna, 63777 AITA MARE, Anul 2026, Numar persoane, 49
80-84 ani, Total, Covasna, 65113 ARCUS, Anul 2026, Numar persoane, 40
80-84 ani, Total, Covasna, 63633 BARCANI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Covasna, 63802 BATANI, Anul 2026, Numar persoane, 107
80-84 ani, Total, Covasna, 63866 BELIN, Anul 2026, Numar persoane, 51
80-84 ani, Total, Covasna, 65121 BIXAD, Anul 2026, Numar persoane, 49
80-84 ani, Total, Covasna, 63893 BODOC, Anul 2026, Numar persoane, 53
80-84 ani, Total, Covasna, 63937 BOROSNEU MARE, Anul 2026, Numar persoane, 55
80-84 ani, Total, Covasna, 64041 BRADUT, Anul 2026, Numar persoane, 109
80-84 ani, Total, Covasna, 64005 BRATES, Anul 2026, Numar persoane, 46
80-84 ani, Total, Covasna, 64096 BRETCU, Anul 2026, Numar persoane, 78
