Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Olt, 129656 VALEA MARE, Anul 2026, Numar persoane, 171
70-74 ani, Total, Olt, 129763 VALENI, Anul 2026, Numar persoane, 102
70-74 ani, Total, Olt, 129816 VERGULEASA, Anul 2026, Numar persoane, 133
70-74 ani, Total, Olt, 129898 VISINA, Anul 2026, Numar persoane, 165
70-74 ani, Total, Olt, 130375 VISINA NOUA, Anul 2026, Numar persoane, 99
70-74 ani, Total, Olt, 129914 VITOMIRESTI, Anul 2026, Numar persoane, 102
70-74 ani, Total, Olt, 130026 VLADILA, Anul 2026, Numar persoane, 89
70-74 ani, Total, Olt, 130062 VOINEASA, Anul 2026, Numar persoane, 109
70-74 ani, Total, Olt, 130124 VULPENI, Anul 2026, Numar persoane, 118
70-74 ani, Total, Olt, 130231 VULTURESTI, Anul 2026, Numar persoane, 115
75-79 ani, Total, Olt, 125347 MUNICIPIUL SLATINA, Anul 2026, Numar persoane, 2529
75-79 ani, Total, Olt, 125472 MUNICIPIUL CARACAL, Anul 2026, Numar persoane, 1205
75-79 ani, Total, Olt, 125418 ORAS BALS, Anul 2026, Numar persoane, 606
75-79 ani, Total, Olt, 125542 ORAS CORABIA, Anul 2026, Numar persoane, 681
75-79 ani, Total, Olt, 125622 ORAS DRAGANESTI-OLT, Anul 2026, Numar persoane, 341
75-79 ani, Total, Olt, 128105 ORAS PIATRA-OLT, Anul 2026, Numar persoane, 245
75-79 ani, Total, Olt, 128374 ORAS POTCOAVA, Anul 2026, Numar persoane, 202
75-79 ani, Total, Olt, 128711 ORAS SCORNICESTI, Anul 2026, Numar persoane, 341
75-79 ani, Total, Olt, 125659 BABICIU, Anul 2026, Numar persoane, 97
75-79 ani, Total, Olt, 125677 BALDOVINESTI, Anul 2026, Numar persoane, 42
75-79 ani, Total, Olt, 130286 BALTENI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Olt, 125757 BARASTI, Anul 2026, Numar persoane, 80
75-79 ani, Total, Olt, 125846 BARZA, Anul 2026, Numar persoane, 107
75-79 ani, Total, Olt, 125873 BOBICESTI, Anul 2026, Numar persoane, 155
75-79 ani, Total, Olt, 126022 BRANCOVENI, Anul 2026, Numar persoane, 135
75-79 ani, Total, Olt, 125962 BRASTAVATU, Anul 2026, Numar persoane, 220
75-79 ani, Total, Olt, 125999 BREBENI, Anul 2026, Numar persoane, 142
75-79 ani, Total, Olt, 126077 BUCINISU, Anul 2026, Numar persoane, 99
75-79 ani, Total, Olt, 130295 CALUI, Anul 2026, Numar persoane, 71
75-79 ani, Total, Olt, 126166 CARLOGANI, Anul 2026, Numar persoane, 123
75-79 ani, Total, Olt, 126102 CEZIENI, Anul 2026, Numar persoane, 87
75-79 ani, Total, Olt, 126148 CILIENI, Anul 2026, Numar persoane, 190
75-79 ani, Total, Olt, 126228 COLONESTI, Anul 2026, Numar persoane, 91
75-79 ani, Total, Olt, 126326 CORBU, Anul 2026, Numar persoane, 81
75-79 ani, Total, Olt, 126380 COTEANA, Anul 2026, Numar persoane, 121
75-79 ani, Total, Olt, 126406 CRAMPOIA, Anul 2026, Numar persoane, 128
75-79 ani, Total, Olt, 126503 CUNGREA, Anul 2026, Numar persoane, 91
75-79 ani, Total, Olt, 126433 CURTISOARA, Anul 2026, Numar persoane, 187
75-79 ani, Total, Olt, 126585 DANEASA, Anul 2026, Numar persoane, 141
75-79 ani, Total, Olt, 126647 DEVESELU, Anul 2026, Numar persoane, 117
75-79 ani, Total, Olt, 126674 DOBRETU, Anul 2026, Numar persoane, 67
75-79 ani, Total, Olt, 126718 DOBROSLOVENI, Anul 2026, Numar persoane, 160
75-79 ani, Total, Olt, 126772 DOBROTEASA, Anul 2026, Numar persoane, 85
75-79 ani, Total, Olt, 126825 DOBRUN, Anul 2026, Numar persoane, 40
75-79 ani, Total, Olt, 125490 DRAGHICENI, Anul 2026, Numar persoane, 66
75-79 ani, Total, Olt, 126905 FAGETELU, Anul 2026, Numar persoane, 52
75-79 ani, Total, Olt, 126978 FALCOIU, Anul 2026, Numar persoane, 125
75-79 ani, Total, Olt, 127019 FARCASELE, Anul 2026, Numar persoane, 177
75-79 ani, Total, Olt, 127064 GANEASA, Anul 2026, Numar persoane, 136
75-79 ani, Total, Olt, 125588 GARCOV, Anul 2026, Numar persoane, 109
75-79 ani, Total, Olt, 130302 GAVANESTI, Anul 2026, Numar persoane, 67
75-79 ani, Total, Olt, 130311 GHIMPETENI, Anul 2026, Numar persoane, 73
75-79 ani, Total, Olt, 127126 GIUVARASTI, Anul 2026, Numar persoane, 94
75-79 ani, Total, Olt, 127144 GOSTAVATU, Anul 2026, Numar persoane, 133
75-79 ani, Total, Olt, 127171 GRADINARI, Anul 2026, Numar persoane, 66
75-79 ani, Total, Olt, 130320 GRADINILE, Anul 2026, Numar persoane, 65
75-79 ani, Total, Olt, 127224 GROJDIBODU, Anul 2026, Numar persoane, 152
75-79 ani, Total, Olt, 130339 GURA PADINII, Anul 2026, Numar persoane, 83
75-79 ani, Total, Olt, 127251 IANCA, Anul 2026, Numar persoane, 202
75-79 ani, Total, Olt, 127288 IANCU JIANU, Anul 2026, Numar persoane, 127
75-79 ani, Total, Olt, 127322 ICOANA, Anul 2026, Numar persoane, 91
75-79 ani, Total, Olt, 130348 IPOTESTI, Anul 2026, Numar persoane, 62
75-79 ani, Total, Olt, 127368 IZBICENI, Anul 2026, Numar persoane, 213
75-79 ani, Total, Olt, 127386 IZVOARELE, Anul 2026, Numar persoane, 93
75-79 ani, Total, Olt, 127411 LELEASCA, Anul 2026, Numar persoane, 75
75-79 ani, Total, Olt, 127493 MARUNTEI, Anul 2026, Numar persoane, 183
75-79 ani, Total, Olt, 127536 MIHAESTI, Anul 2026, Numar persoane, 75
75-79 ani, Total, Olt, 127563 MILCOV, Anul 2026, Numar persoane, 38
75-79 ani, Total, Olt, 127625 MORUNGLAV, Anul 2026, Numar persoane, 114
75-79 ani, Total, Olt, 127689 MOVILENI, Anul 2026, Numar persoane, 143
75-79 ani, Total, Olt, 127714 NICOLAE TITULESCU, Anul 2026, Numar persoane, 85
75-79 ani, Total, Olt, 127750 OBARSIA, Anul 2026, Numar persoane, 120
75-79 ani, Total, Olt, 127812 OBOGA, Anul 2026, Numar persoane, 51
75-79 ani, Total, Olt, 127858 OPORELU, Anul 2026, Numar persoane, 57
75-79 ani, Total, Olt, 127901 OPTASI-MAGURA, Anul 2026, Numar persoane, 62
75-79 ani, Total, Olt, 127938 ORLEA, Anul 2026, Numar persoane, 124
75-79 ani, Total, Olt, 130357 OSICA DE JOS, Anul 2026, Numar persoane, 68
75-79 ani, Total, Olt, 127983 OSICA DE SUS, Anul 2026, Numar persoane, 189
75-79 ani, Total, Olt, 128178 PARSCOVENI, Anul 2026, Numar persoane, 117
75-79 ani, Total, Olt, 128052 PERIETI, Anul 2026, Numar persoane, 99
75-79 ani, Total, Olt, 128221 PLESOIU, Anul 2026, Numar persoane, 146
75-79 ani, Total, Olt, 128301 POBORU, Anul 2026, Numar persoane, 80
75-79 ani, Total, Olt, 128436 PRISEACA, Anul 2026, Numar persoane, 68
75-79 ani, Total, Olt, 128472 RADOMIRESTI, Anul 2026, Numar persoane, 172
75-79 ani, Total, Olt, 128524 REDEA, Anul 2026, Numar persoane, 121
75-79 ani, Total, Olt, 128560 ROTUNDA, Anul 2026, Numar persoane, 121
75-79 ani, Total, Olt, 128588 RUSANESTI, Anul 2026, Numar persoane, 198
75-79 ani, Total, Olt, 128882 SAMBURESTI, Anul 2026, Numar persoane, 62
75-79 ani, Total, Olt, 130366 SARBII-MAGURA, Anul 2026, Numar persoane, 82
75-79 ani, Total, Olt, 128613 SCARISOARA, Anul 2026, Numar persoane, 93
75-79 ani, Total, Olt, 128659 SCHITU, Anul 2026, Numar persoane, 111
75-79 ani, Total, Olt, 128864 SEACA, Anul 2026, Numar persoane, 110
75-79 ani, Total, Olt, 129246 SERBANESTI, Anul 2026, Numar persoane, 105
75-79 ani, Total, Olt, 125374 SLATIOARA, Anul 2026, Numar persoane, 140
75-79 ani, Total, Olt, 130384 SOPARLITA, Anul 2026, Numar persoane, 38
75-79 ani, Total, Olt, 128962 SPINENI, Anul 2026, Numar persoane, 80
75-79 ani, Total, Olt, 129040 SPRANCENATA, Anul 2026, Numar persoane, 101
75-79 ani, Total, Olt, 129282 STEFAN CEL MARE, Anul 2026, Numar persoane, 111
75-79 ani, Total, Olt, 129095 STOENESTI, Anul 2026, Numar persoane, 96
75-79 ani, Total, Olt, 129111 STOICANESTI, Anul 2026, Numar persoane, 128
75-79 ani, Total, Olt, 129139 STREJESTI, Anul 2026, Numar persoane, 148
75-79 ani, Total, Olt, 129184 STUDINA, Anul 2026, Numar persoane, 112
75-79 ani, Total, Olt, 129317 TATULESTI, Anul 2026, Numar persoane, 61
75-79 ani, Total, Olt, 129380 TESLUI, Anul 2026, Numar persoane, 142
75-79 ani, Total, Olt, 129460 TIA MARE, Anul 2026, Numar persoane, 178
75-79 ani, Total, Olt, 129503 TOPANA, Anul 2026, Numar persoane, 37
75-79 ani, Total, Olt, 129567 TRAIAN, Anul 2026, Numar persoane, 138
75-79 ani, Total, Olt, 129585 TUFENI, Anul 2026, Numar persoane, 95
75-79 ani, Total, Olt, 129629 URZICA, Anul 2026, Numar persoane, 101
75-79 ani, Total, Olt, 129718 VADASTRA, Anul 2026, Numar persoane, 82
75-79 ani, Total, Olt, 129745 VADASTRITA, Anul 2026, Numar persoane, 173
75-79 ani, Total, Olt, 129987 VALCELE, Anul 2026, Numar persoane, 111
75-79 ani, Total, Olt, 129656 VALEA MARE, Anul 2026, Numar persoane, 138
75-79 ani, Total, Olt, 129763 VALENI, Anul 2026, Numar persoane, 159
75-79 ani, Total, Olt, 129816 VERGULEASA, Anul 2026, Numar persoane, 122
75-79 ani, Total, Olt, 129898 VISINA, Anul 2026, Numar persoane, 154
75-79 ani, Total, Olt, 130375 VISINA NOUA, Anul 2026, Numar persoane, 94
75-79 ani, Total, Olt, 129914 VITOMIRESTI, Anul 2026, Numar persoane, 108
75-79 ani, Total, Olt, 130026 VLADILA, Anul 2026, Numar persoane, 73
75-79 ani, Total, Olt, 130062 VOINEASA, Anul 2026, Numar persoane, 88
75-79 ani, Total, Olt, 130124 VULPENI, Anul 2026, Numar persoane, 127
75-79 ani, Total, Olt, 130231 VULTURESTI, Anul 2026, Numar persoane, 123
80-84 ani, Total, Olt, 125347 MUNICIPIUL SLATINA, Anul 2026, Numar persoane, 869
80-84 ani, Total, Olt, 125472 MUNICIPIUL CARACAL, Anul 2026, Numar persoane, 487
80-84 ani, Total, Olt, 125418 ORAS BALS, Anul 2026, Numar persoane, 286
80-84 ani, Total, Olt, 125542 ORAS CORABIA, Anul 2026, Numar persoane, 343
80-84 ani, Total, Olt, 125622 ORAS DRAGANESTI-OLT, Anul 2026, Numar persoane, 187
80-84 ani, Total, Olt, 128105 ORAS PIATRA-OLT, Anul 2026, Numar persoane, 125
80-84 ani, Total, Olt, 128374 ORAS POTCOAVA, Anul 2026, Numar persoane, 123
80-84 ani, Total, Olt, 128711 ORAS SCORNICESTI, Anul 2026, Numar persoane, 197
80-84 ani, Total, Olt, 125659 BABICIU, Anul 2026, Numar persoane, 59
80-84 ani, Total, Olt, 125677 BALDOVINESTI, Anul 2026, Numar persoane, 31
80-84 ani, Total, Olt, 130286 BALTENI, Anul 2026, Numar persoane, 33
80-84 ani, Total, Olt, 125757 BARASTI, Anul 2026, Numar persoane, 72
80-84 ani, Total, Olt, 125846 BARZA, Anul 2026, Numar persoane, 61
80-84 ani, Total, Olt, 125873 BOBICESTI, Anul 2026, Numar persoane, 68
80-84 ani, Total, Olt, 126022 BRANCOVENI, Anul 2026, Numar persoane, 85
80-84 ani, Total, Olt, 125962 BRASTAVATU, Anul 2026, Numar persoane, 142
80-84 ani, Total, Olt, 125999 BREBENI, Anul 2026, Numar persoane, 76
80-84 ani, Total, Olt, 126077 BUCINISU, Anul 2026, Numar persoane, 56
80-84 ani, Total, Olt, 130295 CALUI, Anul 2026, Numar persoane, 22
80-84 ani, Total, Olt, 126166 CARLOGANI, Anul 2026, Numar persoane, 72
80-84 ani, Total, Olt, 126102 CEZIENI, Anul 2026, Numar persoane, 72
80-84 ani, Total, Olt, 126148 CILIENI, Anul 2026, Numar persoane, 82
80-84 ani, Total, Olt, 126228 COLONESTI, Anul 2026, Numar persoane, 46
80-84 ani, Total, Olt, 126326 CORBU, Anul 2026, Numar persoane, 44
80-84 ani, Total, Olt, 126380 COTEANA, Anul 2026, Numar persoane, 77
80-84 ani, Total, Olt, 126406 CRAMPOIA, Anul 2026, Numar persoane, 83
80-84 ani, Total, Olt, 126503 CUNGREA, Anul 2026, Numar persoane, 75
80-84 ani, Total, Olt, 126433 CURTISOARA, Anul 2026, Numar persoane, 112
80-84 ani, Total, Olt, 126585 DANEASA, Anul 2026, Numar persoane, 77
80-84 ani, Total, Olt, 126647 DEVESELU, Anul 2026, Numar persoane, 52
80-84 ani, Total, Olt, 126674 DOBRETU, Anul 2026, Numar persoane, 45
80-84 ani, Total, Olt, 126718 DOBROSLOVENI, Anul 2026, Numar persoane, 101
80-84 ani, Total, Olt, 126772 DOBROTEASA, Anul 2026, Numar persoane, 56
80-84 ani, Total, Olt, 126825 DOBRUN, Anul 2026, Numar persoane, 38
80-84 ani, Total, Olt, 125490 DRAGHICENI, Anul 2026, Numar persoane, 49
80-84 ani, Total, Olt, 126905 FAGETELU, Anul 2026, Numar persoane, 30
80-84 ani, Total, Olt, 126978 FALCOIU, Anul 2026, Numar persoane, 75
80-84 ani, Total, Olt, 127019 FARCASELE, Anul 2026, Numar persoane, 115
80-84 ani, Total, Olt, 127064 GANEASA, Anul 2026, Numar persoane, 82
80-84 ani, Total, Olt, 125588 GARCOV, Anul 2026, Numar persoane, 71
80-84 ani, Total, Olt, 130302 GAVANESTI, Anul 2026, Numar persoane, 45
80-84 ani, Total, Olt, 130311 GHIMPETENI, Anul 2026, Numar persoane, 31
80-84 ani, Total, Olt, 127126 GIUVARASTI, Anul 2026, Numar persoane, 78
80-84 ani, Total, Olt, 127144 GOSTAVATU, Anul 2026, Numar persoane, 93
80-84 ani, Total, Olt, 127171 GRADINARI, Anul 2026, Numar persoane, 64
80-84 ani, Total, Olt, 130320 GRADINILE, Anul 2026, Numar persoane, 42
80-84 ani, Total, Olt, 127224 GROJDIBODU, Anul 2026, Numar persoane, 90
80-84 ani, Total, Olt, 130339 GURA PADINII, Anul 2026, Numar persoane, 53
80-84 ani, Total, Olt, 127251 IANCA, Anul 2026, Numar persoane, 145
80-84 ani, Total, Olt, 127288 IANCU JIANU, Anul 2026, Numar persoane, 81
80-84 ani, Total, Olt, 127322 ICOANA, Anul 2026, Numar persoane, 45
80-84 ani, Total, Olt, 130348 IPOTESTI, Anul 2026, Numar persoane, 26
80-84 ani, Total, Olt, 127368 IZBICENI, Anul 2026, Numar persoane, 131
80-84 ani, Total, Olt, 127386 IZVOARELE, Anul 2026, Numar persoane, 88
80-84 ani, Total, Olt, 127411 LELEASCA, Anul 2026, Numar persoane, 50
80-84 ani, Total, Olt, 127493 MARUNTEI, Anul 2026, Numar persoane, 92
80-84 ani, Total, Olt, 127536 MIHAESTI, Anul 2026, Numar persoane, 41
80-84 ani, Total, Olt, 127563 MILCOV, Anul 2026, Numar persoane, 31
80-84 ani, Total, Olt, 127625 MORUNGLAV, Anul 2026, Numar persoane, 87
80-84 ani, Total, Olt, 127689 MOVILENI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Olt, 127714 NICOLAE TITULESCU, Anul 2026, Numar persoane, 40
80-84 ani, Total, Olt, 127750 OBARSIA, Anul 2026, Numar persoane, 82
80-84 ani, Total, Olt, 127812 OBOGA, Anul 2026, Numar persoane, 27
80-84 ani, Total, Olt, 127858 OPORELU, Anul 2026, Numar persoane, 43
80-84 ani, Total, Olt, 127901 OPTASI-MAGURA, Anul 2026, Numar persoane, 38
80-84 ani, Total, Olt, 127938 ORLEA, Anul 2026, Numar persoane, 82
80-84 ani, Total, Olt, 130357 OSICA DE JOS, Anul 2026, Numar persoane, 37
80-84 ani, Total, Olt, 127983 OSICA DE SUS, Anul 2026, Numar persoane, 123
80-84 ani, Total, Olt, 128178 PARSCOVENI, Anul 2026, Numar persoane, 44
80-84 ani, Total, Olt, 128052 PERIETI, Anul 2026, Numar persoane, 57
80-84 ani, Total, Olt, 128221 PLESOIU, Anul 2026, Numar persoane, 101
80-84 ani, Total, Olt, 128301 POBORU, Anul 2026, Numar persoane, 35
80-84 ani, Total, Olt, 128436 PRISEACA, Anul 2026, Numar persoane, 52
80-84 ani, Total, Olt, 128472 RADOMIRESTI, Anul 2026, Numar persoane, 129
80-84 ani, Total, Olt, 128524 REDEA, Anul 2026, Numar persoane, 77
80-84 ani, Total, Olt, 128560 ROTUNDA, Anul 2026, Numar persoane, 58
80-84 ani, Total, Olt, 128588 RUSANESTI, Anul 2026, Numar persoane, 113
80-84 ani, Total, Olt, 128882 SAMBURESTI, Anul 2026, Numar persoane, 35
80-84 ani, Total, Olt, 130366 SARBII-MAGURA, Anul 2026, Numar persoane, 52
80-84 ani, Total, Olt, 128613 SCARISOARA, Anul 2026, Numar persoane, 68
80-84 ani, Total, Olt, 128659 SCHITU, Anul 2026, Numar persoane, 71
80-84 ani, Total, Olt, 128864 SEACA, Anul 2026, Numar persoane, 77
80-84 ani, Total, Olt, 129246 SERBANESTI, Anul 2026, Numar persoane, 79
80-84 ani, Total, Olt, 125374 SLATIOARA, Anul 2026, Numar persoane, 79
80-84 ani, Total, Olt, 130384 SOPARLITA, Anul 2026, Numar persoane, 37
80-84 ani, Total, Olt, 128962 SPINENI, Anul 2026, Numar persoane, 58
80-84 ani, Total, Olt, 129040 SPRANCENATA, Anul 2026, Numar persoane, 85
80-84 ani, Total, Olt, 129282 STEFAN CEL MARE, Anul 2026, Numar persoane, 78
80-84 ani, Total, Olt, 129095 STOENESTI, Anul 2026, Numar persoane, 54
80-84 ani, Total, Olt, 129111 STOICANESTI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Olt, 129139 STREJESTI, Anul 2026, Numar persoane, 89
80-84 ani, Total, Olt, 129184 STUDINA, Anul 2026, Numar persoane, 66
80-84 ani, Total, Olt, 129317 TATULESTI, Anul 2026, Numar persoane, 40
80-84 ani, Total, Olt, 129380 TESLUI, Anul 2026, Numar persoane, 81
80-84 ani, Total, Olt, 129460 TIA MARE, Anul 2026, Numar persoane, 147
80-84 ani, Total, Olt, 129503 TOPANA, Anul 2026, Numar persoane, 23
80-84 ani, Total, Olt, 129567 TRAIAN, Anul 2026, Numar persoane, 83
80-84 ani, Total, Olt, 129585 TUFENI, Anul 2026, Numar persoane, 56
80-84 ani, Total, Olt, 129629 URZICA, Anul 2026, Numar persoane, 53
80-84 ani, Total, Olt, 129718 VADASTRA, Anul 2026, Numar persoane, 49
80-84 ani, Total, Olt, 129745 VADASTRITA, Anul 2026, Numar persoane, 88
80-84 ani, Total, Olt, 129987 VALCELE, Anul 2026, Numar persoane, 83
80-84 ani, Total, Olt, 129656 VALEA MARE, Anul 2026, Numar persoane, 88
80-84 ani, Total, Olt, 129763 VALENI, Anul 2026, Numar persoane, 84
80-84 ani, Total, Olt, 129816 VERGULEASA, Anul 2026, Numar persoane, 69
80-84 ani, Total, Olt, 129898 VISINA, Anul 2026, Numar persoane, 105
80-84 ani, Total, Olt, 130375 VISINA NOUA, Anul 2026, Numar persoane, 54
80-84 ani, Total, Olt, 129914 VITOMIRESTI, Anul 2026, Numar persoane, 58
80-84 ani, Total, Olt, 130026 VLADILA, Anul 2026, Numar persoane, 59
80-84 ani, Total, Olt, 130062 VOINEASA, Anul 2026, Numar persoane, 52
80-84 ani, Total, Olt, 130124 VULPENI, Anul 2026, Numar persoane, 69
80-84 ani, Total, Olt, 130231 VULTURESTI, Anul 2026, Numar persoane, 78
85 ani si peste, Total, Olt, 125347 MUNICIPIUL SLATINA, Anul 2026, Numar persoane, 750
85 ani si peste, Total, Olt, 125472 MUNICIPIUL CARACAL, Anul 2026, Numar persoane, 436
85 ani si peste, Total, Olt, 125418 ORAS BALS, Anul 2026, Numar persoane, 244
85 ani si peste, Total, Olt, 125542 ORAS CORABIA, Anul 2026, Numar persoane, 325
85 ani si peste, Total, Olt, 125622 ORAS DRAGANESTI-OLT, Anul 2026, Numar persoane, 194
85 ani si peste, Total, Olt, 128105 ORAS PIATRA-OLT, Anul 2026, Numar persoane, 109
85 ani si peste, Total, Olt, 128374 ORAS POTCOAVA, Anul 2026, Numar persoane, 110
85 ani si peste, Total, Olt, 128711 ORAS SCORNICESTI, Anul 2026, Numar persoane, 175
85 ani si peste, Total, Olt, 125659 BABICIU, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Olt, 125677 BALDOVINESTI, Anul 2026, Numar persoane, 25
85 ani si peste, Total, Olt, 130286 BALTENI, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Olt, 125757 BARASTI, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Olt, 125846 BARZA, Anul 2026, Numar persoane, 40
85 ani si peste, Total, Olt, 125873 BOBICESTI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Olt, 126022 BRANCOVENI, Anul 2026, Numar persoane, 61
85 ani si peste, Total, Olt, 125962 BRASTAVATU, Anul 2026, Numar persoane, 150
85 ani si peste, Total, Olt, 125999 BREBENI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Olt, 126077 BUCINISU, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Olt, 130295 CALUI, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Olt, 126166 CARLOGANI, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Olt, 126102 CEZIENI, Anul 2026, Numar persoane, 49
85 ani si peste, Total, Olt, 126148 CILIENI, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Olt, 126228 COLONESTI, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Olt, 126326 CORBU, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Olt, 126380 COTEANA, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Olt, 126406 CRAMPOIA, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Olt, 126503 CUNGREA, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Olt, 126433 CURTISOARA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Olt, 126585 DANEASA, Anul 2026, Numar persoane, 77
85 ani si peste, Total, Olt, 126647 DEVESELU, Anul 2026, Numar persoane, 64
85 ani si peste, Total, Olt, 126674 DOBRETU, Anul 2026, Numar persoane, 44
85 ani si peste, Total, Olt, 126718 DOBROSLOVENI, Anul 2026, Numar persoane, 75
85 ani si peste, Total, Olt, 126772 DOBROTEASA, Anul 2026, Numar persoane, 65
85 ani si peste, Total, Olt, 126825 DOBRUN, Anul 2026, Numar persoane, 41
85 ani si peste, Total, Olt, 125490 DRAGHICENI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Olt, 126905 FAGETELU, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Olt, 126978 FALCOIU, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Olt, 127019 FARCASELE, Anul 2026, Numar persoane, 84
85 ani si peste, Total, Olt, 127064 GANEASA, Anul 2026, Numar persoane, 96
85 ani si peste, Total, Olt, 125588 GARCOV, Anul 2026, Numar persoane, 42
85 ani si peste, Total, Olt, 130302 GAVANESTI, Anul 2026, Numar persoane, 53
85 ani si peste, Total, Olt, 130311 GHIMPETENI, Anul 2026, Numar persoane, 35
85 ani si peste, Total, Olt, 127126 GIUVARASTI, Anul 2026, Numar persoane, 52
85 ani si peste, Total, Olt, 127144 GOSTAVATU, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Olt, 127171 GRADINARI, Anul 2026, Numar persoane, 57
85 ani si peste, Total, Olt, 130320 GRADINILE, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Olt, 127224 GROJDIBODU, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Olt, 130339 GURA PADINII, Anul 2026, Numar persoane, 31
85 ani si peste, Total, Olt, 127251 IANCA, Anul 2026, Numar persoane, 115
85 ani si peste, Total, Olt, 127288 IANCU JIANU, Anul 2026, Numar persoane, 94
85 ani si peste, Total, Olt, 127322 ICOANA, Anul 2026, Numar persoane, 68
85 ani si peste, Total, Olt, 130348 IPOTESTI, Anul 2026, Numar persoane, 48
85 ani si peste, Total, Olt, 127368 IZBICENI, Anul 2026, Numar persoane, 97
85 ani si peste, Total, Olt, 127386 IZVOARELE, Anul 2026, Numar persoane, 63
85 ani si peste, Total, Olt, 127411 LELEASCA, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Olt, 127493 MARUNTEI, Anul 2026, Numar persoane, 78
85 ani si peste, Total, Olt, 127536 MIHAESTI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Olt, 127563 MILCOV, Anul 2026, Numar persoane, 19
85 ani si peste, Total, Olt, 127625 MORUNGLAV, Anul 2026, Numar persoane, 79
85 ani si peste, Total, Olt, 127689 MOVILENI, Anul 2026, Numar persoane, 83
85 ani si peste, Total, Olt, 127714 NICOLAE TITULESCU, Anul 2026, Numar persoane, 37
85 ani si peste, Total, Olt, 127750 OBARSIA, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Olt, 127812 OBOGA, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Olt, 127858 OPORELU, Anul 2026, Numar persoane, 51
85 ani si peste, Total, Olt, 127901 OPTASI-MAGURA, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Olt, 127938 ORLEA, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Olt, 130357 OSICA DE JOS, Anul 2026, Numar persoane, 26
85 ani si peste, Total, Olt, 127983 OSICA DE SUS, Anul 2026, Numar persoane, 119
85 ani si peste, Total, Olt, 128178 PARSCOVENI, Anul 2026, Numar persoane, 59
85 ani si peste, Total, Olt, 128052 PERIETI, Anul 2026, Numar persoane, 54
85 ani si peste, Total, Olt, 128221 PLESOIU, Anul 2026, Numar persoane, 89
85 ani si peste, Total, Olt, 128301 POBORU, Anul 2026, Numar persoane, 45
85 ani si peste, Total, Olt, 128436 PRISEACA, Anul 2026, Numar persoane, 47
85 ani si peste, Total, Olt, 128472 RADOMIRESTI, Anul 2026, Numar persoane, 132
85 ani si peste, Total, Olt, 128524 REDEA, Anul 2026, Numar persoane, 67
85 ani si peste, Total, Olt, 128560 ROTUNDA, Anul 2026, Numar persoane, 74
85 ani si peste, Total, Olt, 128588 RUSANESTI, Anul 2026, Numar persoane, 102
85 ani si peste, Total, Olt, 128882 SAMBURESTI, Anul 2026, Numar persoane, 23
85 ani si peste, Total, Olt, 130366 SARBII-MAGURA, Anul 2026, Numar persoane, 69
85 ani si peste, Total, Olt, 128613 SCARISOARA, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Olt, 128659 SCHITU, Anul 2026, Numar persoane, 66
85 ani si peste, Total, Olt, 128864 SEACA, Anul 2026, Numar persoane, 82
85 ani si peste, Total, Olt, 129246 SERBANESTI, Anul 2026, Numar persoane, 88
85 ani si peste, Total, Olt, 125374 SLATIOARA, Anul 2026, Numar persoane, 73
85 ani si peste, Total, Olt, 130384 SOPARLITA, Anul 2026, Numar persoane, 39
85 ani si peste, Total, Olt, 128962 SPINENI, Anul 2026, Numar persoane, 58
85 ani si peste, Total, Olt, 129040 SPRANCENATA, Anul 2026, Numar persoane, 80
85 ani si peste, Total, Olt, 129282 STEFAN CEL MARE, Anul 2026, Numar persoane, 56
85 ani si peste, Total, Olt, 129095 STOENESTI, Anul 2026, Numar persoane, 57
