Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
Total, Total, Dambovita, 68921 TATARANI, Anul 2026, Numar persoane, 4812
Total, Total, Dambovita, 68976 ULIESTI, Anul 2026, Numar persoane, 3768
Total, Total, Dambovita, 65501 ULMI, Anul 2026, Numar persoane, 5022
Total, Total, Dambovita, 69250 VACARESTI, Anul 2026, Numar persoane, 4934
Total, Total, Dambovita, 69063 VALEA LUNGA, Anul 2026, Numar persoane, 4451
Total, Total, Dambovita, 69170 VALEA MARE, Anul 2026, Numar persoane, 1945
Total, Total, Dambovita, 69303 VALENI-DAMBOVITA, Anul 2026, Numar persoane, 2223
Total, Total, Dambovita, 69447 VARFURI, Anul 2026, Numar persoane, 1668
Total, Total, Dambovita, 69330 VISINA, Anul 2026, Numar persoane, 3744
Total, Total, Dambovita, 69394 VISINESTI, Anul 2026, Numar persoane, 1536
Total, Total, Dambovita, 179711 VLADENI, Anul 2026, Numar persoane, 2752
Total, Total, Dambovita, 69526 VOINESTI, Anul 2026, Numar persoane, 5704
Total, Total, Dambovita, 69615 VULCANA-BAI, Anul 2026, Numar persoane, 3003
Total, Total, Dambovita, 179640 VULCANA-PANDELE, Anul 2026, Numar persoane, 4873
65-69 ani, Total, Dambovita, 65342 MUNICIPIUL TARGOVISTE, Anul 2026, Numar persoane, 5988
65-69 ani, Total, Dambovita, 65841 MUNICIPIUL MORENI, Anul 2026, Numar persoane, 1365
65-69 ani, Total, Dambovita, 65609 ORAS FIENI, Anul 2026, Numar persoane, 455
65-69 ani, Total, Dambovita, 65681 ORAS GAESTI, Anul 2026, Numar persoane, 939
65-69 ani, Total, Dambovita, 65921 ORAS PUCIOASA, Anul 2026, Numar persoane, 910
65-69 ani, Total, Dambovita, 68627 ORAS RACARI, Anul 2026, Numar persoane, 277
65-69 ani, Total, Dambovita, 66081 ORAS TITU, Anul 2026, Numar persoane, 663
65-69 ani, Total, Dambovita, 65379 ANINOASA, Anul 2026, Numar persoane, 372
65-69 ani, Total, Dambovita, 66198 BALENI, Anul 2026, Numar persoane, 371
65-69 ani, Total, Dambovita, 66223 BARBULETU, Anul 2026, Numar persoane, 121
65-69 ani, Total, Dambovita, 66330 BEZDEAD, Anul 2026, Numar persoane, 225
65-69 ani, Total, Dambovita, 66401 BILCIURESTI, Anul 2026, Numar persoane, 64
65-69 ani, Total, Dambovita, 66009 BRANESTI, Anul 2026, Numar persoane, 257
65-69 ani, Total, Dambovita, 66152 BRANISTEA, Anul 2026, Numar persoane, 219
65-69 ani, Total, Dambovita, 101341 BREZOAELE, Anul 2026, Numar persoane, 149
65-69 ani, Total, Dambovita, 66438 BUCIUMENI, Anul 2026, Numar persoane, 241
65-69 ani, Total, Dambovita, 66474 BUCSANI, Anul 2026, Numar persoane, 357
65-69 ani, Total, Dambovita, 101564 BUTIMANU, Anul 2026, Numar persoane, 104
65-69 ani, Total, Dambovita, 66526 CANDESTI, Anul 2026, Numar persoane, 156
65-69 ani, Total, Dambovita, 101840 CIOCANESTI, Anul 2026, Numar persoane, 192
65-69 ani, Total, Dambovita, 66580 COBIA, Anul 2026, Numar persoane, 177
65-69 ani, Total, Dambovita, 66697 COJASCA, Anul 2026, Numar persoane, 223
65-69 ani, Total, Dambovita, 66731 COMISANI, Anul 2026, Numar persoane, 281
65-69 ani, Total, Dambovita, 66768 CONTESTI, Anul 2026, Numar persoane, 159
65-69 ani, Total, Dambovita, 66857 CORBII MARI, Anul 2026, Numar persoane, 302
65-69 ani, Total, Dambovita, 66955 CORNATELU, Anul 2026, Numar persoane, 68
65-69 ani, Total, Dambovita, 67014 CORNESTI, Anul 2026, Numar persoane, 295
65-69 ani, Total, Dambovita, 67121 COSTESTII DIN VALE, Anul 2026, Numar persoane, 164
65-69 ani, Total, Dambovita, 67167 CRANGURILE, Anul 2026, Numar persoane, 157
65-69 ani, Total, Dambovita, 102286 CREVEDIA, Anul 2026, Numar persoane, 312
65-69 ani, Total, Dambovita, 67256 DARMANESTI, Anul 2026, Numar persoane, 278
65-69 ani, Total, Dambovita, 67292 DOBRA, Anul 2026, Numar persoane, 187
65-69 ani, Total, Dambovita, 65413 DOICESTI, Anul 2026, Numar persoane, 255
65-69 ani, Total, Dambovita, 67327 DRAGODANA, Anul 2026, Numar persoane, 358
65-69 ani, Total, Dambovita, 67407 DRAGOMIRESTI, Anul 2026, Numar persoane, 437
65-69 ani, Total, Dambovita, 67470 FINTA, Anul 2026, Numar persoane, 193
65-69 ani, Total, Dambovita, 67522 GLODENI, Anul 2026, Numar persoane, 230
65-69 ani, Total, Dambovita, 65707 GURA FOII, Anul 2026, Numar persoane, 133
65-69 ani, Total, Dambovita, 67595 GURA OCNITEI, Anul 2026, Numar persoane, 416
65-69 ani, Total, Dambovita, 67648 GURA SUTII, Anul 2026, Numar persoane, 240
65-69 ani, Total, Dambovita, 67675 HULUBESTI, Anul 2026, Numar persoane, 148
65-69 ani, Total, Dambovita, 67737 I. L. CARAGIALE, Anul 2026, Numar persoane, 359
65-69 ani, Total, Dambovita, 65869 IEDERA, Anul 2026, Numar persoane, 185
65-69 ani, Total, Dambovita, 67773 LUCIENI, Anul 2026, Numar persoane, 164
65-69 ani, Total, Dambovita, 67835 LUDESTI, Anul 2026, Numar persoane, 228
65-69 ani, Total, Dambovita, 67906 LUNGULETU, Anul 2026, Numar persoane, 229
65-69 ani, Total, Dambovita, 67942 MALU CU FLORI, Anul 2026, Numar persoane, 136
65-69 ani, Total, Dambovita, 68002 MANESTI, Anul 2026, Numar persoane, 217
65-69 ani, Total, Dambovita, 68048 MATASARU, Anul 2026, Numar persoane, 276
65-69 ani, Total, Dambovita, 68128 MOGOSANI, Anul 2026, Numar persoane, 210
65-69 ani, Total, Dambovita, 68182 MOROENI, Anul 2026, Numar persoane, 237
65-69 ani, Total, Dambovita, 68253 MORTENI, Anul 2026, Numar persoane, 136
65-69 ani, Total, Dambovita, 65645 MOTAIENI, Anul 2026, Numar persoane, 114
65-69 ani, Total, Dambovita, 104387 NICULESTI, Anul 2026, Numar persoane, 176
65-69 ani, Total, Dambovita, 68280 NUCET, Anul 2026, Numar persoane, 199
65-69 ani, Total, Dambovita, 68324 OCNITA, Anul 2026, Numar persoane, 237
65-69 ani, Total, Dambovita, 68342 ODOBESTI, Anul 2026, Numar persoane, 203
65-69 ani, Total, Dambovita, 179935 PERSINARI, Anul 2026, Numar persoane, 167
65-69 ani, Total, Dambovita, 65752 PETRESTI, Anul 2026, Numar persoane, 315
65-69 ani, Total, Dambovita, 179908 PIETRARI, Anul 2026, Numar persoane, 104
65-69 ani, Total, Dambovita, 68404 PIETROSITA, Anul 2026, Numar persoane, 176
65-69 ani, Total, Dambovita, 68431 POIANA, Anul 2026, Numar persoane, 117
65-69 ani, Total, Dambovita, 68468 POTLOGI, Anul 2026, Numar persoane, 343
65-69 ani, Total, Dambovita, 68529 PRODULESTI, Anul 2026, Numar persoane, 165
65-69 ani, Total, Dambovita, 68565 PUCHENI, Anul 2026, Numar persoane, 98
65-69 ani, Total, Dambovita, 179891 RACIU, Anul 2026, Numar persoane, 170
65-69 ani, Total, Dambovita, 179926 RASCAETI, Anul 2026, Numar persoane, 110
65-69 ani, Total, Dambovita, 179917 RAU ALB, Anul 2026, Numar persoane, 76
65-69 ani, Total, Dambovita, 65431 RAZVAD, Anul 2026, Numar persoane, 551
65-69 ani, Total, Dambovita, 68716 RUNCU, Anul 2026, Numar persoane, 215
65-69 ani, Total, Dambovita, 68789 SALCIOARA, Anul 2026, Numar persoane, 173
65-69 ani, Total, Dambovita, 68887 SELARU, Anul 2026, Numar persoane, 169
65-69 ani, Total, Dambovita, 105142 SLOBOZIA MOARA, Anul 2026, Numar persoane, 85
65-69 ani, Total, Dambovita, 65477 SOTANGA, Anul 2026, Numar persoane, 411
65-69 ani, Total, Dambovita, 105534 TARTASESTI, Anul 2026, Numar persoane, 235
65-69 ani, Total, Dambovita, 68921 TATARANI, Anul 2026, Numar persoane, 321
65-69 ani, Total, Dambovita, 68976 ULIESTI, Anul 2026, Numar persoane, 200
65-69 ani, Total, Dambovita, 65501 ULMI, Anul 2026, Numar persoane, 267
65-69 ani, Total, Dambovita, 69250 VACARESTI, Anul 2026, Numar persoane, 289
65-69 ani, Total, Dambovita, 69063 VALEA LUNGA, Anul 2026, Numar persoane, 247
65-69 ani, Total, Dambovita, 69170 VALEA MARE, Anul 2026, Numar persoane, 133
65-69 ani, Total, Dambovita, 69303 VALENI-DAMBOVITA, Anul 2026, Numar persoane, 119
65-69 ani, Total, Dambovita, 69447 VARFURI, Anul 2026, Numar persoane, 97
65-69 ani, Total, Dambovita, 69330 VISINA, Anul 2026, Numar persoane, 168
65-69 ani, Total, Dambovita, 69394 VISINESTI, Anul 2026, Numar persoane, 96
65-69 ani, Total, Dambovita, 179711 VLADENI, Anul 2026, Numar persoane, 114
65-69 ani, Total, Dambovita, 69526 VOINESTI, Anul 2026, Numar persoane, 300
65-69 ani, Total, Dambovita, 69615 VULCANA-BAI, Anul 2026, Numar persoane, 156
65-69 ani, Total, Dambovita, 179640 VULCANA-PANDELE, Anul 2026, Numar persoane, 302
70-74 ani, Total, Dambovita, 65342 MUNICIPIUL TARGOVISTE, Anul 2026, Numar persoane, 5275
70-74 ani, Total, Dambovita, 65841 MUNICIPIUL MORENI, Anul 2026, Numar persoane, 1175
70-74 ani, Total, Dambovita, 65609 ORAS FIENI, Anul 2026, Numar persoane, 431
70-74 ani, Total, Dambovita, 65681 ORAS GAESTI, Anul 2026, Numar persoane, 878
70-74 ani, Total, Dambovita, 65921 ORAS PUCIOASA, Anul 2026, Numar persoane, 823
70-74 ani, Total, Dambovita, 68627 ORAS RACARI, Anul 2026, Numar persoane, 276
70-74 ani, Total, Dambovita, 66081 ORAS TITU, Anul 2026, Numar persoane, 517
70-74 ani, Total, Dambovita, 65379 ANINOASA, Anul 2026, Numar persoane, 375
70-74 ani, Total, Dambovita, 66198 BALENI, Anul 2026, Numar persoane, 336
70-74 ani, Total, Dambovita, 66223 BARBULETU, Anul 2026, Numar persoane, 125
70-74 ani, Total, Dambovita, 66330 BEZDEAD, Anul 2026, Numar persoane, 242
70-74 ani, Total, Dambovita, 66401 BILCIURESTI, Anul 2026, Numar persoane, 77
70-74 ani, Total, Dambovita, 66009 BRANESTI, Anul 2026, Numar persoane, 233
70-74 ani, Total, Dambovita, 66152 BRANISTEA, Anul 2026, Numar persoane, 216
70-74 ani, Total, Dambovita, 101341 BREZOAELE, Anul 2026, Numar persoane, 147
