Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Galati, 75766 BRAHASESTI, Anul 2026, Numar persoane, 237
70-74 ani, Total, Galati, 75711 BRANISTEA, Anul 2026, Numar persoane, 222
70-74 ani, Total, Galati, 75819 BUCIUMENI, Anul 2026, Numar persoane, 102
70-74 ani, Total, Galati, 75864 CAVADINESTI, Anul 2026, Numar persoane, 128
70-74 ani, Total, Galati, 75917 CERTESTI, Anul 2026, Numar persoane, 93
70-74 ani, Total, Galati, 76004 CORNI, Anul 2026, Numar persoane, 96
70-74 ani, Total, Galati, 75953 COROD, Anul 2026, Numar persoane, 359
70-74 ani, Total, Galati, 76040 COSMESTI, Anul 2026, Numar persoane, 323
70-74 ani, Total, Galati, 76111 COSTACHE NEGRI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Galati, 76139 CUCA, Anul 2026, Numar persoane, 139
70-74 ani, Total, Galati, 76157 CUDALBI, Anul 2026, Numar persoane, 340
70-74 ani, Total, Galati, 77595 CUZA VODA, Anul 2026, Numar persoane, 119
70-74 ani, Total, Galati, 75221 DRAGANESTI, Anul 2026, Numar persoane, 264
70-74 ani, Total, Galati, 76175 DRAGUSENI, Anul 2026, Numar persoane, 174
70-74 ani, Total, Galati, 76255 FARTANESTI, Anul 2026, Numar persoane, 211
70-74 ani, Total, Galati, 76282 FOLTESTI, Anul 2026, Numar persoane, 140
70-74 ani, Total, Galati, 76317 FRUMUSITA, Anul 2026, Numar persoane, 210
70-74 ani, Total, Galati, 76353 FUNDENI, Anul 2026, Numar persoane, 189
70-74 ani, Total, Galati, 76406 GHIDIGENI, Anul 2026, Numar persoane, 189
70-74 ani, Total, Galati, 76497 GOHOR, Anul 2026, Numar persoane, 159
70-74 ani, Total, Galati, 76558 GRIVITA, Anul 2026, Numar persoane, 149
70-74 ani, Total, Galati, 76585 INDEPENDENTA, Anul 2026, Numar persoane, 257
70-74 ani, Total, Galati, 76601 IVESTI, Anul 2026, Numar persoane, 421
70-74 ani, Total, Galati, 76638 JORASTI, Anul 2026, Numar persoane, 66
70-74 ani, Total, Galati, 76674 LIESTI, Anul 2026, Numar persoane, 472
70-74 ani, Total, Galati, 76718 MASTACANI, Anul 2026, Numar persoane, 205
70-74 ani, Total, Galati, 76692 MATCA, Anul 2026, Numar persoane, 522
70-74 ani, Total, Galati, 76745 MOVILENI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Galati, 75258 MUNTENI, Anul 2026, Numar persoane, 319
70-74 ani, Total, Galati, 76763 NAMOLOASA, Anul 2026, Numar persoane, 90
70-74 ani, Total, Galati, 77579 NEGRILESTI, Anul 2026, Numar persoane, 103
70-74 ani, Total, Galati, 76807 NICORESTI, Anul 2026, Numar persoane, 163
70-74 ani, Total, Galati, 76932 OANCEA, Anul 2026, Numar persoane, 64
70-74 ani, Total, Galati, 76969 PECHEA, Anul 2026, Numar persoane, 463
70-74 ani, Total, Galati, 76996 PISCU, Anul 2026, Numar persoane, 196
70-74 ani, Total, Galati, 77587 POIANA, Anul 2026, Numar persoane, 66
70-74 ani, Total, Galati, 77028 PRIPONESTI, Anul 2026, Numar persoane, 81
70-74 ani, Total, Galati, 77561 RADESTI, Anul 2026, Numar persoane, 54
70-74 ani, Total, Galati, 77082 REDIU, Anul 2026, Numar persoane, 117
70-74 ani, Total, Galati, 77126 SCANTEIESTI, Anul 2026, Numar persoane, 131
70-74 ani, Total, Galati, 77153 SCHELA, Anul 2026, Numar persoane, 185
70-74 ani, Total, Galati, 75114 SENDRENI, Anul 2026, Numar persoane, 247
70-74 ani, Total, Galati, 77180 SLOBOZIA CONACHI, Anul 2026, Numar persoane, 189
70-74 ani, Total, Galati, 77224 SMARDAN, Anul 2026, Numar persoane, 204
70-74 ani, Total, Galati, 77260 SMULTI, Anul 2026, Numar persoane, 70
70-74 ani, Total, Galati, 77288 SUCEVENI, Anul 2026, Numar persoane, 98
70-74 ani, Total, Galati, 77601 SUHURLUI, Anul 2026, Numar persoane, 63
70-74 ani, Total, Galati, 77377 TEPU, Anul 2026, Numar persoane, 102
70-74 ani, Total, Galati, 77313 TUDOR VLADIMIRESCU, Anul 2026, Numar persoane, 272
70-74 ani, Total, Galati, 77331 TULUCESTI, Anul 2026, Numar persoane, 384
70-74 ani, Total, Galati, 77402 UMBRARESTI, Anul 2026, Numar persoane, 301
70-74 ani, Total, Galati, 77475 VALEA MARULUI, Anul 2026, Numar persoane, 173
70-74 ani, Total, Galati, 75150 VANATORI, Anul 2026, Numar persoane, 367
70-74 ani, Total, Galati, 77509 VARLEZI, Anul 2026, Numar persoane, 93
70-74 ani, Total, Galati, 77536 VLADESTI, Anul 2026, Numar persoane, 96
75-79 ani, Total, Galati, 75098 MUNICIPIUL GALATI, Anul 2026, Numar persoane, 11196
75-79 ani, Total, Galati, 75203 MUNICIPIUL TECUCI, Anul 2026, Numar persoane, 1660
75-79 ani, Total, Galati, 75338 ORAS BERESTI, Anul 2026, Numar persoane, 121
75-79 ani, Total, Galati, 75472 ORAS TARGU BUJOR, Anul 2026, Numar persoane, 247
75-79 ani, Total, Galati, 75542 BALABANESTI, Anul 2026, Numar persoane, 83
75-79 ani, Total, Galati, 75613 BALASESTI, Anul 2026, Numar persoane, 101
75-79 ani, Total, Galati, 75668 BALENI, Anul 2026, Numar persoane, 89
75-79 ani, Total, Galati, 75686 BANEASA, Anul 2026, Numar persoane, 77
75-79 ani, Total, Galati, 75515 BARCEA, Anul 2026, Numar persoane, 168
75-79 ani, Total, Galati, 75356 BERESTI-MERIA, Anul 2026, Numar persoane, 132
75-79 ani, Total, Galati, 75766 BRAHASESTI, Anul 2026, Numar persoane, 164
75-79 ani, Total, Galati, 75711 BRANISTEA, Anul 2026, Numar persoane, 140
75-79 ani, Total, Galati, 75819 BUCIUMENI, Anul 2026, Numar persoane, 74
75-79 ani, Total, Galati, 75864 CAVADINESTI, Anul 2026, Numar persoane, 110
75-79 ani, Total, Galati, 75917 CERTESTI, Anul 2026, Numar persoane, 90
75-79 ani, Total, Galati, 76004 CORNI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Galati, 75953 COROD, Anul 2026, Numar persoane, 253
75-79 ani, Total, Galati, 76040 COSMESTI, Anul 2026, Numar persoane, 223
75-79 ani, Total, Galati, 76111 COSTACHE NEGRI, Anul 2026, Numar persoane, 88
75-79 ani, Total, Galati, 76139 CUCA, Anul 2026, Numar persoane, 108
75-79 ani, Total, Galati, 76157 CUDALBI, Anul 2026, Numar persoane, 254
75-79 ani, Total, Galati, 77595 CUZA VODA, Anul 2026, Numar persoane, 109
75-79 ani, Total, Galati, 75221 DRAGANESTI, Anul 2026, Numar persoane, 183
75-79 ani, Total, Galati, 76175 DRAGUSENI, Anul 2026, Numar persoane, 171
75-79 ani, Total, Galati, 76255 FARTANESTI, Anul 2026, Numar persoane, 133
75-79 ani, Total, Galati, 76282 FOLTESTI, Anul 2026, Numar persoane, 107
75-79 ani, Total, Galati, 76317 FRUMUSITA, Anul 2026, Numar persoane, 158
75-79 ani, Total, Galati, 76353 FUNDENI, Anul 2026, Numar persoane, 155
75-79 ani, Total, Galati, 76406 GHIDIGENI, Anul 2026, Numar persoane, 144
75-79 ani, Total, Galati, 76497 GOHOR, Anul 2026, Numar persoane, 123
75-79 ani, Total, Galati, 76558 GRIVITA, Anul 2026, Numar persoane, 113
75-79 ani, Total, Galati, 76585 INDEPENDENTA, Anul 2026, Numar persoane, 179
75-79 ani, Total, Galati, 76601 IVESTI, Anul 2026, Numar persoane, 300
75-79 ani, Total, Galati, 76638 JORASTI, Anul 2026, Numar persoane, 51
75-79 ani, Total, Galati, 76674 LIESTI, Anul 2026, Numar persoane, 385
75-79 ani, Total, Galati, 76718 MASTACANI, Anul 2026, Numar persoane, 159
75-79 ani, Total, Galati, 76692 MATCA, Anul 2026, Numar persoane, 313
75-79 ani, Total, Galati, 76745 MOVILENI, Anul 2026, Numar persoane, 76
75-79 ani, Total, Galati, 75258 MUNTENI, Anul 2026, Numar persoane, 189
75-79 ani, Total, Galati, 76763 NAMOLOASA, Anul 2026, Numar persoane, 76
