Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Gorj, 78329 ORAS TARGU CARBUNESTI, Anul 2026, Numar persoane, 452
65-69 ani, Total, Gorj, 78454 ORAS TICLENI, Anul 2026, Numar persoane, 291
65-69 ani, Total, Gorj, 82430 ORAS TISMANA, Anul 2026, Numar persoane, 462
65-69 ani, Total, Gorj, 82617 ORAS TURCENI, Anul 2026, Numar persoane, 420
65-69 ani, Total, Gorj, 78472 ALBENI, Anul 2026, Numar persoane, 131
65-69 ani, Total, Gorj, 78542 ALIMPESTI, Anul 2026, Numar persoane, 88
65-69 ani, Total, Gorj, 78604 ANINOASA, Anul 2026, Numar persoane, 185
65-69 ani, Total, Gorj, 78668 ARCANI, Anul 2026, Numar persoane, 116
65-69 ani, Total, Gorj, 78711 BAIA DE FIER, Anul 2026, Numar persoane, 210
65-69 ani, Total, Gorj, 78748 BALANESTI, Anul 2026, Numar persoane, 153
65-69 ani, Total, Gorj, 77910 BALESTI, Anul 2026, Numar persoane, 480
65-69 ani, Total, Gorj, 79004 BALTENI, Anul 2026, Numar persoane, 403
65-69 ani, Total, Gorj, 78828 BARBATESTI, Anul 2026, Numar persoane, 100
65-69 ani, Total, Gorj, 78873 BENGESTI-CIOCADIA, Anul 2026, Numar persoane, 183
65-69 ani, Total, Gorj, 78926 BERLESTI, Anul 2026, Numar persoane, 102
65-69 ani, Total, Gorj, 79077 BOLBOSI, Anul 2026, Numar persoane, 142
65-69 ani, Total, Gorj, 79157 BORASCU, Anul 2026, Numar persoane, 167
65-69 ani, Total, Gorj, 79237 BRANESTI, Anul 2026, Numar persoane, 111
65-69 ani, Total, Gorj, 79362 BUMBESTI-PITIC, Anul 2026, Numar persoane, 129
65-69 ani, Total, Gorj, 79406 BUSTUCHIN, Anul 2026, Numar persoane, 136
65-69 ani, Total, Gorj, 79736 CALNIC, Anul 2026, Numar persoane, 140
65-69 ani, Total, Gorj, 79497 CAPRENI, Anul 2026, Numar persoane, 94
65-69 ani, Total, Gorj, 79585 CATUNELE, Anul 2026, Numar persoane, 148
65-69 ani, Total, Gorj, 79656 CIUPERCENI, Anul 2026, Numar persoane, 105
65-69 ani, Total, Gorj, 79834 CRASNA, Anul 2026, Numar persoane, 320
65-69 ani, Total, Gorj, 79932 CRUSET, Anul 2026, Numar persoane, 141
65-69 ani, Total, Gorj, 80043 DANCIULESTI, Anul 2026, Numar persoane, 112
65-69 ani, Total, Gorj, 80123 DANESTI, Anul 2026, Numar persoane, 237
65-69 ani, Total, Gorj, 80249 DRAGOTESTI, Anul 2026, Numar persoane, 161
65-69 ani, Total, Gorj, 78016 DRAGUTESTI, Anul 2026, Numar persoane, 317
65-69 ani, Total, Gorj, 80285 FARCASESTI, Anul 2026, Numar persoane, 205
65-69 ani, Total, Gorj, 80365 GLOGOVA, Anul 2026, Numar persoane, 87
