Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Dolj, 71518 CARAULA, Anul 2026, Numar persoane, 101
70-74 ani, Total, Dolj, 74859 CARCEA, Anul 2026, Numar persoane, 179
70-74 ani, Total, Dolj, 74867 CARNA, Anul 2026, Numar persoane, 66
70-74 ani, Total, Dolj, 71536 CARPEN, Anul 2026, Numar persoane, 128
70-74 ani, Total, Dolj, 71572 CASTRANOVA, Anul 2026, Numar persoane, 160
70-74 ani, Total, Dolj, 74842 CATANE, Anul 2026, Numar persoane, 53
70-74 ani, Total, Dolj, 71634 CELARU, Anul 2026, Numar persoane, 203
70-74 ani, Total, Dolj, 71698 CERAT, Anul 2026, Numar persoane, 116
70-74 ani, Total, Dolj, 71723 CERNATESTI, Anul 2026, Numar persoane, 91
70-74 ani, Total, Dolj, 71787 CETATE, Anul 2026, Numar persoane, 225
70-74 ani, Total, Dolj, 71812 CIOROIASI, Anul 2026, Numar persoane, 83
70-74 ani, Total, Dolj, 71858 CIUPERCENII NOI, Anul 2026, Numar persoane, 256
70-74 ani, Total, Dolj, 71885 COSOVENI, Anul 2026, Numar persoane, 157
70-74 ani, Total, Dolj, 71910 COTOFENII DIN DOS, Anul 2026, Numar persoane, 132
70-74 ani, Total, Dolj, 74875 COTOFENII DIN FATA, Anul 2026, Numar persoane, 95
70-74 ani, Total, Dolj, 71956 DANETI, Anul 2026, Numar persoane, 269
70-74 ani, Total, Dolj, 72034 DESA, Anul 2026, Numar persoane, 216
70-74 ani, Total, Dolj, 72052 DIOSTI, Anul 2026, Numar persoane, 128
70-74 ani, Total, Dolj, 72098 DOBRESTI, Anul 2026, Numar persoane, 111
70-74 ani, Total, Dolj, 74883 DOBROTESTI, Anul 2026, Numar persoane, 90
70-74 ani, Total, Dolj, 72150 DRAGOTESTI, Anul 2026, Numar persoane, 91
70-74 ani, Total, Dolj, 72221 DRANIC, Anul 2026, Numar persoane, 116
70-74 ani, Total, Dolj, 72276 FARCAS, Anul 2026, Numar persoane, 74
70-74 ani, Total, Dolj, 72383 GALICEA MARE, Anul 2026, Numar persoane, 185
70-74 ani, Total, Dolj, 74891 GALICIUICA, Anul 2026, Numar persoane, 94
70-74 ani, Total, Dolj, 72579 GANGIOVA, Anul 2026, Numar persoane, 98
70-74 ani, Total, Dolj, 72409 GHERCESTI, Anul 2026, Numar persoane, 99
70-74 ani, Total, Dolj, 74907 GHIDICI, Anul 2026, Numar persoane, 88
70-74 ani, Total, Dolj, 74915 GHINDENI, Anul 2026, Numar persoane, 92
70-74 ani, Total, Dolj, 72463 GIGHERA, Anul 2026, Numar persoane, 116
70-74 ani, Total, Dolj, 72506 GIUBEGA, Anul 2026, Numar persoane, 105
70-74 ani, Total, Dolj, 72533 GIURGITA, Anul 2026, Numar persoane, 138
70-74 ani, Total, Dolj, 72604 GOGOSU, Anul 2026, Numar persoane, 26
70-74 ani, Total, Dolj, 72640 GOICEA, Anul 2026, Numar persoane, 129
70-74 ani, Total, Dolj, 72677 GOIESTI, Anul 2026, Numar persoane, 141
70-74 ani, Total, Dolj, 72819 GRECESTI, Anul 2026, Numar persoane, 77
70-74 ani, Total, Dolj, 74923 INTORSURA, Anul 2026, Numar persoane, 71
70-74 ani, Total, Dolj, 70094 ISALNITA, Anul 2026, Numar persoane, 174
70-74 ani, Total, Dolj, 72882 IZVOARE, Anul 2026, Numar persoane, 76
70-74 ani, Total, Dolj, 72926 LEU, Anul 2026, Numar persoane, 230
70-74 ani, Total, Dolj, 72953 LIPOVU, Anul 2026, Numar persoane, 74
70-74 ani, Total, Dolj, 72980 MACESU DE JOS, Anul 2026, Numar persoane, 84
70-74 ani, Total, Dolj, 73013 MACESU DE SUS, Anul 2026, Numar persoane, 53
70-74 ani, Total, Dolj, 73031 MAGLAVIT, Anul 2026, Numar persoane, 246
70-74 ani, Total, Dolj, 73068 MALU MARE, Anul 2026, Numar persoane, 263
70-74 ani, Total, Dolj, 73317 MARSANI, Anul 2026, Numar persoane, 213
70-74 ani, Total, Dolj, 73102 MELINESTI, Anul 2026, Numar persoane, 200
70-74 ani, Total, Dolj, 73246 MISCHII, Anul 2026, Numar persoane, 111
70-74 ani, Total, Dolj, 73335 MOTATEI, Anul 2026, Numar persoane, 413
70-74 ani, Total, Dolj, 73371 MURGASI, Anul 2026, Numar persoane, 116
70-74 ani, Total, Dolj, 73460 NEGOI, Anul 2026, Numar persoane, 76
70-74 ani, Total, Dolj, 73503 ORODEL, Anul 2026, Numar persoane, 112
70-74 ani, Total, Dolj, 73567 OSTROVENI, Anul 2026, Numar persoane, 237
70-74 ani, Total, Dolj, 73594 PERISOR, Anul 2026, Numar persoane, 83
70-74 ani, Total, Dolj, 73629 PIELESTI, Anul 2026, Numar persoane, 186
70-74 ani, Total, Dolj, 73665 PISCU VECHI, Anul 2026, Numar persoane, 114
70-74 ani, Total, Dolj, 73709 PLENITA, Anul 2026, Numar persoane, 225
70-74 ani, Total, Dolj, 74931 PLESOI, Anul 2026, Numar persoane, 56
70-74 ani, Total, Dolj, 70110 PODARI, Anul 2026, Numar persoane, 304
70-74 ani, Total, Dolj, 73736 POIANA MARE, Anul 2026, Numar persoane, 558
70-74 ani, Total, Dolj, 73772 PREDESTI, Anul 2026, Numar persoane, 101
70-74 ani, Total, Dolj, 73852 RADOVAN, Anul 2026, Numar persoane, 61
70-74 ani, Total, Dolj, 73905 RAST, Anul 2026, Numar persoane, 193
70-74 ani, Total, Dolj, 73923 ROBANESTI, Anul 2026, Numar persoane, 120
