Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Hunedoara, 86810 MUNICIPIUL HUNEDOARA, Anul 2026, Numar persoane, 4137
65-69 ani, Total, Hunedoara, 87059 MUNICIPIUL LUPENI, Anul 2026, Numar persoane, 1436
65-69 ani, Total, Hunedoara, 87638 MUNICIPIUL ORASTIE, Anul 2026, Numar persoane, 1417
65-69 ani, Total, Hunedoara, 86990 MUNICIPIUL PETROSANI, Anul 2026, Numar persoane, 2395
65-69 ani, Total, Hunedoara, 87175 MUNICIPIUL VULCAN, Anul 2026, Numar persoane, 1335
65-69 ani, Total, Hunedoara, 87219 ORAS ANINOASA, Anul 2026, Numar persoane, 222
65-69 ani, Total, Hunedoara, 87424 ORAS CALAN, Anul 2026, Numar persoane, 837
65-69 ani, Total, Hunedoara, 89561 ORAS GEOAGIU, Anul 2026, Numar persoane, 340
65-69 ani, Total, Hunedoara, 87576 ORAS HATEG, Anul 2026, Numar persoane, 722
65-69 ani, Total, Hunedoara, 87077 ORAS PETRILA, Anul 2026, Numar persoane, 1221
65-69 ani, Total, Hunedoara, 87665 ORAS SIMERIA, Anul 2026, Numar persoane, 831
65-69 ani, Total, Hunedoara, 87139 ORAS URICANI, Anul 2026, Numar persoane, 509
65-69 ani, Total, Hunedoara, 88047 BACIA, Anul 2026, Numar persoane, 114
65-69 ani, Total, Hunedoara, 87745 BAIA DE CRIS, Anul 2026, Numar persoane, 150
65-69 ani, Total, Hunedoara, 88092 BAITA, Anul 2026, Numar persoane, 206
65-69 ani, Total, Hunedoara, 87843 BALSA, Anul 2026, Numar persoane, 47
65-69 ani, Total, Hunedoara, 87246 BANITA, Anul 2026, Numar persoane, 82
65-69 ani, Total, Hunedoara, 87996 BARU, Anul 2026, Numar persoane, 172
65-69 ani, Total, Hunedoara, 88216 BATRANA, Anul 2026, Numar persoane, 10
65-69 ani, Total, Hunedoara, 88261 BERIU, Anul 2026, Numar persoane, 227
65-69 ani, Total, Hunedoara, 88350 BLAJENI, Anul 2026, Numar persoane, 78
65-69 ani, Total, Hunedoara, 88449 BOSOROD, Anul 2026, Numar persoane, 127
65-69 ani, Total, Hunedoara, 88546 BRANISCA, Anul 2026, Numar persoane, 95
65-69 ani, Total, Hunedoara, 88644 BRETEA ROMANA, Anul 2026, Numar persoane, 207
65-69 ani, Total, Hunedoara, 88788 BUCES, Anul 2026, Numar persoane, 129
65-69 ani, Total, Hunedoara, 88868 BUCURESCI, Anul 2026, Numar persoane, 126
65-69 ani, Total, Hunedoara, 88920 BULZESTII DE SUS, Anul 2026, Numar persoane, 15
65-69 ani, Total, Hunedoara, 89026 BUNILA, Anul 2026, Numar persoane, 22
65-69 ani, Total, Hunedoara, 89080 BURJUC, Anul 2026, Numar persoane, 39
65-69 ani, Total, Hunedoara, 86749 CARJITI, Anul 2026, Numar persoane, 51
65-69 ani, Total, Hunedoara, 89151 CERBAL, Anul 2026, Numar persoane, 41
65-69 ani, Total, Hunedoara, 89240 CERTEJU DE SUS, Anul 2026, Numar persoane, 163
65-69 ani, Total, Hunedoara, 87362 CRISCIOR, Anul 2026, Numar persoane, 264
65-69 ani, Total, Hunedoara, 89348 DENSUS, Anul 2026, Numar persoane, 118
65-69 ani, Total, Hunedoara, 89428 DOBRA, Anul 2026, Numar persoane, 200
65-69 ani, Total, Hunedoara, 91731 GENERAL BERTHELOT, Anul 2026, Numar persoane, 61
65-69 ani, Total, Hunedoara, 86883 GHELARI, Anul 2026, Numar persoane, 99
65-69 ani, Total, Hunedoara, 89687 GURASADA, Anul 2026, Numar persoane, 93
65-69 ani, Total, Hunedoara, 89801 HARAU, Anul 2026, Numar persoane, 129
65-69 ani, Total, Hunedoara, 89856 ILIA, Anul 2026, Numar persoane, 213
65-69 ani, Total, Hunedoara, 89954 LAPUGIU DE JOS, Anul 2026, Numar persoane, 77
65-69 ani, Total, Hunedoara, 90066 LELESE, Anul 2026, Numar persoane, 25
65-69 ani, Total, Hunedoara, 90119 LUNCA CERNII DE JOS, Anul 2026, Numar persoane, 52
65-69 ani, Total, Hunedoara, 90208 LUNCOIU DE JOS, Anul 2026, Numar persoane, 95
65-69 ani, Total, Hunedoara, 90262 MARTINESTI, Anul 2026, Numar persoane, 67
65-69 ani, Total, Hunedoara, 90342 ORASTIOARA DE SUS, Anul 2026, Numar persoane, 139
65-69 ani, Total, Hunedoara, 90431 PESTISU MIC, Anul 2026, Numar persoane, 88
65-69 ani, Total, Hunedoara, 90538 PUI, Anul 2026, Numar persoane, 244
65-69 ani, Total, Hunedoara, 90725 RACHITOVA, Anul 2026, Numar persoane, 81
65-69 ani, Total, Hunedoara, 90663 RAPOLTU MARE, Anul 2026, Numar persoane, 111
65-69 ani, Total, Hunedoara, 90878 RAU DE MORI, Anul 2026, Numar persoane, 184
65-69 ani, Total, Hunedoara, 90805 RIBITA, Anul 2026, Numar persoane, 86
65-69 ani, Total, Hunedoara, 90994 ROMOS, Anul 2026, Numar persoane, 154
65-69 ani, Total, Hunedoara, 91116 SALASU DE SUS, Anul 2026, Numar persoane, 171
65-69 ani, Total, Hunedoara, 91232 SANTAMARIA-ORLEA, Anul 2026, Numar persoane, 219
65-69 ani, Total, Hunedoara, 91054 SARMIZEGETUSA, Anul 2026, Numar persoane, 82
65-69 ani, Total, Hunedoara, 91330 SOIMUS, Anul 2026, Numar persoane, 222
