Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
65-69 ani, Total, Satu Mare, 136768 ANDRID, Anul 2026, Numar persoane, 111
65-69 ani, Total, Satu Mare, 136802 APA, Anul 2026, Numar persoane, 128
65-69 ani, Total, Satu Mare, 137103 BARSAU, Anul 2026, Numar persoane, 113
65-69 ani, Total, Satu Mare, 136919 BATARCI, Anul 2026, Numar persoane, 128
65-69 ani, Total, Satu Mare, 136964 BELTIUG, Anul 2026, Numar persoane, 140
65-69 ani, Total, Satu Mare, 137032 BERVENI, Anul 2026, Numar persoane, 173
65-69 ani, Total, Satu Mare, 137069 BIXAD, Anul 2026, Numar persoane, 354
65-69 ani, Total, Satu Mare, 137130 BOGDAND, Anul 2026, Numar persoane, 105
65-69 ani, Total, Satu Mare, 137185 BOTIZ, Anul 2026, Numar persoane, 170
65-69 ani, Total, Satu Mare, 137229 CALINESTI-OAS, Anul 2026, Numar persoane, 249
65-69 ani, Total, Satu Mare, 137274 CAMARZANA, Anul 2026, Numar persoane, 100
65-69 ani, Total, Satu Mare, 179677 CAMIN, Anul 2026, Numar persoane, 74
65-69 ani, Total, Satu Mare, 136553 CAPLENI, Anul 2026, Numar persoane, 197
65-69 ani, Total, Satu Mare, 137292 CAUAS, Anul 2026, Numar persoane, 118
65-69 ani, Total, Satu Mare, 137363 CEHAL, Anul 2026, Numar persoane, 80
65-69 ani, Total, Satu Mare, 137407 CERTEZE, Anul 2026, Numar persoane, 339
65-69 ani, Total, Satu Mare, 179882 CIUMESTI, Anul 2026, Numar persoane, 64
65-69 ani, Total, Satu Mare, 137443 CRAIDOROLT, Anul 2026, Numar persoane, 68
65-69 ani, Total, Satu Mare, 137504 CRUCISOR, Anul 2026, Numar persoane, 145
65-69 ani, Total, Satu Mare, 137540 CULCIU, Anul 2026, Numar persoane, 182
65-69 ani, Total, Satu Mare, 137611 DOBA, Anul 2026, Numar persoane, 151
65-69 ani, Total, Satu Mare, 137675 DOROLT, Anul 2026, Numar persoane, 166
65-69 ani, Total, Satu Mare, 137728 FOIENI, Anul 2026, Numar persoane, 100
65-69 ani, Total, Satu Mare, 137746 GHERTA MICA, Anul 2026, Numar persoane, 113
65-69 ani, Total, Satu Mare, 137764 HALMEU, Anul 2026, Numar persoane, 190
65-69 ani, Total, Satu Mare, 137844 HODOD, Anul 2026, Numar persoane, 116
65-69 ani, Total, Satu Mare, 137899 HOMOROADE, Anul 2026, Numar persoane, 84
65-69 ani, Total, Satu Mare, 137960 LAZURI, Anul 2026, Numar persoane, 292
65-69 ani, Total, Satu Mare, 138084 MEDIESU AURIT, Anul 2026, Numar persoane, 296
65-69 ani, Total, Satu Mare, 138164 MICULA, Anul 2026, Numar persoane, 189
65-69 ani, Total, Satu Mare, 138208 MOFTIN, Anul 2026, Numar persoane, 202
65-69 ani, Total, Satu Mare, 138280 ODOREU, Anul 2026, Numar persoane, 319
65-69 ani, Total, Satu Mare, 138351 ORASU NOU, Anul 2026, Numar persoane, 190
65-69 ani, Total, Satu Mare, 138431 PAULESTI, Anul 2026, Numar persoane, 332
65-69 ani, Total, Satu Mare, 138501 PETRESTI, Anul 2026, Numar persoane, 122
65-69 ani, Total, Satu Mare, 138538 PIR, Anul 2026, Numar persoane, 65
65-69 ani, Total, Satu Mare, 138574 PISCOLT, Anul 2026, Numar persoane, 137
65-69 ani, Total, Satu Mare, 138618 POMI, Anul 2026, Numar persoane, 88
65-69 ani, Total, Satu Mare, 180028 PORUMBESTI, Anul 2026, Numar persoane, 105
65-69 ani, Total, Satu Mare, 180091 RACSA, Anul 2026, Numar persoane, 170
65-69 ani, Total, Satu Mare, 138770 SACASENI, Anul 2026, Numar persoane, 41
65-69 ani, Total, Satu Mare, 138663 SANISLAU, Anul 2026, Numar persoane, 175
65-69 ani, Total, Satu Mare, 138734 SANTAU, Anul 2026, Numar persoane, 124
65-69 ani, Total, Satu Mare, 138805 SAUCA, Anul 2026, Numar persoane, 63
65-69 ani, Total, Satu Mare, 138869 SOCOND, Anul 2026, Numar persoane, 92
65-69 ani, Total, Satu Mare, 138921 SUPUR, Anul 2026, Numar persoane, 156
65-69 ani, Total, Satu Mare, 139009 TARNA MARE, Anul 2026, Numar persoane, 168
65-69 ani, Total, Satu Mare, 139143 TARSOLT, Anul 2026, Numar persoane, 131
65-69 ani, Total, Satu Mare, 139054 TEREBESTI, Anul 2026, Numar persoane, 86
65-69 ani, Total, Satu Mare, 139107 TIREAM, Anul 2026, Numar persoane, 121
65-69 ani, Total, Satu Mare, 139170 TURT, Anul 2026, Numar persoane, 315
65-69 ani, Total, Satu Mare, 139214 TURULUNG, Anul 2026, Numar persoane, 174
65-69 ani, Total, Satu Mare, 139250 URZICENI, Anul 2026, Numar persoane, 88
