Varste si grupe de varsta, Sexe, Judete, Localitati , Ani, UM: Numar persoane, Valoare
70-74 ani, Total, Ialomita, 94045 MILOSESTI, Anul 2026, Numar persoane, 114
70-74 ani, Total, Ialomita, 179999 MOLDOVENI, Anul 2026, Numar persoane, 39
70-74 ani, Total, Ialomita, 94081 MOVILA, Anul 2026, Numar persoane, 104
70-74 ani, Total, Ialomita, 104270 MOVILITA, Anul 2026, Numar persoane, 101
70-74 ani, Total, Ialomita, 94107 MUNTENI-BUZAU, Anul 2026, Numar persoane, 117
70-74 ani, Total, Ialomita, 179819 OGRADA, Anul 2026, Numar persoane, 102
70-74 ani, Total, Ialomita, 94161 PERIETI, Anul 2026, Numar persoane, 159
70-74 ani, Total, Ialomita, 180000 PLATONESTI, Anul 2026, Numar persoane, 80
70-74 ani, Total, Ialomita, 101243 RADULESTI, Anul 2026, Numar persoane, 50
70-74 ani, Total, Ialomita, 94269 REVIGA, Anul 2026, Numar persoane, 121
70-74 ani, Total, Ialomita, 179828 ROSIORI, Anul 2026, Numar persoane, 73
70-74 ani, Total, Ialomita, 94330 SALCIOARA, Anul 2026, Numar persoane, 72
70-74 ani, Total, Ialomita, 180019 SARATENI, Anul 2026, Numar persoane, 53
70-74 ani, Total, Ialomita, 94376 SAVENI, Anul 2026, Numar persoane, 169
70-74 ani, Total, Ialomita, 94429 SCANTEIA, Anul 2026, Numar persoane, 184
70-74 ani, Total, Ialomita, 94456 SFANTU GHEORGHE, Anul 2026, Numar persoane, 67
70-74 ani, Total, Ialomita, 105026 SINESTI, Anul 2026, Numar persoane, 97
70-74 ani, Total, Ialomita, 94492 STELNICA, Anul 2026, Numar persoane, 74
70-74 ani, Total, Ialomita, 94535 SUDITI, Anul 2026, Numar persoane, 84
70-74 ani, Total, Ialomita, 179702 TRAIAN, Anul 2026, Numar persoane, 107
70-74 ani, Total, Ialomita, 94688 VALEA CIORII, Anul 2026, Numar persoane, 74
70-74 ani, Total, Ialomita, 105794 VALEA MACRISULUI, Anul 2026, Numar persoane, 78
70-74 ani, Total, Ialomita, 94795 VLADENI, Anul 2026, Numar persoane, 84
75-79 ani, Total, Ialomita, 92658 MUNICIPIUL SLOBOZIA, Anul 2026, Numar persoane, 1879
75-79 ani, Total, Ialomita, 92701 MUNICIPIUL FETESTI, Anul 2026, Numar persoane, 1132
75-79 ani, Total, Ialomita, 100683 MUNICIPIUL URZICENI, Anul 2026, Numar persoane, 617
75-79 ani, Total, Ialomita, 92836 ORAS AMARA, Anul 2026, Numar persoane, 283
75-79 ani, Total, Ialomita, 93067 ORAS CAZANESTI, Anul 2026, Numar persoane, 129
75-79 ani, Total, Ialomita, 102749 ORAS FIERBINTI-TARG, Anul 2026, Numar persoane, 155
75-79 ani, Total, Ialomita, 92765 ORAS TANDAREI, Anul 2026, Numar persoane, 330
75-79 ani, Total, Ialomita, 100754 ADANCATA, Anul 2026, Numar persoane, 114
75-79 ani, Total, Ialomita, 92783 ALBESTI, Anul 2026, Numar persoane, 41
75-79 ani, Total, Ialomita, 100852 ALEXENI, Anul 2026, Numar persoane, 77
75-79 ani, Total, Ialomita, 92872 ANDRASESTI, Anul 2026, Numar persoane, 59
75-79 ani, Total, Ialomita, 100870 ARMASESTI, Anul 2026, Numar persoane, 80
75-79 ani, Total, Ialomita, 100923 AXINTELE, Anul 2026, Numar persoane, 93
75-79 ani, Total, Ialomita, 92907 BALACIU, Anul 2026, Numar persoane, 65
75-79 ani, Total, Ialomita, 180064 BARBULESTI, Anul 2026, Numar persoane, 24
75-79 ani, Total, Ialomita, 101056 BARCANESTI, Anul 2026, Numar persoane, 116
75-79 ani, Total, Ialomita, 179784 BORANESTI, Anul 2026, Numar persoane, 50
75-79 ani, Total, Ialomita, 92989 BORDUSANI, Anul 2026, Numar persoane, 126
75-79 ani, Total, Ialomita, 93021 BUCU, Anul 2026, Numar persoane, 88
75-79 ani, Total, Ialomita, 179793 BUESTI, Anul 2026, Numar persoane, 32
75-79 ani, Total, Ialomita, 100709 CIOCARLIA, Anul 2026, Numar persoane, 20
75-79 ani, Total, Ialomita, 93101 CIOCHINA, Anul 2026, Numar persoane, 125
75-79 ani, Total, Ialomita, 93156 CIULNITA, Anul 2026, Numar persoane, 79
75-79 ani, Total, Ialomita, 93209 COCORA, Anul 2026, Numar persoane, 74
75-79 ani, Total, Ialomita, 179971 COLELIA, Anul 2026, Numar persoane, 54
75-79 ani, Total, Ialomita, 93236 COSAMBESTI, Anul 2026, Numar persoane, 75
75-79 ani, Total, Ialomita, 102240 COSERENI, Anul 2026, Numar persoane, 158
75-79 ani, Total, Ialomita, 102641 DRAGOESTI, Anul 2026, Numar persoane, 24
75-79 ani, Total, Ialomita, 102703 DRIDU, Anul 2026, Numar persoane, 147
75-79 ani, Total, Ialomita, 93575 FACAENI, Anul 2026, Numar persoane, 147
75-79 ani, Total, Ialomita, 103283 GARBOVI, Anul 2026, Numar persoane, 163
75-79 ani, Total, Ialomita, 93600 GHEORGHE DOJA, Anul 2026, Numar persoane, 128
75-79 ani, Total, Ialomita, 93628 GHEORGHE LAZAR, Anul 2026, Numar persoane, 79
75-79 ani, Total, Ialomita, 93646 GIURGENI, Anul 2026, Numar persoane, 51
