Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Farmacii, Proprietate publica, Mehedinti, 111783 GARLA MARE, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 112030 GRUIA, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 112370 ISVERNA, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 112548 JIANA, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 112664 MALOVAT, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 112771 OPRISOR, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 112879 PATULELE, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 113493 SALCIA, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 109826 SIMIAN, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 113894 VANJULET, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Mehedinti, 114079 VRATA, Anul 2024, Numar, 0
Farmacii, Proprietate privata, Mehedinti, 109773 MUNICIPIUL DROBETA-TURNU SEVERIN, Anul 2024, Numar, 52
Farmacii, Proprietate privata, Mehedinti, 110063 MUNICIPIUL ORSOVA, Anul 2024, Numar, 5
Farmacii, Proprietate privata, Mehedinti, 109924 ORAS BAIA DE ARAMA, Anul 2024, Numar, 3
Farmacii, Proprietate privata, Mehedinti, 110116 ORAS STREHAIA, Anul 2024, Numar, 4
Farmacii, Proprietate privata, Mehedinti, 110232 ORAS VANJU MARE, Anul 2024, Numar, 2
Farmacii, Proprietate privata, Mehedinti, 110571 BACLES, Anul 2024, Numar, 0
Farmacii, Proprietate privata, Mehedinti, 110296 BALA, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 110535 BALACITA, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 110740 BREZNITA-MOTRU, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 110875 BROSTENI, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 111006 BUTOIESTI, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 111097 CAZANESTI, Anul 2024, Numar, 0
Farmacii, Proprietate privata, Mehedinti, 111275 CORCOVA, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 111444 CUJMIR, Anul 2024, Numar, 3
Farmacii, Proprietate privata, Mehedinti, 111550 DARVARI, Anul 2024, Numar, 0
Farmacii, Proprietate privata, Mehedinti, 111480 DEVESEL, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 112245 ESELNITA, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 111685 FLORESTI, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 111783 GARLA MARE, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 112030 GRUIA, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 112370 ISVERNA, Anul 2024, Numar, 0
Farmacii, Proprietate privata, Mehedinti, 112548 JIANA, Anul 2024, Numar, 1
Farmacii, Proprietate privata, Mehedinti, 112664 MALOVAT, Anul 2024, Numar, 0
Farmacii, Proprietate privata, Mehedinti, 112771 OPRISOR, Anul 2024, Numar, 0
Farmacii, Proprietate privata, Mehedinti, 112879 PATULELE, Anul 2024, Numar, 2
Farmacii, Proprietate privata, Mehedinti, 113493 SALCIA, Anul 2024, Numar, 1
