Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete stomatologice, Proprietate privata, Covasna, 65121 BIXAD, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 63937 BOROSNEU MARE, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Covasna, 64041 BRADUT, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 64096 BRETCU, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Covasna, 64194 CERNAT, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Covasna, 64238 CHICHIS, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 65154 ESTELNIC, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 64318 GHELINTA, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Covasna, 64390 HAGHIG, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 64425 ILIENI, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Covasna, 64461 LEMNIA, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 65139 MICFALAU, Anul 2024, Numar, 0
Cabinete stomatologice, Proprietate privata, Covasna, 64719 POIAN, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 64773 RECI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 64826 SANZIENI, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Covasna, 63688 SITA BUZAULUI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 64871 TURIA, Anul 2024, Numar, 2
Cabinete stomatologice, Proprietate privata, Covasna, 64906 VALEA CRISULUI, Anul 2024, Numar, 1
Cabinete stomatologice, Proprietate privata, Covasna, 65048 ZABALA, Anul 2024, Numar, 1
Cabinete medicale de specialitate, Proprietate publica, Covasna, 63394 MUNICIPIUL SFANTU GHEORGHE, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Covasna, 63740 MUNICIPIUL TARGU SECUIESC, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Covasna, 63447 ORAS BARAOLT, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Covasna, 63526 ORAS COVASNA, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Covasna, 63802 BATANI, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate publica, Covasna, 64942 VALCELE, Anul 2024, Numar, 0
Cabinete medicale de specialitate, Proprietate privata, Covasna, 63394 MUNICIPIUL SFANTU GHEORGHE, Anul 2024, Numar, 50
Cabinete medicale de specialitate, Proprietate privata, Covasna, 63740 MUNICIPIUL TARGU SECUIESC, Anul 2024, Numar, 13
Cabinete medicale de specialitate, Proprietate privata, Covasna, 63447 ORAS BARAOLT, Anul 2024, Numar, 2
Cabinete medicale de specialitate, Proprietate privata, Covasna, 63526 ORAS COVASNA, Anul 2024, Numar, 8
Cabinete medicale de specialitate, Proprietate privata, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2024, Numar, 2
Cabinete medicale de specialitate, Proprietate privata, Covasna, 63802 BATANI, Anul 2024, Numar, 1
Cabinete medicale de specialitate, Proprietate privata, Covasna, 64942 VALCELE, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Covasna, 63394 MUNICIPIUL SFANTU GHEORGHE, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Covasna, 63740 MUNICIPIUL TARGU SECUIESC, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Covasna, 63447 ORAS BARAOLT, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Covasna, 63526 ORAS COVASNA, Anul 2024, Numar, 1
Farmacii, Proprietate publica, Covasna, 63580 ORAS INTORSURA BUZAULUI, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Covasna, 65113 ARCUS, Anul 2024, Numar, 0
Farmacii, Proprietate publica, Covasna, 63802 BATANI, Anul 2024, Numar, 0
