Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Cabinete medicale de familie, Proprietate publica, Vaslui, 162595 BOGDANA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 162693 BOGDANESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 162791 BOGDANITA, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 162871 BOTESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 162924 BUNESTI-AVERESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163002 CODAESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163137 COSTESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 167277 COZMESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163208 CRETESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163253 DANESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163379 DELESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164277 DIMITRIE CANTEMIR, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163486 DRAGOMIRESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163618 DRANCENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163681 DUDA-EPURENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163734 DUMESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163789 EPURENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163832 FALCIU, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 167295 FERESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 167231 FRUNTISENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164062 GARCENI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 163967 GHERGHESTI, Anul 2024, Numar, 0
Cabinete medicale de familie, Proprietate publica, Vaslui, 164133 GRIVITA, Anul 2024, Numar, 0
