Categorii de unitati sanitare, Forme de proprietate, Judete, Localitati , Ani, UM: Numar, Valoare
Ambulatorii integrate spitalului, Proprietate privata, Prahova, 131620 ORAS URLATI, Anul 2024, Numar, 0
Ambulatorii integrate spitalului, Proprietate privata, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2024, Numar, 0
Ambulatorii integrate spitalului, Proprietate privata, Prahova, 132896 DRAJNA, Anul 2024, Numar, 0
Ambulatorii integrate spitalului, Proprietate privata, Prahova, 133330 FLORESTI, Anul 2024, Numar, 0
Ambulatorii integrate spitalului, Proprietate privata, Prahova, 131274 POIANA CAMPINA, Anul 2024, Numar, 1
Policlinici, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 0
Policlinici, Proprietate privata, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 0
Dispensare medicale, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 1
Dispensare medicale, Proprietate publica, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 1
Dispensare medicale, Proprietate publica, Prahova, 131407 ORAS MIZIL, Anul 2024, Numar, 1
Dispensare medicale, Proprietate publica, Prahova, 131817 ORAS VALENII DE MUNTE, Anul 2024, Numar, 1
Dispensare medicale, Proprietate privata, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 0
Centre de sanatate, Proprietate privata, Prahova, 131103 ORAS BREAZA, Anul 2024, Numar, 1
Centre de sanatate mintala, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 2
Centre de sanatate mintala, Proprietate publica, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 0
Sanatorii balneare, Proprietate publica, Prahova, 131210 ORAS BUSTENI, Anul 2024, Numar, 1
Unitati medico-sociale, Proprietate publica, Prahova, 131069 ORAS BOLDESTI-SCAENI, Anul 2024, Numar, 1
Centre de diagnostic si tratament, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 1
Centre de diagnostic si tratament, Proprietate privata, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 0
Centre medicale de specialitate, Proprietate publica, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 0
Centre medicale de specialitate, Proprietate publica, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 0
Centre medicale de specialitate, Proprietate publica, Prahova, 131540 ORAS SINAIA, Anul 2024, Numar, 0
Centre medicale de specialitate, Proprietate privata, Prahova, 130534 MUNICIPIUL PLOIESTI, Anul 2024, Numar, 0
Centre medicale de specialitate, Proprietate privata, Prahova, 131256 MUNICIPIUL CAMPINA, Anul 2024, Numar, 1
